TF,SHAP_diff
ATF1,-6.002701391678224e-05
ATF2,-9.099893710638762e-05
ATF3,-0.0009319707617301718
ATF5,-0.001867120459514861
BACH2,2.674840587816547e-05
BATF,-0.0022884493918281664
BCL11A,3.767094882645715e-05
BHLHE41,3.242134120081879e-05
CEBPA,3.384269941000343e-05
CEBPB,-4.714054467355139e-05
CEBPD,2.752912170613544e-05
CEBPG,0.0002339840112066527
CREB3,-0.0001997134240630269
CREB3L2,0.0006616995689475442
CREB3L3,-0.0032845211439819083
CREBZF,-0.00034997177086329326
DBP,-3.785797014129147e-05
E2F1,0.0005188510789903878
E2F2,-0.0010368347085275224
E2F4,-0.0004923488067842196
E2F6,-7.88599366220832e-05
E2F7,-0.00016091360950029067
E2F8,0.0013505140317907301
EGR1,-7.25076284790732e-05
ELF1,0.0010493749267401352
ELF3,-5.670474219065299e-05
ELF4,0.00019596299037533485
ELK1,0.00028383133972945796
ELK3,-0.0005919300294597778
ELK4,0.0003199563504478332
EOMES,-0.0013610706727676927
ESRRA,4.111374056180914e-05
ETS1,-0.00043572154808008904
ETS2,2.9002587379679432e-05
ETV2,-2.4497119778911703e-05
ETV3,-2.9564451148125545e-05
ETV4,8.89677127133494e-05
ETV5,0.00023382018042018723
ETV6,-1.792554057202911e-05
ETV7,-2.3850919905010446e-05
FLI1,-0.00015262671189523327
FOS,-0.01051584152847585
FOSB,-0.02396298301369525
FOSL2,-0.0004955415604615189
FOXM1,-0.005685141073205392
FOXP3,-0.0014231149844440953
GABPA,-0.0004891586486215552
GATA1,0.00020970223713105132
GATA2,-4.9613901881320264e-05
GATA3,-8.168249389428957e-05
GFI1B,-5.538148709164503e-05
GMEB1,-0.0009043685815817614
GTF3A,0.0029167105699372782
HES1,-0.00024348683804925874
HMGA1,0.0569847946719625
HNF1B,6.196145671979093e-05
HOXA10,-5.1483638578110354e-05
HOXA9,0.0005346742885273712
HOXB2,0.00038862948705370784
HOXC5,-5.358991143670911e-05
HOXC9,0.00015033159162993734
IKZF1,-0.000376103815092465
IKZF2,0.000159465839137796
IRF1,-0.000521288517398094
IRF3,-0.00039204394215396895
IRF5,-0.0013807606759322173
IRF7,2.0471797070301784e-05
IRF8,0.0007395714289544632
JUN,-0.016657251639473843
JUND,0.007715217722592633
KLF12,6.725842923462825e-05
KLF13,-0.00025305611896553657
KLF2,0.0036003878459937365
KLF4,0.0005449099187796094
KLF6,0.00581314576341092
LEF1,0.0009583998466284544
LHX1,-0.0005364545046449614
MAFB,-0.0010206366031108546
MAFF,-0.00019077200555972488
MAFG,0.00030417570061753616
MAFK,4.5950009180652175e-05
MBD2,-9.669118011323857e-05
MBNL2,-0.00033018433574965277
MITF,0.0002674747612872103
MSC,0.0003248486709620823
MXD4,-0.0032378257123277807
MYC,0.0011681416997562984
NCOA1,0.00010949059189001744
NFATC2,0.0008171563640519286
NFE2,0.0005151165154518553
NFE2L3,0.00010291933478945723
NFIA,5.79028796154328e-05
NFKB1,0.0015823681725786163
NFKB2,2.9422032802019386e-06
NFYB,-0.0012900155166178245
NFYC,-0.00010527126567504785
NHLH1,0.00019329481275314503
NR2C2,-9.126780948604095e-05
NR3C1,0.0004708852977625632
ONECUT2,-3.2489606421500467e-06
OTX2,0.0002284802458022944
PATZ1,-1.7086918152810917e-05
PAX2,1.9831062876029585e-05
PBX1,-6.584257385260679e-05
POU2F1,-8.689775888450745e-05
POU2F2,-0.0015141236553739834
POU6F1,-3.155472187573679e-06
PPARG,-0.0012874147214965177
PURA,-4.469031522989743e-06
RARA,0.00042689405766385783
REL,0.00014771300690873915
RELB,0.000550397054402334
RFX5,1.1623385946636128e-05
RORC,-0.0006868740007689456
RXRA,0.00020493110208678802
SETDB1,0.00025944124796408385
SMAD3,0.00016576609310290733
SOX4,-0.00016237647881348096
SP3,-0.00010459773293878852
SP4,0.0001802512165139787
SPI1,-0.0024738428018698296
SPIB,0.00015523564656832588
SREBF1,4.973363944891547e-05
SREBF2,0.00045455126148624203
STAT1,-0.0006754522196301536
STAT5A,-0.0009861578049474528
TAL1,-0.00015506565938476925
TBX21,-0.0006236848954850086
TCF3,0.00013366038339623942
TCF4,-0.0003296099217440456
TCF7L1,0.00012482037478604217
TCF7L2,5.9357823493005124e-05
TEAD3,7.303036682713002e-06
TEAD4,0.00011759126654250537
TFAP4,-0.00047148178681070464
TFDP1,0.0006331796076719441
THAP11,3.535676965723298e-05
TLX2,-0.000716156057163834
TP53,-2.2284162883439093e-05
TP73,-9.635500280079179e-05
VEZF1,-6.678405959134668e-05
XBP1,0.0010799341595145854
YBX1,-0.000987092747199344
YY2,-5.56046754842345e-05
ZBTB17,0.0004360525410330789
ZBTB20,-5.72640405333503e-05
ZBTB25,0.00010318481564579085
ZNF225,-0.0001276598452609017
ZNF35,0.00013450331425203537
ZNF354B,0.0001279957726803715
ZNF354C,0.00012708490553006453
ZNF367,-0.00012122602187865852
ZNF407,0.00024986659718335643
ZNF580,0.0007834682416859141
