TF,SHAP_diff
ATF1,9.55454122356585e-05
ATF2,0.00020258701613437363
ATF3,0.00012194752593071837
ATF5,0.0005107899219306221
BACH2,-0.0003175999692384078
BATF,-0.00028485614148541475
BCL11A,4.4148239538362654e-05
BHLHE41,6.48066654593807e-05
CEBPA,4.550653941620057e-05
CEBPB,8.568348417937505e-05
CEBPD,0.00017689553778504912
CEBPG,-2.6105081405698116e-05
CREB3,3.6678494695637166e-05
CREB3L2,-0.0002316547045990708
CREB3L3,0.0028335491518121417
CREBZF,6.170850426365493e-05
DBP,4.289330567890711e-05
E2F1,-7.202235377649816e-05
E2F2,0.000497351348110572
E2F4,0.0005088829930296999
E2F6,0.00013612544866919182
E2F7,0.00016505486265268828
E2F8,-0.0005467660437793048
EGR1,-0.00013208155783523025
ELF1,-0.001016550264367129
ELF3,8.854522838660921e-05
ELF4,-0.00010023886396941634
ELK1,-1.6290559806226997e-05
ELK3,0.0009041938697109917
ELK4,-0.0010455993908729
EOMES,-0.0003287430470989802
ESRRA,8.640261481991383e-05
ETS1,0.0010417573046116102
ETS2,1.576702973592134e-05
ETV2,9.514036639541652e-05
ETV3,9.656059942544785e-05
ETV4,-7.725798620552787e-05
ETV5,-4.9833170617115144e-05
ETV6,0.00012166414751230465
ETV7,-0.0001130566870498967
FLI1,0.0008235580451539937
FOS,0.018766126407914443
FOSB,0.03731348965535393
FOSL2,0.0007918353954733465
FOXM1,0.00014949431389119108
FOXP3,0.0008732382338308455
GABPA,0.0005028585946257819
GATA1,-0.0001611271440533439
GATA2,0.000184232858773363
GATA3,6.067327858453975e-05
GFI1B,1.6353943744893483e-05
GMEB1,0.0007565035305775805
GTF3A,-0.007333855183761771
HES1,0.00025717848926944077
HMGA1,-0.03025565896592376
HNF1B,0.0006920890757271785
HOXA10,-0.00026028866299188515
HOXA9,-0.00018197146307354062
HOXB2,-0.0002999355643856478
HOXC5,-3.399047147397006e-07
HOXC9,-0.0005586445667501037
IKZF1,-0.0003122689075241919
IKZF2,-0.0001406278682024147
IRF1,0.0017052624839170114
IRF3,0.00022719676868195065
IRF5,0.0006440159923739265
IRF7,0.000193275513727384
IRF8,-0.00020166036940312033
JUN,0.021158786707115972
JUND,-0.012598886809666306
KLF12,-0.00023511536395543988
KLF13,0.0007660100428879302
KLF2,0.05852796936313162
KLF4,-8.792113951685135e-05
KLF6,-0.015206539664949465
LEF1,-0.0009975801688170641
LHX1,0.0001042431919979794
MAFB,6.317578514157628e-05
MAFF,-8.172317394341145e-05
MAFG,-0.0007621117115790505
MAFK,-6.69266601681584e-05
MBD2,-0.00010688397041517717
MBNL2,0.000247674507222444
MITF,-0.0006752185776302943
MSC,-0.0018084299356539157
MXD4,0.0044786319387867864
MYC,-0.0016959991836242635
NCOA1,-9.573151072680443e-05
NFATC2,-0.0021535776705349963
NFE2,-0.00011866748789403952
NFE2L3,5.751723885763698e-05
NFIA,-0.00020644628136879225
NFKB1,-0.0032305280160030547
NFKB2,4.574697627343841e-05
NFYB,0.0006706514628141722
NFYC,0.0003021524995901716
NHLH1,-1.0048177344543752e-05
NR2C2,-0.00025788819015257875
NR3C1,-0.00017446952655183085
ONECUT2,0.00010657194001334129
OTX2,3.929371587584585e-05
PATZ1,0.00044366815847741656
PAX2,0.00015601409287255811
PBX1,-9.8654266726242e-05
POU2F1,0.00019975108821768245
POU2F2,0.0014834892079310926
POU6F1,3.451192329204968e-05
PPARG,-0.00024090698747966693
PURA,-0.000830026686058314
RARA,-0.00030166231656977805
REL,-0.0006177564096043147
RELB,-0.000506298227228358
RFX5,7.739040140632478e-06
RORC,0.0008556804862679644
RXRA,-4.776088689742504e-05
SETDB1,-0.00014914825845302592
SMAD3,-0.0003783093399859519
SOX4,6.174700723610764e-05
SP3,-0.00018229681928374786
SP4,-0.0003123409559330761
SPI1,0.00033166719599215665
SPIB,-7.744162304391898e-05
SREBF1,-0.000659567489177003
SREBF2,-0.0005723071041731758
STAT1,0.0004501463067673336
STAT5A,-0.005939020194295475
TAL1,9.583922569448493e-05
TBX21,-0.003346087515623199
TCF3,-6.256873480345783e-06
TCF4,-9.018004122248678e-05
TCF7L1,-5.758479457282954e-05
TCF7L2,-1.4001094300575263e-05
TEAD3,-9.151916798848048e-05
TEAD4,-0.00018741260274962465
TFAP4,0.0023630677904225702
TFDP1,-0.00046117196967941827
THAP11,5.7625437396144015e-05
TLX2,0.000680005432405588
TP53,0.00025701993007367377
TP73,0.000253853890164245
VEZF1,-8.409195081854798e-05
XBP1,-0.0006193816285213336
YBX1,-0.006771656758756456
YY2,4.405069212905021e-05
ZBTB17,-6.954323512610964e-05
ZBTB20,0.00012563271356310656
ZBTB25,-0.00013676423860331936
ZNF225,0.00020957085450784752
ZNF35,7.634672601243821e-05
ZNF354B,-1.9356373961896096e-05
ZNF354C,-5.841022249587892e-05
ZNF367,2.1028211446583396e-05
ZNF407,-0.0007264547449404991
ZNF580,3.28370541181327e-05
