TF,mean_abs_SHAP
JUND,0.07861397045809126
FOSB,0.03863657353864737
HMGA1,0.028793221018045122
JUN,0.02289134622178992
CREB3L3,0.02234336515823735
KLF2,0.02133155835603132
FOS,0.016942595275250112
KLF6,0.016027962370611385
GTF3A,0.01596997750686499
STAT5A,0.011733686241410012
TBX21,0.011677508908890208
MXD4,0.011598154765043703
FOXM1,0.011033879966592816
NFKB1,0.006550577811645448
YBX1,0.0049051705794134134
BATF,0.0037675031443292887
NFATC2,0.003529719070471499
EOMES,0.003227969369088249
NFE2L3,0.002400003285556872
ATF5,0.002356022055336861
MSC,0.0022666380814784083
HNF1B,0.002147420814437849
TFAP4,0.0020369928733988646
PPARG,0.001831913330452413
E2F2,0.0016361815581355024
SPI1,0.0015892945357043478
RORC,0.0013995619788240892
POU2F2,0.001351276968821595
ELF1,0.001296186334331832
TLX2,0.0012793379397135001
MYC,0.001255692125442599
FOXP3,0.0012366260553323405
ELK4,0.0012102445404683997
LEF1,0.0011568163870005535
ETS1,0.0011335794334632035
IRF5,0.001069286003278043
CREBZF,0.0010474433212159088
NFYB,0.0010462836229665328
GABPA,0.0010427115794888473
STAT1,0.0010167743586230887
SREBF1,0.0010160094146913973
FOSL2,0.001012224862849228
RARA,0.001000084808182583
MAFG,0.0009901924834790983
E2F8,0.0009719391580296636
PURA,0.0009693385120218787
KLF4,0.0009087516420650281
CREB3,0.0009067541207212384
IRF1,0.0008871044890179634
RELB,0.0008762713896796174
XBP1,0.0008582703683072155
GMEB1,0.0008339114007088056
TFDP1,0.0008134267559090988
FLI1,0.0007926028018612448
LHX1,0.000785390476419365
TCF3,0.0007531745444856523
IRF8,0.0007401858946130593
IKZF1,0.0007220429135844476
ZNF580,0.0007010215839360034
SREBF2,0.0006998530344794148
NCOA1,0.0006948104379380505
POU2F1,0.0006886815811398299
HES1,0.0006779419625839807
TEAD4,0.0006771401920446375
ZNF407,0.0006737521821085883
KLF13,0.000673176328602921
E2F1,0.000668171780087687
HOXB2,0.0006668442671184564
ZNF354B,0.0006581321112122633
MBNL2,0.0006534211486426427
CEBPG,0.0006504137352398505
ETV5,0.0006217989745549054
ELK3,0.0006211278875192153
NFE2,0.0006127303162563921
SPIB,0.0006119531901641154
ZNF225,0.000607355996254994
OTX2,0.0006060522228815973
NFYC,0.0006052892423192423
ATF2,0.0006032466578319855
ONECUT2,0.0005975320204986967
ZBTB17,0.0005897213391279762
TP53,0.0005882525735293962
IRF3,0.0005858255432638527
GATA2,0.000576210552839302
PBX1,0.0005755398956181633
NR3C1,0.0005700599878007647
MAFB,0.0005684816375196558
ZBTB20,0.0005673012271820915
SETDB1,0.0005611829217557684
ELK1,0.000551969347742724
SMAD3,0.0005401119534285929
HOXC9,0.000527384503662332
MBD2,0.0005214627931810099
ZNF367,0.000516883893596489
ATF3,0.0004911366007648033
THAP11,0.0004901197678840721
TCF4,0.00048738466964492067
E2F4,0.0004817405345991163
TAL1,0.00048089856437539354
PAX2,0.00047728907336923375
SP4,0.0004754145583846818
KLF12,0.00047339735052318493
BACH2,0.00045487725839486975
PATZ1,0.00044973168290315957
GATA3,0.0004446476543760589
ETV4,0.00043588847463104513
NR2C2,0.0004322089815266597
E2F7,0.0004235880419723532
REL,0.0004193348416611028
ETS2,0.0004133764000647355
HOXA10,0.00040823108723300733
ESRRA,0.00040385116460929185
MITF,0.0004022225580179401
CEBPD,0.0003901706930340881
CEBPA,0.0003857568394260042
TP73,0.00038548595417083335
GFI1B,0.00038516027849445623
TCF7L2,0.0003801149995273143
ATF1,0.0003785381162353727
NFIA,0.00036512272468175607
VEZF1,0.0003593043023731411
ELF4,0.00035530268540752283
HOXC5,0.0003517541598158586
CREB3L2,0.00034813125009103236
ETV6,0.00033491637772964947
NFKB2,0.00032429662795741205
RXRA,0.00031568191489351663
IRF7,0.00031259465447785084
ETV7,0.00030892021703014794
TEAD3,0.0003076684792093384
MAFF,0.0003053443644455692
ZNF35,0.00029761695242180283
SP3,0.0002936170603710271
HOXA9,0.0002888516951228725
CEBPB,0.0002802803791899167
IKZF2,0.0002772208389224245
ETV3,0.00027677524996793295
EGR1,0.00027657081967833857
E2F6,0.00026731412873275335
ETV2,0.00026237855851400643
NHLH1,0.0002613133892742434
BHLHE41,0.00024836433004219724
GATA1,0.0002466118363805491
BCL11A,0.00022870960881201465
YY2,0.00021617661829383716
ZNF354C,0.00021540018317219823
DBP,0.00021136027734855044
ELF3,0.00020568324584935952
MAFK,0.00020291781094176496
TCF7L1,0.00019373445577271252
ZBTB25,0.00017828479517951052
RFX5,0.00016792022850145954
SOX4,0.00013859866075637743
POU6F1,4.910026374838998e-05
