TF,SHAP_diff
ATF1,-0.00014116322840198402
ATF2,5.895275083851396e-05
ATF3,-0.0005262878073474502
ATF5,-0.0009133229068289851
BACH2,7.077903768827957e-05
BATF,-0.00265218806338216
BCL11A,1.3231064946111053e-05
BHLHE41,6.325202695439233e-05
CEBPA,-7.893903409364456e-05
CEBPB,-3.7760241665227696e-05
CEBPD,0.0002143644094694972
CEBPG,-0.00011588389522436217
CREB3,-0.0003461969225780712
CREB3L2,0.00010713242590698393
CREB3L3,-0.001964720343281683
CREBZF,0.0005560757114479984
DBP,6.517240954202119e-05
E2F1,0.0010788439658100232
E2F2,-0.0012999496447042766
E2F4,-0.0002765919949429514
E2F6,1.1106429829063311e-05
E2F7,-0.0011267596014384652
E2F8,-0.0018260396184322748
EGR1,-0.0002786714109323545
ELF1,0.0010511508220264418
ELF3,-2.7239457978059144e-05
ELF4,-4.69241341834716e-05
ELK1,0.000500721377475292
ELK3,0.00025878621000740903
ELK4,-0.00082031150048194
EOMES,0.002213858050488385
ESRRA,0.00017753711305273465
ETS1,0.0010344895632411384
ETS2,-1.4079971254070205e-05
ETV2,1.140632518412011e-05
ETV3,2.5655810641558573e-05
ETV4,0.000234559760605141
ETV5,2.9481230354994432e-05
ETV6,1.9022481670382675e-05
ETV7,-0.0005694688190828817
FLI1,-0.00014939194107108333
FOS,-0.007039598915409938
FOSB,0.05943405428718229
FOSL2,-0.00032553174426013117
FOXM1,-0.021849088938073837
FOXP3,-0.0015985209784504608
GABPA,-0.00012941074436905464
GATA1,0.0004164192506875427
GATA2,0.00017893997412535913
GATA3,-1.0253042617397341e-05
GFI1B,-1.7880504936378264e-05
GMEB1,0.0005249921038456321
GTF3A,-0.01524114493175064
HES1,-0.00016534815850581622
HMGA1,0.018497534951837993
HNF1B,0.0005243672217940396
HOXA10,0.00011399448376614465
HOXA9,2.2342952720236013e-05
HOXB2,0.00044933398078677146
HOXC5,6.832707290979621e-06
HOXC9,-1.7337493008940035e-05
IKZF1,0.0003635720721934216
IKZF2,-0.00012509299332566146
IRF1,0.000149340509817187
IRF3,-0.0010745825635970951
IRF5,-0.000170197655467379
IRF7,-0.0003664751003065673
IRF8,0.0007601705824605397
JUN,-0.010019415828691036
JUND,-0.009718759205689037
KLF12,-9.383029986642499e-05
KLF13,0.000442393587075484
KLF2,0.01790094360288286
KLF4,0.00020627749039833047
KLF6,-0.006202018250920616
LEF1,1.2110013668118687e-05
LHX1,-0.0003865717951648416
MAFB,-0.00023883269495400522
MAFF,-0.00013424213669849055
MAFG,-0.00048730781137383767
MAFK,6.35820858224955e-05
MBD2,-5.8641191859340626e-05
MBNL2,3.7415904522827915e-05
MITF,-6.992951253221281e-05
MSC,0.00010011649930647927
MXD4,0.0017777030627252758
MYC,0.0007382572322733799
NCOA1,0.00011227385388797881
NFATC2,0.0007600847920149869
NFE2,5.2063613710366265e-05
NFE2L3,5.504004675453429e-05
NFIA,-7.825147387425575e-05
NFKB1,-0.002148921928013564
NFKB2,-0.0002455945299227202
NFYB,-0.002413371655357507
NFYC,-0.00021326548151366122
NHLH1,-2.891249021127355e-05
NR2C2,-0.00046300914229510106
NR3C1,-4.516231038289892e-05
ONECUT2,-0.00026574151660831196
OTX2,0.00013447065646248632
PATZ1,0.00024229174615579942
PAX2,5.582638369281234e-05
PBX1,3.653335517434677e-05
POU2F1,-3.827563367052227e-05
POU2F2,-0.0005213430034879585
POU6F1,-3.328913183860854e-05
PPARG,0.00015362038654092284
PURA,-0.0009873453875112622
RARA,0.0005428952054022506
REL,-0.00012348650839324015
RELB,-0.00016527885945004695
RFX5,5.28611090466927e-05
RORC,0.0004501751038439339
RXRA,7.812189001284936e-05
SETDB1,-5.073696309019623e-05
SMAD3,4.7497674038389024e-05
SOX4,3.3188952242333835e-05
SP3,-0.00019070636980764014
SP4,-0.0002245319769687421
SPI1,-0.0013943256800500875
SPIB,-8.39309831357976e-05
SREBF1,-0.0006906066352361591
SREBF2,-4.17911943907097e-05
STAT1,0.0004271628656792913
STAT5A,-0.013732704262136426
TAL1,-5.2625672830351145e-05
TBX21,0.012879092740198658
TCF3,-1.9047525347229548e-05
TCF4,-0.00011894839599423838
TCF7L1,8.91794646895504e-05
TCF7L2,9.202332406466017e-05
TEAD3,2.611762607331184e-05
TEAD4,-0.000195125610457143
TFAP4,-0.00034594576749599954
TFDP1,-0.00012235788535407263
THAP11,-8.875484609909474e-05
TLX2,-0.00019717545608126163
TP53,6.060791653844124e-05
TP73,0.0001563469531516704
VEZF1,-5.743126620368828e-05
XBP1,0.0009311493781075939
YBX1,-0.004986293457199309
YY2,2.7350254662219895e-05
ZBTB17,0.00029314285097249433
ZBTB20,-6.159876333584266e-05
ZBTB25,7.963096141854206e-05
ZNF225,0.00021450970202211952
ZNF35,7.692719684037446e-05
ZNF354B,-7.708360233543704e-05
ZNF354C,9.699958168683102e-06
ZNF367,-0.00014054601807386938
ZNF407,-0.00038071212971559467
ZNF580,0.0008779721571472377
