TF,SHAP_diff
ATF1,4.620051527420977e-06
ATF2,-1.8297317111688956e-05
ATF3,-0.00027856319986941785
ATF5,-8.471100907605914e-05
BACH2,-5.410050435441256e-05
BATF,-0.0007297355589889559
BCL11A,-1.9109550043656606e-06
BHLHE41,1.912523879631046e-05
CEBPA,0.0001304941262918164
CEBPB,1.9025637747889893e-05
CEBPD,1.9763765821159085e-05
CEBPG,-5.671724484590415e-05
CREB3,-4.060731739948898e-05
CREB3L2,5.1643173963204505e-05
CREB3L3,-0.0012012448383641398
CREBZF,-5.996184019385904e-05
DBP,1.0580070243721664e-05
E2F1,0.00026482372583712453
E2F2,-0.0009201792051369143
E2F4,7.322064871179073e-05
E2F6,2.985653777587822e-05
E2F7,-8.637421147595763e-05
E2F8,0.0009077247377338298
EGR1,0.00012785087422488995
ELF1,-2.400928608786901e-05
ELF3,-3.3406737745980806e-06
ELF4,7.276849398339373e-05
ELK1,0.00012952086564511868
ELK3,0.00040799609728766283
ELK4,-0.0005075942022399479
EOMES,-0.0005042891747115995
ESRRA,0.00015092209755410932
ETS1,0.0007383388655119302
ETS2,-7.663977485849688e-06
ETV2,1.2033268131210343e-07
ETV3,5.338163814362164e-05
ETV4,8.064288788359444e-05
ETV5,-5.5991634922167684e-05
ETV6,7.171347792458106e-05
ETV7,-8.404980552416265e-05
FLI1,0.00042410433861957944
FOS,0.008373196421521735
FOSB,0.019168171814237692
FOSL2,-4.249952916318969e-05
FOXM1,0.0059966818900475715
FOXP3,-1.1558761194082965e-05
GABPA,-1.4969408447374727e-05
GATA1,-7.323028166296029e-05
GATA2,4.583386455354805e-06
GATA3,-6.233500198363277e-05
GFI1B,9.979353551396297e-06
GMEB1,-0.00029812748058642864
GTF3A,-0.018432087261939595
HES1,2.0874255752081023e-06
HMGA1,-0.000855037563455791
HNF1B,-0.00018663561314817128
HOXA10,6.146537110691368e-05
HOXA9,0.00033429162461364695
HOXB2,5.06820755091209e-05
HOXC5,-3.4297722364693195e-05
HOXC9,-0.00010055904869617398
IKZF1,0.0001262506900412821
IKZF2,6.429478646940501e-05
IRF1,0.0007251078179574724
IRF3,-0.00014076817387233373
IRF5,-0.00022080378535491017
IRF7,2.0353060824032768e-05
IRF8,2.916446709667905e-05
JUN,0.013389841778449412
JUND,0.009520206669901969
KLF12,-6.807512661614518e-05
KLF13,0.0003431226626148657
KLF2,0.01942382227238148
KLF4,0.00010699801246614505
KLF6,-0.002844795224608618
LEF1,-0.00036549012641033814
LHX1,-5.839527620444447e-05
MAFB,-0.00015495143013530044
MAFF,-8.398201791418656e-05
MAFG,-0.0003143193874277292
MAFK,-1.54892608152779e-05
MBD2,-0.00015074193982271935
MBNL2,-3.4989026033123465e-05
MITF,-3.689814479011818e-05
MSC,-0.000296443301762976
MXD4,0.0031685854755267202
MYC,0.0002720772215769221
NCOA1,5.43854155939818e-05
NFATC2,-0.0011184318935152137
NFE2,6.190365055491238e-05
NFE2L3,-0.00016444678924169446
NFIA,-1.0887393428162376e-06
NFKB1,-0.001010144538523514
NFKB2,-3.660018518214041e-05
NFYB,-0.0003653569071208824
NFYC,0.00020114938560613437
NHLH1,0.0002599005783657758
NR2C2,-0.00017349594919040647
NR3C1,-0.00017865779317535518
ONECUT2,-0.00011214850001774228
OTX2,4.112545813533316e-05
PATZ1,-1.2537373446086773e-05
PAX2,-0.00013987495258984843
PBX1,4.696734369421061e-05
POU2F1,5.300864407961496e-05
POU2F2,0.00027865531719659857
POU6F1,1.606096974142222e-05
PPARG,-0.00044354702242912364
PURA,-0.00042738947825500024
RARA,0.0001602795255799778
REL,-8.498816774034824e-05
RELB,-5.4421103538256066e-05
RFX5,-0.0002401181199259664
RORC,9.476447878622755e-05
RXRA,-1.4092135650380746e-05
SETDB1,1.2969027071836594e-05
SMAD3,3.9171232312081e-05
SOX4,3.868086295523246e-06
SP3,-4.966093862634782e-05
SP4,-0.00012300686970612276
SPI1,-0.00037266959091826685
SPIB,6.656191374750689e-05
SREBF1,-0.00029012603409788893
SREBF2,-7.42365937993066e-05
STAT1,0.0007697424894827067
STAT5A,-0.004488823245686004
TAL1,-1.8979352112534094e-06
TBX21,-0.0008108537214276419
TCF3,-3.5937605073756715e-05
TCF4,-0.00011511397302578872
TCF7L1,2.8760162274628314e-05
TCF7L2,4.87955640510774e-06
TEAD3,-6.310767221486671e-05
TEAD4,-0.0002151902144576675
TFAP4,0.00012678190758906276
TFDP1,0.0002042224538282114
THAP11,5.748796968241073e-05
TLX2,0.0004986671544935314
TP53,3.704363725682659e-05
TP73,0.00012282465526291606
VEZF1,-0.00014484137828924042
XBP1,0.0002091170451890072
YBX1,0.0002413998456063329
YY2,1.3105151872719483e-06
ZBTB17,0.00017834720669725304
ZBTB20,-2.6731131734429496e-05
ZBTB25,-8.523613701692921e-05
ZNF225,-2.6492414328002042e-05
ZNF35,-2.9915380117157017e-05
ZNF354B,3.368932660189327e-06
ZNF354C,5.134244544480161e-05
ZNF367,-7.241595801122798e-05
ZNF407,-0.0005209734477110281
ZNF580,0.00043935968565070636
