TF,mean_abs_SHAP
FOSB,0.03128246524992298
GTF3A,0.03029846495779846
KLF2,0.02670782393432425
JUND,0.02523045805936487
FOXM1,0.017999012697085617
HMGA1,0.017975493632386447
JUN,0.01394332657940782
KLF6,0.01364357608159211
MXD4,0.010361639978452382
FOS,0.009193518407857424
TBX21,0.00843337702565715
STAT5A,0.008183226224500632
CREB3L3,0.007337902212395641
YBX1,0.004254252539770737
NFATC2,0.0023727775627344237
NFKB1,0.0022726152199548143
BATF,0.00187116141013136
EOMES,0.001584579485358103
PPARG,0.0012426625703304273
HNF1B,0.0011403443135030722
TFAP4,0.001050430308777657
NFE2L3,0.001024150640392843
CREBZF,0.0009929799086309426
GMEB1,0.0009598719336322302
TFDP1,0.0009535636270309502
MSC,0.0009421686237205647
BACH2,0.0009365448064036471
PATZ1,0.0009210872482162515
MYC,0.0008858502028316539
IKZF1,0.0008338116791806505
LEF1,0.0008309110832433285
ATF5,0.0008205024030780242
XBP1,0.0007527626999977599
NFYB,0.0007416140345744758
RARA,0.0007347262830379577
E2F8,0.0007093063282111616
SPI1,0.0007069068386821814
GABPA,0.0006978068614848932
MITF,0.0006812478288115909
TLX2,0.0006767647153466957
CEBPG,0.0006653966299484245
FOXP3,0.0006548499608249907
ELF1,0.0006532350938969289
E2F4,0.000637762965052919
CREB3,0.0006195567288856153
E2F2,0.0006184911839979967
IRF1,0.0006065047022466577
ETV4,0.0005957915691791696
MAFG,0.0005902496399969706
SREBF1,0.0005869217990113816
FOSL2,0.0005830021801290896
ZBTB17,0.000581277264575119
STAT1,0.0005806773207295471
RORC,0.0005686507753295721
ZNF407,0.000565828735976142
ATF2,0.0005517727201619924
SPIB,0.000544643288481647
POU2F2,0.0005425891093647524
ETV7,0.0005419774342534476
ETS1,0.000539114678768715
TP53,0.0005283975777516245
ONECUT2,0.0005256000495026302
ELK4,0.0005219783740068988
ETV5,0.0005204629415836805
TCF3,0.0005093597730414733
HOXA10,0.0004998751669783466
IRF5,0.0004978392291228469
RELB,0.0004922650498321902
PURA,0.0004912347514450682
NFYC,0.00048698948381760594
MBD2,0.0004868901294421672
KLF4,0.0004863684440356215
ETS2,0.00048153228206700843
THAP11,0.00047908565088649566
MBNL2,0.0004784692871201019
HOXC9,0.00047228438366923403
HES1,0.00046960561987667267
TEAD4,0.00046892631533405855
PAX2,0.0004569923411856307
SREBF2,0.00045319865842308025
GFI1B,0.00044999568779991117
IRF3,0.0004469411711200949
POU2F1,0.00044044779985500374
FLI1,0.0004392652084877537
VEZF1,0.00043447522905053264
E2F7,0.0004313030659131488
TP73,0.00041632052496929115
REL,0.0004140420437208822
SP4,0.00041104221531656023
ELK3,0.0004100278428075439
ETV2,0.0004042749618171776
IRF7,0.00040127997532961833
ZNF225,0.0003995384370555093
E2F1,0.00039898472230826443
OTX2,0.00038927500406130605
TCF4,0.00038738236844301397
GATA3,0.00038552476095620657
ESRRA,0.0003708622567592549
ZBTB20,0.00037083237815748707
E2F6,0.0003633397770299633
NFE2,0.0003621572871678241
NCOA1,0.00036159109030678915
ZNF367,0.0003524794709834831
HOXC5,0.00035158774099192813
MAFB,0.0003468241530647682
IKZF2,0.0003461818139412161
IRF8,0.00034363895200464645
ATF3,0.00034309482439307307
ZNF580,0.00033911866720154826
ATF1,0.00033546799563458876
NFKB2,0.00033076128548360545
ETV6,0.0003307057930063121
HOXB2,0.00032990621357419905
KLF13,0.0003296492255886341
GATA2,0.00032262135510228475
TAL1,0.0003189839057751486
ZNF354B,0.00031789778196014733
NFIA,0.00031621399491966307
SETDB1,0.00031590049214764965
LHX1,0.00031483725342909097
HOXA9,0.0003103209936314164
NR2C2,0.0003053366341197973
ELK1,0.00030476538151951154
PBX1,0.0003033760682830518
ZNF35,0.00030300409967649677
ETV3,0.00030017331573482754
RXRA,0.00029539795608823276
EGR1,0.0002942712310419373
SP3,0.0002802858838772684
NHLH1,0.0002782053245712644
BHLHE41,0.00027771112786318297
CEBPD,0.00027378265552699887
ELF4,0.00027198727648472944
TCF7L2,0.00026830802840676157
NR3C1,0.00026742751368545337
MAFF,0.00026668649504025144
GATA1,0.0002620597025301959
BCL11A,0.00025992972873857653
SMAD3,0.00025810188505167583
CEBPA,0.0002530748645913355
DBP,0.0002504412547664066
CEBPB,0.00024724731473092906
TEAD3,0.0002462616712791608
KLF12,0.00022774166861935013
SOX4,0.00022238511733582508
MAFK,0.00021390058187795798
ELF3,0.00021008579749477437
CREB3L2,0.00020820464090968023
RFX5,0.00018304452679276993
ZBTB25,0.0001714234880422283
TCF7L1,0.00016915055839918005
YY2,0.0001515839929894907
ZNF354C,0.00014201824525018856
POU6F1,8.65897710260317e-05
