TF,SHAP_diff
ATF1,-0.00010605786533407602
ATF2,-8.949519843190579e-05
ATF3,-0.0004667980176916017
ATF5,-0.0001296822443669017
BACH2,1.859456317820915e-05
BATF,6.447408773398182e-05
BCL11A,3.841079365103246e-05
BHLHE41,1.9968335221033233e-05
CEBPA,-2.7281251778115326e-05
CEBPB,1.0923193846586307e-05
CEBPD,0.00013907784845871494
CEBPG,0.00013567156266519213
CREB3,-0.00010281158000408132
CREB3L2,0.00010982969424324905
CREB3L3,0.00559623611460603
CREBZF,0.00014040144096781208
DBP,-2.9807493291950115e-05
E2F1,0.000469162295975431
E2F2,-0.00031405833269085
E2F4,-0.0003273906726502016
E2F6,2.6013924159579968e-05
E2F7,-0.0003571359619090517
E2F8,3.7414261634541416e-05
EGR1,-1.6853314906759234e-05
ELF1,0.00047011394667704316
ELF3,7.424902384109676e-06
ELF4,8.118268391488871e-05
ELK1,0.00018560750413919492
ELK3,0.00012356568927460635
ELK4,-0.00018609090735313536
EOMES,-0.0001896126969104102
ESRRA,5.698834024570725e-05
ETS1,0.0002546059446191091
ETS2,-4.3497196945364145e-05
ETV2,-1.3098898352768181e-05
ETV3,-6.493462939779064e-05
ETV4,9.849084112565203e-05
ETV5,4.886427009608577e-05
ETV6,-8.60458642966314e-05
ETV7,-0.00024285525467938703
FLI1,7.411812330883112e-05
FOS,-0.022016251021764018
FOSB,-0.011874474081548254
FOSL2,-0.0002397501465670675
FOXM1,-0.01005357478711895
FOXP3,-0.000249859773850802
GABPA,-2.5474878028200995e-05
GATA1,5.470442328131206e-05
GATA2,-5.3315489495167375e-05
GATA3,1.1249140338212883e-05
GFI1B,4.153334498263975e-05
GMEB1,-7.61886134837236e-05
GTF3A,0.000552277615451032
HES1,-8.963681392491468e-05
HMGA1,0.014488697620239441
HNF1B,0.0004095293041513258
HOXA10,0.00035124064876886513
HOXA9,2.9746173012313273e-05
HOXB2,0.00021129802762449921
HOXC5,4.49235947132273e-05
HOXC9,-1.3660399359485124e-05
IKZF1,0.00010068101914319051
IKZF2,0.0001445980840388454
IRF1,0.0003377612123891471
IRF3,-0.0004431774315501267
IRF5,-0.00014944908286968264
IRF7,-2.7100933175185116e-05
IRF8,6.061829771601094e-05
JUN,-0.02644274638251376
JUND,0.007820404674541422
KLF12,5.1966209388616794e-05
KLF13,0.000263965312110217
KLF2,0.01718247462516416
KLF4,0.0001032741477020022
KLF6,0.0021303963484664463
LEF1,0.00019404804182809665
LHX1,-0.000102217708316537
MAFB,-0.00013290785260332595
MAFF,-6.676768928213704e-05
MAFG,-0.00028429819465134403
MAFK,-1.6634146984634706e-05
MBD2,-5.6787995478023896e-05
MBNL2,-0.00013488504052462164
MITF,-5.7195408822185805e-05
MSC,-0.0002548980619837194
MXD4,-0.0003026973240363181
MYC,0.0006108012678623781
NCOA1,-0.00018481746518523182
NFATC2,-0.00040827497427091636
NFE2,0.00014641083445197714
NFE2L3,5.98561910501809e-05
NFIA,0.00012617897971553275
NFKB1,-0.00014469072288174646
NFKB2,6.74238885161104e-05
NFYB,-0.00119493053234347
NFYC,-5.08989687115779e-05
NHLH1,3.818011122343574e-05
NR2C2,-0.00013024187653402067
NR3C1,1.9234493164085395e-06
ONECUT2,4.7755856310253966e-05
OTX2,3.917822164952169e-05
PATZ1,0.00011480247312271294
PAX2,-1.1530118783271823e-05
PBX1,6.69504573427421e-05
POU2F1,3.552012968638777e-05
POU2F2,-0.00015684590214470515
POU6F1,6.521439511721721e-06
PPARG,0.0005242953277309793
PURA,-0.0002556334484372235
RARA,0.00016284353344760242
REL,7.917441166684024e-06
RELB,-0.00023444147251268428
RFX5,-5.42513368035919e-05
RORC,0.000395629740618755
RXRA,-4.175435237713561e-05
SETDB1,0.0003082476681004389
SMAD3,-4.656410300262989e-06
SOX4,-9.458269868310795e-05
SP3,-6.000181594991266e-05
SP4,-0.00011878367321613466
SPI1,-0.0006131593904051781
SPIB,7.931303971239203e-05
SREBF1,-6.126746556363049e-05
SREBF2,-8.324847449125216e-05
STAT1,5.087411600927222e-05
STAT5A,-0.0005187167882981606
TAL1,3.55742198934614e-05
TBX21,0.0013551927124407438
TCF3,-0.00014547648395551207
TCF4,-5.867711467548042e-05
TCF7L1,0.00016748271715895233
TCF7L2,9.359205042670976e-06
TEAD3,-1.1040584422584761e-05
TEAD4,5.2932030703166396e-05
TFAP4,-0.00016730255844772836
TFDP1,-0.00014834964653937118
THAP11,1.2516000034419577e-05
TLX2,3.463064390946114e-05
TP53,-3.645324359527477e-05
TP73,2.3237411640186382e-05
VEZF1,6.419626673408678e-05
XBP1,0.0004082886435490846
YBX1,-0.00340292910967153
YY2,6.595386550245853e-06
ZBTB17,0.00012302295195563758
ZBTB20,-0.0001836538374625222
ZBTB25,0.0001033007280940496
ZNF225,9.807201606481573e-05
ZNF35,7.69146219457744e-05
ZNF354B,-6.761573827233158e-06
ZNF354C,-2.693748174801157e-05
ZNF367,-6.335798670754172e-05
ZNF407,-0.00021711699346009132
ZNF580,0.0005344171282702497
