TF,SHAP_diff
ATF1,-0.00015716436823759314
ATF2,-3.025220199358309e-05
ATF3,-0.000646784215533441
ATF5,-7.54751311554464e-05
BACH2,6.487876569918139e-05
BATF,0.0010873589658344659
BCL11A,2.8119885610423184e-05
BHLHE41,-1.531148798668551e-05
CEBPA,-6.799098655162202e-05
CEBPB,-6.699904830162045e-05
CEBPD,8.295155471791337e-05
CEBPG,6.52514453159429e-05
CREB3,7.13748464461919e-05
CREB3L2,-5.499524406471413e-05
CREB3L3,0.0016022799694311496
CREBZF,-2.8536732749057746e-05
DBP,-1.176043829003342e-05
E2F1,0.0001604345677316702
E2F2,-9.058554029136811e-05
E2F4,4.0554878173770334e-05
E2F6,-5.700107741293145e-05
E2F7,-0.00023967364231464
E2F8,3.135541181775301e-05
EGR1,3.0731003417024165e-05
ELF1,-0.00015957614557682873
ELF3,7.565009510763002e-05
ELF4,8.029993046837613e-05
ELK1,8.326086040935828e-05
ELK3,0.0002090074390305504
ELK4,3.307167039924759e-05
EOMES,-0.0007247747948574207
ESRRA,3.0512761139866976e-05
ETS1,-3.277499062184067e-05
ETS2,-2.127575979367374e-05
ETV2,-1.5797782032971578e-05
ETV3,-1.810141685184126e-05
ETV4,-9.661326663234026e-05
ETV5,4.876598610362542e-05
ETV6,-4.0421554453096484e-05
ETV7,-0.00012795584791227364
FLI1,0.00019606667778277386
FOS,-0.024574096240681798
FOSB,-0.04558850936681477
FOSL2,0.0001983211739036894
FOXM1,-0.003695699630376626
FOXP3,-8.682847316134362e-05
GABPA,-0.00013530191692537628
GATA1,-1.9161550672565186e-05
GATA2,7.953539569021111e-05
GATA3,0.00034641935143114866
GFI1B,-1.4512832999025577e-06
GMEB1,-0.00019315226504380514
GTF3A,0.0026750053009497255
HES1,4.956056059639189e-05
HMGA1,0.00664074861403113
HNF1B,0.0005944539571014129
HOXA10,0.00015377488082839915
HOXA9,5.6235449849346216e-05
HOXB2,-6.949580403909058e-05
HOXC5,-1.8410063474168096e-05
HOXC9,1.7249668658687857e-05
IKZF1,0.00010283631467145591
IKZF2,1.0306285393597991e-05
IRF1,8.58165563851557e-05
IRF3,4.3484039317190555e-05
IRF5,9.97618916348981e-05
IRF7,2.0440760446988224e-05
IRF8,1.5106617661857154e-05
JUN,-0.03747020157676599
JUND,0.02821081606333661
KLF12,6.13375221274314e-05
KLF13,7.601669036734784e-05
KLF2,0.0013916084914790397
KLF4,0.00025709039985467635
KLF6,0.012828295336461598
LEF1,0.0002655064145707669
LHX1,5.3563465879645166e-05
MAFB,-0.00024330023712095558
MAFF,-2.1572522928614747e-05
MAFG,2.728649493305798e-05
MAFK,-3.5415048661294414e-05
MBD2,3.155670282861474e-05
MBNL2,-7.201551850481524e-05
MITF,0.00010690757835673448
MSC,-0.00011812866566232372
MXD4,0.0005890610417524571
MYC,8.035103732275647e-05
NCOA1,3.718799641974224e-05
NFATC2,-0.0010393372120348398
NFE2,0.00015174537828950145
NFE2L3,0.00040306548513536984
NFIA,0.00016604573364742225
NFKB1,-0.0002977987696269269
NFKB2,5.643100925867114e-05
NFYB,-0.00046976166491938856
NFYC,-0.00030787520378695724
NHLH1,8.523659174338082e-06
NR2C2,-4.746477825979745e-06
NR3C1,7.100718958915359e-05
ONECUT2,-1.0484842328443637e-06
OTX2,-2.006464888226431e-05
PATZ1,5.890637404690461e-05
PAX2,1.8243468468020186e-06
PBX1,-2.274444309691342e-05
POU2F1,0.00013111526284575523
POU2F2,7.539323617451833e-05
POU6F1,-5.4166790663708086e-05
PPARG,-0.00011737072741204639
PURA,-0.00020515460539645352
RARA,-0.0003379741524248448
REL,5.584562040417067e-05
RELB,-0.00018298671078594676
RFX5,-4.324159549722803e-05
RORC,0.0004082260470055616
RXRA,4.517216430413927e-05
SETDB1,0.00010921328820420184
SMAD3,-8.003720489667054e-06
SOX4,-0.00015585168992093368
SP3,2.4730956572949122e-05
SP4,-0.0001976344795551697
SPI1,3.6896298967941665e-05
SPIB,0.00023888281521877025
SREBF1,9.917653096105719e-05
SREBF2,-3.744572343270865e-05
STAT1,-6.463400022470024e-05
STAT5A,0.0033745205494736252
TAL1,9.212670557266317e-05
TBX21,0.0036589472657604072
TCF3,9.149639913411112e-05
TCF4,-3.7835276680988134e-06
TCF7L1,2.7093299889997546e-05
TCF7L2,0.00014043686838852935
TEAD3,-3.103684409653173e-05
TEAD4,-2.3250909492171356e-05
TFAP4,-0.00016914678166144245
TFDP1,-3.119728033073752e-06
THAP11,1.173828828992736e-06
TLX2,0.00042098205555435905
TP53,-3.408203759271109e-05
TP73,2.933634793467107e-05
VEZF1,-0.00017657510801368377
XBP1,-0.0006709692704712702
YBX1,0.0013010030099014937
YY2,-0.00010783411320571719
ZBTB17,6.4185489550119e-05
ZBTB20,-3.496005268747911e-05
ZBTB25,6.840197959663018e-05
ZNF225,-6.429028791843312e-05
ZNF35,1.2770210913623346e-05
ZNF354B,0.00011079908104704856
ZNF354C,-2.898682412470163e-05
ZNF367,4.0750650447301436e-05
ZNF407,-0.00016947969675522691
ZNF580,-0.00021275415855867455
