TF,mean_abs_SHAP
JUND,0.032672065652148835
FOSB,0.02993426080638846
HMGA1,0.025523959509927363
FOXM1,0.0215652132475165
TBX21,0.01802760469774177
GTF3A,0.017039887296575906
JUN,0.015281358499426224
KLF2,0.0131866995614867
KLF6,0.011233661408538015
YBX1,0.010587054136392134
FOS,0.009589277537403695
CREB3L3,0.009400519035854246
MXD4,0.007698080819573934
STAT5A,0.005770357584996588
NFATC2,0.0037502463640560466
EOMES,0.0031860235439831615
NFKB1,0.002979030605842066
BATF,0.002014913162720053
MYC,0.0018528937813366657
HNF1B,0.0012638326212011418
NFYB,0.0012601544857411182
PPARG,0.0012274305053028448
TFAP4,0.0011888602882032283
MSC,0.0011644959476141623
ELK4,0.001158860542179295
ETS1,0.0011014181749662915
IKZF1,0.0010413927464633648
E2F8,0.0010228323429340557
PURA,0.0009704520738567041
E2F2,0.000954848090560878
TFDP1,0.0008951860166935677
NFE2L3,0.0008746853955026072
CREBZF,0.0008324623256100979
HOXA10,0.0008005061517249191
XBP1,0.0007929488534829996
ATF5,0.0007877903430307125
NFYC,0.0007768172736202719
RORC,0.0007716080223115523
RARA,0.0007611312177989981
MBNL2,0.0007374532914378458
POU2F2,0.000735438877605163
GMEB1,0.0007310913852565356
SP4,0.0007256181582753431
TLX2,0.0007248289009689059
KLF13,0.0007086096332940417
ZNF407,0.0007053015909589116
CREB3,0.0007015449617732284
IRF1,0.0006720611757218998
MAFG,0.0006685802714768847
ELF1,0.0006667688817952959
GABPA,0.0006541897922739045
E2F4,0.0006366451603204104
SMAD3,0.0006286218294054485
FOXP3,0.0006283043686562955
SPI1,0.0006198348188373773
FLI1,0.0006172633400908773
ELK3,0.0006119322090999542
IRF3,0.0006103341058344103
SREBF2,0.0006087856521259967
STAT1,0.0005971684588263154
CEBPG,0.0005966827348444791
FOSL2,0.000588695973006295
HOXC5,0.0005872489005891391
SREBF1,0.0005669948933669469
IRF5,0.000549861397895216
IRF8,0.0005488631000691072
ONECUT2,0.0005327636303112165
E2F7,0.0005323316468091459
ETV7,0.0005309068112653444
THAP11,0.0005218026719520308
TP53,0.0005138711807501177
ETV5,0.0005055069577406155
NR2C2,0.0005015078808861104
OTX2,0.0004967679843101674
NR3C1,0.0004896674734229018
ELK1,0.0004850144740300182
LEF1,0.0004733014002109486
BACH2,0.0004716540806416075
SP3,0.00046725563433385223
POU2F1,0.0004669244792670549
HES1,0.0004601683146744609
TEAD4,0.00045850564177795684
RELB,0.00045719519532805313
MBD2,0.00044837041619773726
TCF4,0.0004455549309908431
KLF4,0.00044397748060283793
ETV4,0.00044274635906082956
E2F1,0.00041684208368078355
ATF1,0.0004091048093806098
ATF2,0.00040320473136293196
GATA2,0.00040231693342889364
ETV3,0.0003962250550402035
REL,0.00039507390666997485
MITF,0.00039382394942708644
ZBTB17,0.00039347295126895284
TAL1,0.00039328426129123267
GFI1B,0.0003912906731720031
PBX1,0.0003881194087736295
PAX2,0.0003806447413961495
PATZ1,0.000375336377453781
ESRRA,0.0003744853136031361
ATF3,0.00036371406767345094
EGR1,0.00036354177751932
TCF3,0.00036022130253083034
GATA3,0.0003575340792268893
ZNF367,0.0003570169253891346
LHX1,0.00035276022979375025
MAFB,0.0003459668929997612
ELF4,0.00033709644426543233
HOXB2,0.0003304713214615997
KLF12,0.0003270421666806005
SPIB,0.0003266926819893052
E2F6,0.0003215670181184222
ETS2,0.00031574221747720084
ZNF225,0.0003127568033873456
ZNF580,0.000304131532245501
NFE2,0.00029513786614846746
CEBPD,0.00029462337358842386
ZNF35,0.00028598159230919316
VEZF1,0.00027979952160835336
HOXC9,0.0002793235015630055
TCF7L2,0.0002733010102371877
IRF7,0.00027193056906388654
ETV2,0.0002635104351121383
MAFF,0.0002578771806100178
NHLH1,0.0002545853825864626
BHLHE41,0.00024630879280661863
CREB3L2,0.00023868920169365675
NCOA1,0.00023436667219646498
NFKB2,0.00023403414611766
SETDB1,0.00023304525960227542
ZBTB20,0.0002306872023859508
RXRA,0.00023057328261719698
MAFK,0.00022087426283287585
GATA1,0.0002198692083080802
IKZF2,0.00021954261596834784
ETV6,0.00021557685815944846
ZNF354B,0.0002144511139777176
DBP,0.00020433423652306098
CEBPB,0.0002013410625337882
HOXA9,0.00019172840177486772
BCL11A,0.00018677813495230787
ZBTB25,0.00018448642847745383
TP73,0.00017962072597387657
CEBPA,0.0001794533149376339
RFX5,0.00017039027011914122
ELF3,0.00016981047626953849
NFIA,0.00016018209008703468
TEAD3,0.00013941271930078007
ZNF354C,0.00013329536303317862
TCF7L1,0.00011601205541561632
YY2,9.596541268925697e-05
SOX4,6.460129109692662e-05
POU6F1,2.0975301141885315e-05
