TF,mean_abs_SHAP
FOSB,0.015457481447775576
HMGA1,0.014775507151499294
GTF3A,0.01230505520951235
JUN,0.011210517919018954
CREB3L3,0.009192108016836752
JUND,0.009160096047670863
KLF2,0.009151980356196741
FOS,0.008651595273656096
FOXM1,0.008250329462203181
STAT5A,0.007229538102203136
KLF6,0.006040419105397745
TBX21,0.0037250602788222674
YBX1,0.0033484731035340835
BATF,0.002456416346738692
MXD4,0.0024020336113060206
NFATC2,0.0018153733529796157
NFKB1,0.0014453508308894768
MSC,0.001356637776158727
ATF5,0.0013091014129602493
HNF1B,0.0012494250111413387
EOMES,0.001240929209258281
NFE2L3,0.0009296907684487387
LEF1,0.000890311236105427
TFAP4,0.0008386648426533695
RORC,0.0008219540627653183
PPARG,0.0008018001384900121
POU2F2,0.0008003037582912498
TLX2,0.0007754458512465619
SPI1,0.0007272154504124067
NFYB,0.0006839181403003017
CREBZF,0.0006161720139126471
MYC,0.0006021578307817706
E2F2,0.0005912522649542661
TCF3,0.0005798385665489104
FOXP3,0.0005779097462115394
RARA,0.0005498385353781009
XBP1,0.0005076524224113641
IRF5,0.0004685856273454217
FOSL2,0.00045957129139130934
CREB3,0.0004527961715355318
ETS1,0.0004479130918557823
ZNF580,0.0004474176405247564
ELF1,0.0004310535915814647
GABPA,0.000419582282736772
IRF8,0.00041393186655181146
KLF4,0.0003999476949441596
PAX2,0.0003954266296054968
SREBF1,0.00036610622615285273
MAFB,0.000363009050252818
ELK4,0.00036189767538814203
LHX1,0.0003607107222888024
PURA,0.0003598459887438945
RELB,0.00035380271463484876
STAT1,0.0003508612713030991
E2F8,0.00035055639124147387
E2F4,0.00034625733381349517
SREBF2,0.0003426269642859429
IKZF1,0.00034205500498213256
HOXB2,0.00033752077977871047
ZBTB20,0.00033428686186765693
FLI1,0.0003177337187362247
HOXC9,0.00031450763420896204
TCF4,0.00030795073558547196
TP53,0.0003078429017135546
VEZF1,0.0003066439559046604
IRF1,0.0002965350574109849
CEBPG,0.00029586566937684147
ZBTB17,0.0002939769216736676
ATF3,0.00029218726217301763
MBNL2,0.0002899420656212797
HOXA9,0.000286406892999603
NR3C1,0.00028482328885230836
NFE2,0.0002735808625593753
IRF3,0.0002682851999499273
SPIB,0.00026693170861698734
KLF13,0.00026573830383428185
ZNF354B,0.00026489573050812444
GATA2,0.0002624893949811293
ELK3,0.00025775503829040955
ZNF407,0.00025648119242315074
MAFF,0.00025486296885791427
ONECUT2,0.00025299358476287015
SETDB1,0.000251771418347861
SP4,0.00025043076011218343
MAFG,0.00024777209823705624
GATA3,0.0002452196589135044
POU2F1,0.000245021723773452
ELK1,0.0002443990435772874
GMEB1,0.00024281026025674418
KLF12,0.00023633827517716537
TEAD4,0.00023581887392768
NFYC,0.00023401973378418036
CEBPA,0.00023388442830382452
SMAD3,0.00023040224363646538
PBX1,0.00022902099763797012
OTX2,0.00022557177037270322
ZNF367,0.000225184180723416
HOXA10,0.00021819319540490272
ETV5,0.00021671089179483668
E2F1,0.00021412007401598796
ZNF35,0.0002105026573810606
ETS2,0.00020986923060654916
PATZ1,0.00020947638456440826
TAL1,0.00020691914167204886
ZNF225,0.00020675938033434807
NCOA1,0.00019979990307466828
THAP11,0.00019968714648239415
CREB3L2,0.00019432061394872925
NR2C2,0.00019255628775321365
MITF,0.00019233636809882487
ESRRA,0.0001921585356197384
ATF1,0.00018363079352211784
CEBPD,0.00018148539814128394
HES1,0.0001811272579545808
E2F6,0.00018075415531068454
HOXC5,0.00017901404344633083
E2F7,0.00017658074268798638
ETV3,0.00017597992045978146
ATF2,0.0001708412308487938
GATA1,0.0001686189448082127
ETV4,0.00016539023117645505
REL,0.0001617438204026019
NFIA,0.0001603331046955127
NHLH1,0.00014945846302115957
ELF3,0.00014586847212669004
TFDP1,0.0001456215203532007
NFKB2,0.0001441886830857033
IRF7,0.0001441138216399055
BACH2,0.00014323912043958764
ETV7,0.00014299276596203134
RXRA,0.0001394805764880107
ZBTB25,0.00013256762521584724
IKZF2,0.00013199506757703808
ZNF354C,0.00013176250387967424
BCL11A,0.00013021004318923343
GFI1B,0.000129870439304551
ELF4,0.00012203846269046157
BHLHE41,0.00011646763841947521
CEBPB,0.0001145989287038329
DBP,0.00011289551800382325
MAFK,0.00010828254725542783
ETV6,0.0001075654274857731
TEAD3,0.00010609858203931358
TCF7L2,0.00010557140124283317
EGR1,0.0001002999287371307
SOX4,9.624302949939185e-05
MBD2,9.474467539405965e-05
SP3,9.236788288927648e-05
TP73,8.769684421704815e-05
RFX5,8.482942796663104e-05
TCF7L1,7.728879213289057e-05
ETV2,7.031998144777394e-05
YY2,5.695057681442251e-05
POU6F1,3.411205001281015e-05
