TF,SHAP_diff
ATF1,-3.1229574675318395e-05
ATF2,-6.206464941623095e-05
ATF3,-9.99135670012256e-05
ATF5,0.00018925149285663133
BACH2,4.45931010126995e-05
BATF,-9.333912801635316e-05
BCL11A,-7.63360703741828e-06
BHLHE41,3.1442773938715424e-06
CEBPA,0.0003277824811148734
CEBPB,7.277000923502115e-05
CEBPD,4.439222187105888e-05
CEBPG,7.272862506397263e-05
CREB3,-2.203734568266906e-05
CREB3L2,8.704615419787937e-05
CREB3L3,0.010016955938663415
CREBZF,-0.00010521405729997757
DBP,-9.19590482550888e-06
E2F1,0.00014256673368761455
E2F2,-0.0001929389229035514
E2F4,-8.34686988175765e-05
E2F6,-4.3383195074552684e-05
E2F7,1.3475142930606096e-05
E2F8,-6.506731837119562e-05
EGR1,1.8577231420523273e-05
ELF1,-2.6783489272881173e-05
ELF3,-0.00010997740383195104
ELF4,-3.3978163321035805e-05
ELK1,6.799456999673137e-05
ELK3,7.302164751737866e-05
ELK4,0.00012585909259517158
EOMES,-0.000400050219425643
ESRRA,3.530435506628153e-05
ETS1,0.0001165178517962133
ETS2,-4.053937278424871e-05
ETV2,-2.388274291620801e-05
ETV3,5.406368282304498e-06
ETV4,-1.2542416634680383e-06
ETV5,-4.104259200716762e-05
ETV6,2.8945211398849745e-05
ETV7,-0.00015493896232471603
FLI1,0.0003604412120491731
FOS,0.00418431036900568
FOSB,0.004172243626026593
FOSL2,9.203116454036914e-05
FOXM1,-0.0028580563103486312
FOXP3,-0.0002091967827789355
GABPA,-2.1437864136209852e-05
GATA1,2.3522079250392486e-05
GATA2,0.0001673564283101622
GATA3,-0.00012057873148779732
GFI1B,1.677568149515608e-05
GMEB1,-0.00010372707915723001
GTF3A,-0.005169260816921628
HES1,-6.901119045063499e-05
HMGA1,-0.002067356998417016
HNF1B,0.00030136840847077136
HOXA10,-6.933423933062951e-06
HOXA9,8.276422895584023e-05
HOXB2,-7.814190838716627e-06
HOXC5,-1.8864539661483765e-05
HOXC9,-3.5546314659887707e-06
IKZF1,-5.173417822665594e-05
IKZF2,3.519740022024132e-05
IRF1,0.00014683340569809786
IRF3,5.334503163217767e-05
IRF5,-7.996569715661316e-05
IRF7,4.2363221688430783e-05
IRF8,0.0001533202636446907
JUN,0.0034673950819951423
JUND,0.004681184126225294
KLF12,-3.3897641809937184e-05
KLF13,0.0001424120903233987
KLF2,0.02130483578502178
KLF4,-0.00015392668689420886
KLF6,-0.0016959247572100088
LEF1,0.0002428238599980563
LHX1,-5.4319480294083604e-05
MAFB,0.00011583891439471526
MAFF,-3.35146227754861e-05
MAFG,-9.869162009619356e-05
MAFK,5.592782221069954e-07
MBD2,-4.730924685487845e-05
MBNL2,-6.775980209814994e-05
MITF,-0.00013925391952790688
MSC,0.00012946302288390272
MXD4,0.0018713977501845444
MYC,-0.0001678288679683205
NCOA1,-2.6595617645256272e-05
NFATC2,0.0007061166331876188
NFE2,-7.720252128323046e-05
NFE2L3,-0.0001503798746321451
NFIA,-3.2933163580308284e-07
NFKB1,-0.000285454531858766
NFKB2,2.120945451721197e-06
NFYB,-0.0001652200919956215
NFYC,-0.00011859562293171088
NHLH1,5.859991400659128e-05
NR2C2,-4.7748425378646896e-05
NR3C1,0.00016917888494669253
ONECUT2,-6.035147378958747e-05
OTX2,7.547811951446091e-06
PATZ1,-1.4608984189819851e-05
PAX2,0.00022934200477229636
PBX1,-3.625535839331994e-05
POU2F1,5.144698180161503e-05
POU2F2,0.00028711514945011147
POU6F1,-5.8432253103380796e-06
PPARG,0.0003158275528693284
PURA,-0.00017650979802857672
RARA,-8.973477128290754e-05
REL,-4.0818035354958606e-05
RELB,-0.0002097185205413597
RFX5,-2.0048841145667616e-05
RORC,0.0005021230498923173
RXRA,2.228003116874562e-05
SETDB1,1.2758871863676001e-05
SMAD3,2.756391512657574e-05
SOX4,7.067521707074766e-05
SP3,-2.559500115907715e-05
SP4,0.0001477562704564879
SPI1,0.00017830656934822968
SPIB,-5.827588007163048e-06
SREBF1,-5.938032153827047e-05
SREBF2,0.00022062679038540735
STAT1,-0.00014796715490931383
STAT5A,-0.0050705466947390705
TAL1,-2.9074182893729268e-05
TBX21,-0.001624445644884595
TCF3,0.00014059812404997472
TCF4,2.800077917875049e-06
TCF7L1,3.614018450021841e-05
TCF7L2,-4.5642246271867477e-05
TEAD3,-3.893487897641919e-05
TEAD4,-0.00021085332868353253
TFAP4,0.00017913795853238847
TFDP1,3.2138458957546506e-06
THAP11,8.916370233513872e-05
TLX2,0.0004508921404954337
TP53,-3.9753437193937855e-05
TP73,-2.619828738771858e-05
VEZF1,-3.472171535924209e-05
XBP1,0.00011136081876497611
YBX1,-0.00019469681331839756
YY2,3.066663665300376e-05
ZBTB17,0.00012172021286855993
ZBTB20,-9.678067663292274e-05
ZBTB25,-1.2930556175018998e-05
ZNF225,4.72117179364781e-06
ZNF35,-1.6533703534883374e-06
ZNF354B,2.7387745103444727e-05
ZNF354C,-2.0029560775494648e-05
ZNF367,6.702920151042766e-06
ZNF407,7.00853463359759e-05
ZNF580,8.314039855454876e-05
