TF,mean_abs_SHAP
JUND,0.05617867311760764
FOSB,0.025109176919480634
GTF3A,0.024153842323747662
KLF2,0.015770846422325634
FOXM1,0.01316008335575873
HMGA1,0.010964593328179308
JUN,0.010613123145211976
TBX21,0.010280661893116246
MXD4,0.009118524071332023
CREB3L3,0.008681793494020857
FOS,0.007815111692541805
KLF6,0.006209932931773539
YBX1,0.0057927542626330045
STAT5A,0.005773420522996488
NFKB1,0.002602043176836791
NFATC2,0.0021903564727049412
EOMES,0.00191509460791768
BATF,0.001536010886835703
PPARG,0.0014155239056284996
TFAP4,0.0013278424231206612
HNF1B,0.0010177123952911607
NFE2L3,0.0010169453507218125
TLX2,0.000980715838584172
IKZF1,0.0009687985825885269
FOXP3,0.0009206568592536559
NFYB,0.0008739335255728672
E2F8,0.0008491233849912111
RORC,0.0008191120078445395
MYC,0.0008081217612476
CREB3,0.0008080258769704615
PURA,0.0008070881429133525
ELK4,0.000801194596564761
MSC,0.0007916067064505111
STAT1,0.0007828341154998637
CREBZF,0.0007698425975095117
ETS1,0.0007658939095129272
LEF1,0.000760582153539252
CEBPG,0.0007192758283142772
ZNF407,0.0006903127592169428
GMEB1,0.0006759214202931848
THAP11,0.0006650073695687545
FOSL2,0.000664777654568221
MAFG,0.0006293689524814391
HOXA10,0.0006030052028652609
HOXA9,0.0005892153726806469
ATF5,0.0005789398132309818
GABPA,0.0005788435061822478
SREBF1,0.0005693978865623326
ONECUT2,0.0005584127759580922
ATF2,0.0005563240109696695
ETV5,0.0005439269349709864
RARA,0.0005423003215349121
E2F1,0.000530483726326155
TEAD4,0.0005300416113686177
TFDP1,0.0005286230043408622
TP53,0.0005234835577154788
ZNF225,0.0005230042660716985
TCF4,0.0005210253481324851
IRF3,0.0005065955979481088
KLF13,0.000504305804217754
ELF1,0.000502727608059979
ATF1,0.0004962199851405263
POU2F1,0.0004938847384130449
XBP1,0.0004925999521758828
POU2F2,0.0004914180191709534
PATZ1,0.00048084164293906513
IRF1,0.00047019352936369837
ESRRA,0.00046991586802364206
ZNF367,0.000467421731989536
OTX2,0.0004611867313659873
NFYC,0.00046103507459753485
ELK1,0.0004538374087214607
E2F2,0.00045267617861750154
SPI1,0.00045058463012957007
KLF4,0.00044212957548570177
ETV7,0.0004406498194917076
ETV4,0.0004277273643675375
TCF3,0.0004264400321829712
SMAD3,0.00042578653190005763
FLI1,0.0004235350622623222
IRF7,0.00042271010094760246
GFI1B,0.0004194003137231366
NR2C2,0.000418798860244435
HES1,0.00041754482044130663
MITF,0.00041347617016556547
MBD2,0.00040987706229676985
SREBF2,0.00040685573042998605
SP4,0.0004026277651789792
PBX1,0.00039922140854256854
ELK3,0.0003940988561635635
SPIB,0.00038433653978610957
BACH2,0.0003805815888562865
MBNL2,0.0003798448530967334
E2F4,0.00037675744697419125
NR3C1,0.00037498769338063266
E2F7,0.0003584315301343838
LHX1,0.00035819150380958265
NFE2,0.0003575131141407174
ZBTB17,0.000354573212181996
IRF5,0.0003517224433902416
ELF3,0.0003503122382214998
RELB,0.0003496434949618314
SP3,0.0003279129780432983
E2F6,0.00032486826258490176
PAX2,0.0003228207913470076
ETS2,0.00031967131671963646
REL,0.0003169435157713178
ZNF35,0.0003162228261705999
NCOA1,0.00031267072591506425
ZNF580,0.00031265511601708505
IKZF2,0.0003033420886838478
GATA2,0.00030200826286270804
GATA1,0.0002968217705241593
HOXC9,0.0002929886375279012
NFKB2,0.0002912595343526403
VEZF1,0.0002903394431025561
ATF3,0.0002858054159661643
RXRA,0.00028308747333639526
SETDB1,0.0002796748144767544
HOXC5,0.0002784166337389151
ETV3,0.00027229706046385393
GATA3,0.00026533441265750863
NHLH1,0.00026080711079872214
EGR1,0.0002595438708260078
TP73,0.0002568314913243504
TAL1,0.0002527025646906248
RFX5,0.00024638770844001557
MAFB,0.0002398387761963076
DBP,0.00023975376987532573
CEBPA,0.00023811507764260397
BHLHE41,0.00023358007440817184
IRF8,0.00023327418306529725
CEBPD,0.00022788210825899375
ETV2,0.00022262748508792567
CREB3L2,0.00022009480557838462
ZBTB20,0.00021933163945017311
HOXB2,0.00021456691214079794
CEBPB,0.00020786817591881307
ZNF354B,0.0002006748345411073
MAFK,0.00020059902102065544
TEAD3,0.00019088303602867102
KLF12,0.00018918107256930827
ELF4,0.00018898907823948838
BCL11A,0.0001776151890867736
NFIA,0.00017249396109352604
TCF7L2,0.0001638658367167461
ZNF354C,0.0001592623348927953
TCF7L1,0.00015686203453048553
ETV6,0.00015218729165760827
MAFF,0.000140103059734764
ZBTB25,0.00011696132124090082
YY2,0.00011120762677268546
SOX4,7.58952547374587e-05
POU6F1,5.2906749219783034e-05
