TF,SHAP_diff
ATF1,2.0505129960737858e-05
ATF2,0.00012355628006308935
ATF3,-1.462408492738045e-05
ATF5,-0.0008112852506836363
BACH2,3.9708976344437366e-05
BATF,-0.0007620684396057956
BCL11A,1.8508051986668154e-05
BHLHE41,3.709690822480873e-05
CEBPA,0.00020492182786455143
CEBPB,4.083215299086713e-05
CEBPD,2.1891247700656885e-05
CEBPG,0.00020114474941919475
CREB3,-2.867872388769384e-05
CREB3L2,-1.6968524046653234e-05
CREB3L3,-0.00388452465496925
CREBZF,0.00021222708139719579
DBP,3.2621658890276668e-06
E2F1,0.0003095006590612014
E2F2,-0.0005015428096105199
E2F4,-1.9120388779638186e-05
E2F6,2.598779818540284e-06
E2F7,-2.27717166205941e-05
E2F8,0.00048010424255504785
EGR1,-0.0002127199539098271
ELF1,-8.508824700816922e-05
ELF3,-0.00011371648378139092
ELF4,4.839855487449373e-06
ELK1,0.0001786806661350328
ELK3,0.0004609474436719015
ELK4,-0.00042058904790011006
EOMES,-0.0006732850396533183
ESRRA,8.204051391614382e-05
ETS1,0.0007720677849224773
ETS2,-1.6548137777959355e-05
ETV2,5.540490176828667e-05
ETV3,5.2067100275969136e-05
ETV4,0.00013719281066791676
ETV5,-1.744576842853654e-05
ETV6,9.018045288213667e-07
ETV7,-6.370357581414831e-05
FLI1,0.0003339328010557684
FOS,0.015458112929317508
FOSB,0.025437837180241167
FOSL2,0.00018967809038380145
FOXM1,0.004412407318395409
FOXP3,-0.0006382978326684818
GABPA,-0.00013585348940777615
GATA1,-1.5210544713709799e-05
GATA2,5.825740627546228e-05
GATA3,-4.760519290834143e-05
GFI1B,-3.906315721005088e-05
GMEB1,-0.0002126632989450885
GTF3A,-0.021353464160573665
HES1,5.620547404888479e-05
HMGA1,0.0014487495093070879
HNF1B,-0.00029109975263904496
HOXA10,-4.7115925336105115e-05
HOXA9,0.0004484237084235561
HOXB2,8.529701563078651e-05
HOXC5,1.6186404040348376e-05
HOXC9,-0.0001053668246129136
IKZF1,-7.528378849578888e-05
IKZF2,-9.074418017132954e-06
IRF1,0.00024095247146293126
IRF3,-0.00010709248974365244
IRF5,-0.0003039797566607608
IRF7,-1.0349345639733284e-05
IRF8,4.723695087469805e-05
JUN,0.01794847957746102
JUND,-0.0006551054175220377
KLF12,-3.0232731117932652e-05
KLF13,0.00035698421375505535
KLF2,0.029934434313647715
KLF4,-2.7219953196670905e-05
KLF6,-0.004505570708577506
LEF1,-0.0002582427469680663
LHX1,-0.00016472871180620545
MAFB,-6.0237276045089455e-05
MAFF,-1.38479670590544e-05
MAFG,-0.0003035750501775708
MAFK,6.197047815017024e-06
MBD2,-0.00023636450352917623
MBNL2,2.3823238066575485e-05
MITF,-1.751518528779618e-05
MSC,-0.00027622023560431024
MXD4,0.002954270296781047
MYC,0.00015779853316346076
NCOA1,-2.3285401278581616e-05
NFATC2,-0.0008703122443488355
NFE2,-5.610307630587266e-05
NFE2L3,7.735768541377675e-05
NFIA,2.5559911627771776e-05
NFKB1,-0.0019127997461399673
NFKB2,3.231716286328691e-05
NFYB,-0.000187046811841344
NFYC,-1.1689131572955504e-05
NHLH1,8.735042425070105e-05
NR2C2,-0.00016976031599784424
NR3C1,-0.0003229324887940246
ONECUT2,-9.772539200416302e-05
OTX2,-8.389960190238109e-05
PATZ1,3.085797382161563e-05
PAX2,-4.8194565910122846e-05
PBX1,-6.845257398265228e-05
POU2F1,0.00019017324797606202
POU2F2,-0.00013559329253286557
POU6F1,3.026036262309913e-05
PPARG,-0.0008280944081759248
PURA,-0.0004007789900222493
RARA,0.0001620852071255418
REL,-8.341831093317643e-05
RELB,3.056704622080002e-05
RFX5,-2.6141764130261662e-05
RORC,0.00010941638151502439
RXRA,1.4858501021072282e-05
SETDB1,-7.642422360710358e-05
SMAD3,8.774341868892121e-05
SOX4,-3.18565487783313e-05
SP3,-0.00024612379957884953
SP4,-0.00018903055934585677
SPI1,-0.0004674993211098563
SPIB,0.00011154080432253512
SREBF1,-0.0005815248273132793
SREBF2,-0.0002788452479590955
STAT1,7.696463630819144e-05
STAT5A,-0.00894603731711901
TAL1,6.0265469627218956e-05
TBX21,-0.0011925525582901554
TCF3,9.087040124192607e-05
TCF4,0.00016578810261464063
TCF7L1,1.569366813657627e-05
TCF7L2,-0.00011273801722235861
TEAD3,-4.207650418504435e-05
TEAD4,7.590451414310478e-05
TFAP4,0.00038490132703052825
TFDP1,0.00048728867322378054
THAP11,0.00011801035712303076
TLX2,8.487926377723604e-05
TP53,0.00014880153900883155
TP73,8.515957759246334e-06
VEZF1,-0.0001383627409783891
XBP1,3.494771488506159e-05
YBX1,-0.0006091953565196093
YY2,4.565223057150131e-05
ZBTB17,0.0002602820214461664
ZBTB20,-3.5639287260121345e-05
ZBTB25,-7.193431229331128e-05
ZNF225,1.475037175195861e-05
ZNF35,4.993074961969201e-05
ZNF354B,-4.012781478847588e-05
ZNF354C,3.6192232196124248e-06
ZNF367,-6.371581764393245e-05
ZNF407,-0.00044593060591568447
ZNF580,0.00034509402121697165
