TF,mean_abs_SHAP
JUND,0.10809330578666598
FOSB,0.04024875036318657
HMGA1,0.025872110036070404
GTF3A,0.02532838231868847
JUN,0.017146724162801438
CREB3L3,0.017090908086000625
KLF2,0.016918293241816432
KLF6,0.01664537242903128
FOXM1,0.012731591329530166
FOS,0.011948809157884854
TBX21,0.011888632958142839
MXD4,0.01095695917105362
STAT5A,0.009460574946771516
YBX1,0.0064371048562521516
NFKB1,0.003797189260739706
BATF,0.0032253473416296585
HNF1B,0.0029176203123159536
NFATC2,0.0028191035793710875
EOMES,0.0021995411707094255
ATF5,0.001914166982421515
MSC,0.0018989447833475878
PPARG,0.0017644907369168672
NFE2L3,0.0015761468836058246
TFAP4,0.0015424761155287384
TLX2,0.00149809317248733
LEF1,0.0012986033046117089
E2F2,0.0011741664618073635
RORC,0.0011736766683905465
FOXP3,0.0011708595429598696
ETS1,0.0010226920748146176
POU2F2,0.0009761146773723815
XBP1,0.0009292885589952369
IKZF1,0.0009018468672501177
CREBZF,0.0008967490303773963
SPI1,0.0008964751899441779
FOSL2,0.0008930572212100485
STAT1,0.0008234100193596411
THAP11,0.0008064904990716129
GABPA,0.0007989929682045147
TCF3,0.000795260235197138
NFYB,0.0007920298799778036
MAFG,0.0007915480683928774
MYC,0.0007549535940819458
E2F8,0.0007482846875736971
ELF1,0.0007442269202064393
RARA,0.000728488245113951
RELB,0.0007245700960682891
IRF5,0.0007223490979528453
FLI1,0.000709859581483912
E2F1,0.0007045621877909105
ELK4,0.0006998026758076978
CREB3,0.0006862268724080896
SREBF1,0.000685957120310869
LHX1,0.0006846484678993485
IRF1,0.0006837005268102692
TP53,0.000651253944734555
TEAD4,0.0006475831283635812
GMEB1,0.0006336684609822099
PATZ1,0.0006322566115103993
GATA3,0.0006299551162317706
PAX2,0.000628584063810847
PURA,0.000611901602892871
HOXB2,0.0005864243893461123
KLF13,0.0005749438135850606
POU2F1,0.000571149840797631
ZNF580,0.000556824585258812
KLF4,0.0005560489298134292
ZBTB20,0.0005554690457047496
BACH2,0.0005521904211462697
HOXC9,0.0005519056755857306
OTX2,0.0005488555290985874
ETV5,0.0005351389897488036
TFDP1,0.0005298075731738579
CEBPG,0.00052477321107903
ONECUT2,0.0005235375925968414
ESRRA,0.0005232562946312356
NFYC,0.0005218467946443725
IRF8,0.0005133180410800868
NCOA1,0.0005123891829253531
MAFB,0.0005075817390591201
ELK1,0.000498909819352821
ZNF367,0.0004974497127523813
E2F4,0.0004951131298247385
SMAD3,0.0004912388940540716
TCF4,0.00048272080848275087
NFE2,0.000477964949559641
ELK3,0.0004734819631961912
MITF,0.0004715462301092403
ETV4,0.0004694624586264487
GATA2,0.00046867333397850405
ZNF407,0.00046833580446977314
VEZF1,0.0004619290811294328
HOXA10,0.00045857878222740347
NR3C1,0.000452715432715891
MBNL2,0.00045191215097519275
SP4,0.0004496771297176359
HES1,0.0004469476923829265
IRF3,0.00044323576386623117
ZBTB17,0.0004380136088304885
PBX1,0.000435652434121194
SREBF2,0.00043253556555807206
SPIB,0.0004258367774116917
GFI1B,0.0004122566691798466
ZNF225,0.00040501533175873154
SETDB1,0.00040202018529502244
MBD2,0.00039079458155190263
NR2C2,0.00039041680761106855
ETS2,0.0003883168793993985
ATF3,0.00038647839228041296
REL,0.00038518684843174915
ATF2,0.0003787990701836082
ZNF354B,0.00037525220999279856
HOXC5,0.0003715270595433789
NFKB2,0.000365121880091953
E2F6,0.00036053162777106173
IKZF2,0.00033658800540495385
RXRA,0.00033388899984447486
CEBPD,0.0003291287820227538
E2F7,0.0003250873779281756
ETV7,0.00031917426358364534
KLF12,0.0003191708402231701
CEBPA,0.00031752150729459004
GATA1,0.00030555069610496737
TAL1,0.0003019483377746759
ETV3,0.00030186642449886507
NFIA,0.00029935103285125546
CEBPB,0.0002951894352027317
ATF1,0.0002937442739157469
EGR1,0.0002936715150533658
HOXA9,0.0002930405437030198
TCF7L2,0.0002916172761310883
IRF7,0.000283959958595004
CREB3L2,0.0002815017075764563
SP3,0.00027324518265895657
MAFF,0.0002727258601445414
ELF4,0.00027119163479161505
ETV6,0.00026917611698432586
NHLH1,0.00026765254724361935
BHLHE41,0.0002665343959060376
TP73,0.0002632476135085823
DBP,0.00025687371601406555
MAFK,0.00023080492863303918
ELF3,0.000230758922668172
TEAD3,0.00022514432197551056
ETV2,0.00022178593233386048
BCL11A,0.00021542940870508917
ZNF35,0.00020854082582529728
RFX5,0.00020781136947179617
YY2,0.00020248883024928064
ZBTB25,0.0001690676361185242
ZNF354C,0.00015864057239969195
TCF7L1,0.00015527764375683996
SOX4,0.00012824387508053532
POU6F1,6.483724609072975e-05
