TF,SHAP_diff
ATF1,0.00011940236964451024
ATF2,3.584563460640369e-05
ATF3,0.0001881431877518895
ATF5,0.0005943266209687064
BACH2,-5.481952719414105e-05
BATF,-0.0006478751599558394
BCL11A,7.83148506631892e-05
BHLHE41,5.635064952112985e-05
CEBPA,0.0001554932657770499
CEBPB,-2.175905228808563e-05
CEBPD,3.184856539190136e-05
CEBPG,4.93521451508511e-05
CREB3,-0.00015218803650125925
CREB3L2,-2.225300458601022e-05
CREB3L3,0.006590036916780192
CREBZF,7.778691265395713e-05
DBP,-1.3706981932990736e-05
E2F1,0.00025412879671273496
E2F2,-0.0002890595111868313
E2F4,9.612209023995334e-05
E2F6,7.1296060042202e-05
E2F7,-0.00015099431120514873
E2F8,4.894342956428374e-05
EGR1,6.153695542387916e-05
ELF1,0.0002483443826174131
ELF3,0.00010018128862516266
ELF4,-5.852802198272915e-05
ELK1,0.0002157478397934887
ELK3,0.0003427226139476272
ELK4,-0.000469697642835811
EOMES,0.00030350671197579174
ESRRA,-3.862081607319097e-06
ETS1,0.0005894073979617572
ETS2,5.4789275184590535e-05
ETV2,1.0255908634577212e-05
ETV3,-0.00010074515342056198
ETV4,4.665484177968191e-05
ETV5,-4.2967900112398635e-05
ETV6,4.6345123222708226e-05
ETV7,-8.190940249086266e-05
FLI1,8.39289544289967e-05
FOS,0.004395804737189138
FOSB,-0.00937162957514558
FOSL2,0.000329958837139271
FOXM1,-0.005540481822955076
FOXP3,-0.0005423950259857649
GABPA,0.00015124907490142266
GATA1,6.066321927361965e-05
GATA2,-0.00012024566963247958
GATA3,0.00010908827288761075
GFI1B,-6.167994009134646e-05
GMEB1,-0.0001395018077708178
GTF3A,0.002811495052954385
HES1,2.2226983351080353e-05
HMGA1,-0.0037758162401872975
HNF1B,0.00014482190698142318
HOXA10,-2.8235795333390543e-05
HOXA9,-6.712815433155875e-05
HOXB2,0.00018940962776235163
HOXC5,1.2958749410690312e-05
HOXC9,-0.00017696621185562552
IKZF1,-2.7364658709243493e-05
IKZF2,-2.197598671999711e-05
IRF1,0.00017282693672692248
IRF3,-3.4598420660919004e-05
IRF5,0.00018337036021685095
IRF7,2.8095878586687115e-05
IRF8,8.029120993815255e-05
JUN,0.004015477283851427
JUND,0.005649432232631188
KLF12,-9.064589417944109e-05
KLF13,0.0003999960796568267
KLF2,0.013513551041278885
KLF4,-0.00010810955037736855
KLF6,-0.00445789737098833
LEF1,-4.002984072699809e-05
LHX1,7.440954926856151e-05
MAFB,0.00024280884180481011
MAFF,6.512363576598216e-05
MAFG,-0.0002387218660301533
MAFK,-9.283073909480175e-07
MBD2,7.479894210427523e-05
MBNL2,0.0001998423540781599
MITF,1.7651688964480418e-05
MSC,0.00048543321147205803
MXD4,0.000917404211185984
MYC,-0.00034561200236380785
NCOA1,-0.0001366331400441881
NFATC2,-0.0010009929685377268
NFE2,-3.726844823181421e-05
NFE2L3,-0.0001646275111609245
NFIA,-6.47601030975065e-05
NFKB1,-0.0015294679506572192
NFKB2,-6.233526410892136e-06
NFYB,-7.93923735911272e-05
NFYC,0.0002156055374121689
NHLH1,6.221429010467686e-05
NR2C2,-0.0002663955130790135
NR3C1,-0.00013785488970027024
ONECUT2,7.425321579352551e-05
OTX2,-4.916841997158578e-05
PATZ1,7.729874091268572e-07
PAX2,0.00014377165641350602
PBX1,-3.5779563055504196e-05
POU2F1,9.861265616530944e-05
POU2F2,5.8094328696321195e-05
POU6F1,4.770397396709256e-05
PPARG,0.00028976855905060456
PURA,-0.0005054392288586658
RARA,0.00014120713947318907
REL,-5.080935276009076e-05
RELB,-0.00027471230339170817
RFX5,3.6231516650915306e-06
RORC,0.0006282570413433799
RXRA,2.1376282422385967e-06
SETDB1,-9.614976062982436e-05
SMAD3,-0.0002132046250001308
SOX4,4.636006496722064e-06
SP3,-4.0461705628247284e-05
SP4,-0.0002948670696200402
SPI1,-0.0004691826376225152
SPIB,-9.094107034521756e-05
SREBF1,-0.00030322928445807577
SREBF2,-0.00033947159930935924
STAT1,9.328002911612265e-05
STAT5A,0.0030900286272681023
TAL1,9.614270355330052e-06
TBX21,0.0007348771122969805
TCF3,-1.9647657375380213e-06
TCF4,-2.8470420912633974e-05
TCF7L1,2.9783024915562116e-05
TCF7L2,-4.9497033395951224e-05
TEAD3,-5.2567227722526125e-05
TEAD4,-2.219939615188527e-05
TFAP4,0.00027333140522818567
TFDP1,-3.0221102682717148e-05
THAP11,4.550635355860489e-05
TLX2,-8.352200164550767e-05
TP53,-4.827111032171738e-05
TP73,2.2648348968360303e-05
VEZF1,-6.282099938927256e-05
XBP1,0.00032562096722222597
YBX1,-0.0017899416929075705
YY2,9.028932853973032e-06
ZBTB17,0.00021530280861130932
ZBTB20,1.987129802811772e-05
ZBTB25,-7.097706574998337e-05
ZNF225,0.00010180926963792393
ZNF35,7.29385889779862e-05
ZNF354B,-6.870743743018698e-05
ZNF354C,-3.9227829550551416e-05
ZNF367,8.00133073476104e-06
ZNF407,-0.00024773029923302626
ZNF580,0.000339633498945449
