TF,mean_abs_SHAP
JUND,0.04059893450012197
KLF2,0.02604428911660832
FOSB,0.023812171168217454
GTF3A,0.021263648002991627
HMGA1,0.014389314582579452
FOXM1,0.013710609230623666
MXD4,0.013222700921522935
JUN,0.012658206286768052
CREB3L3,0.00957657734906411
FOS,0.009340482641597708
TBX21,0.008129315047305758
STAT5A,0.008040129988446582
KLF6,0.006717817899747307
NFKB1,0.005511183693822497
YBX1,0.00450637360919445
NFATC2,0.002544745459218706
BATF,0.002228238799153884
TFAP4,0.0014840107516100333
PPARG,0.0014132809190767555
EOMES,0.0013492454072264867
NFE2L3,0.0012987378954910497
ETS1,0.0012856783761797663
MSC,0.0011801420374979803
ATF5,0.0011635080662529204
CREBZF,0.0011444754472185214
HNF1B,0.0010228767863865646
MAFG,0.0010045735516981847
ELK3,0.0007882824249596218
ZNF407,0.0007827923806268642
FOSL2,0.0007265295993782266
IKZF1,0.0007216294792122553
PURA,0.0007168281317862566
GABPA,0.0007166088458121065
CEBPG,0.0007020050865838186
CREB3,0.0006940990654409359
TLX2,0.0006936225552421058
KLF13,0.0006874379535147229
SREBF2,0.0006842188852547338
ZBTB17,0.0006733962080293927
SREBF1,0.0006489655172285513
E2F1,0.0006426583467760121
MYC,0.0006425392996971973
HOXA10,0.0006421089141949381
ELK4,0.0006272426771264532
LEF1,0.0006181031683016631
PBX1,0.0006137558788080153
FOXP3,0.0005977521565426756
NCOA1,0.0005925807877485469
TEAD4,0.0005911319476349768
THAP11,0.0005876975168208749
RELB,0.0005833759450824286
PATZ1,0.0005766236998756419
TP53,0.0005600213419295033
RARA,0.0005584615230872231
XBP1,0.0005489616523636586
NFYB,0.0005459097340374647
IRF1,0.0005447726852838115
OTX2,0.0005249919740610348
RORC,0.0005219046977697476
PAX2,0.0005184838998307527
POU2F1,0.0005183359836383546
ZNF225,0.0005130982978441451
TCF4,0.0005123117847484017
STAT1,0.0004967969861894231
E2F8,0.0004924070005907454
SPI1,0.00048536138583019767
HOXC5,0.0004787818187598562
GMEB1,0.0004783348718423
IRF5,0.00047202372542675303
ETV5,0.00047147702925383496
TFDP1,0.00046650839720490165
IRF8,0.00046619470033814773
ELF1,0.0004642662152963765
ETV7,0.0004632150005294272
KLF4,0.00045586946035845873
MBD2,0.0004556450607306957
VEZF1,0.00045293588192124904
ONECUT2,0.00044711642634635157
ETV4,0.0004405611762760689
POU2F2,0.00043796989652181205
E2F2,0.0004374419478704063
E2F4,0.00043398304141071506
IRF3,0.00043248151713233226
MITF,0.0004314270871357881
SP3,0.00042564848881417603
SPIB,0.00041143818815298427
NR3C1,0.0004106294666965977
FLI1,0.0004098408977324538
TCF3,0.00038750427043710136
ATF2,0.00038657986836511155
ZNF367,0.0003863282001666727
LHX1,0.0003824572986720164
GATA2,0.00038035523900727315
RXRA,0.000377196384173458
GFI1B,0.000373969071336777
EGR1,0.000368302412036322
SP4,0.00036284082096377316
ELK1,0.00035823670262540697
NFE2,0.0003485950175983962
NFYC,0.0003418171888473432
HES1,0.0003333639056248627
REL,0.00032981788119401055
ZNF354B,0.00032679455088851687
IRF7,0.00032454248683281097
ESRRA,0.00032095669795777454
MAFB,0.000320189838548896
HOXA9,0.0003074448280292709
CEBPA,0.0003060003557251721
ATF1,0.00030139310926811827
NR2C2,0.00030072761158531807
ZBTB20,0.00030019940973042685
BACH2,0.0002989517002197678
HOXB2,0.00029779056400660426
NHLH1,0.00029580322180795094
ETS2,0.00028870606317085853
SETDB1,0.0002726006093513025
IKZF2,0.0002696736460818704
E2F7,0.0002660662554736339
ETV6,0.00026364965034788017
MBNL2,0.0002612017628831455
ZNF580,0.00026029510399017754
MAFF,0.00025712456979004936
TCF7L2,0.00025296117519390637
CREB3L2,0.0002522597077656138
HOXC9,0.0002462040155503319
GATA1,0.0002383605621617867
GATA3,0.0002378998766814767
SMAD3,0.0002338277640009772
CEBPD,0.00023271917657820916
ELF3,0.00023202186197953298
NFKB2,0.00023062009587943513
NFIA,0.0002303649538532392
ATF3,0.00021900525979300816
CEBPB,0.00021753998258406171
TEAD3,0.00021434142616802993
TP73,0.0002127885893947391
MAFK,0.00020702231487236387
ZNF35,0.0002067732405196916
BHLHE41,0.0002043982538715161
ETV3,0.0002034911291909803
RFX5,0.00020312753235103486
ELF4,0.00020275489029390924
TAL1,0.00019958384416192336
E2F6,0.00019653555527037248
ETV2,0.00018329356470224412
TCF7L1,0.0001709567612706554
ZBTB25,0.00016956942712731749
KLF12,0.0001684304089690187
DBP,0.0001647707827832776
YY2,0.00016192871360874638
BCL11A,0.00013911247990181189
ZNF354C,0.00013489696318448466
SOX4,0.000134378850864055
POU6F1,3.212207180067089e-05
