TF,SHAP_diff
ATF1,-1.0558233257605186e-05
ATF2,5.392862020642821e-05
ATF3,0.0004085088438541384
ATF5,0.0011639473653847745
BACH2,-0.00013049377891218082
BATF,0.00014730883764458024
BCL11A,7.150213969342521e-05
BHLHE41,8.633351069373726e-05
CEBPA,7.886476586763129e-05
CEBPB,-4.241619357831243e-05
CEBPD,0.00020839443305063933
CEBPG,-8.259246886948226e-05
CREB3,0.000378829239186237
CREB3L2,-0.00025298592157402386
CREB3L3,0.007962535727779082
CREBZF,0.0002760387238439736
DBP,-8.309435347605863e-05
E2F1,0.0003406479441395671
E2F2,0.0001624725391929589
E2F4,0.00019632400752963387
E2F6,0.00014730370447760483
E2F7,-4.350561150962179e-05
E2F8,-0.0004933574783545283
EGR1,-6.485815220282751e-05
ELF1,-0.0004157421660428444
ELF3,2.3502289346761194e-05
ELF4,2.9754623028204223e-05
ELK1,0.00012663285363379817
ELK3,0.0007401969493035518
ELK4,-0.0006577169918089358
EOMES,0.0001629972578898857
ESRRA,4.11431249672271e-05
ETS1,0.001136058980682118
ETS2,0.00010302938168291378
ETV2,-5.436926318539839e-06
ETV3,-0.00022305499612020377
ETV4,-3.6813965706480184e-05
ETV5,1.069767405381702e-06
ETV6,6.119044707341026e-05
ETV7,-0.00010977077353456222
FLI1,0.0008755414537609245
FOS,0.01742368824971096
FOSB,0.028885751409171552
FOSL2,0.00038018992474337797
FOXM1,-0.0014085245104036473
FOXP3,3.189766576637514e-05
GABPA,0.00030747777035313394
GATA1,-8.789371520699602e-05
GATA2,4.8833880149455025e-05
GATA3,0.00031867378105987477
GFI1B,-5.8504711405425624e-05
GMEB1,-0.00012213296704160803
GTF3A,-0.0027748808526101123
HES1,0.00019706440848378488
HMGA1,-0.0378819652342815
HNF1B,0.0013116574299127447
HOXA10,-0.00023205408395333515
HOXA9,-0.0002929842826283895
HOXB2,-0.00013526605380449115
HOXC5,-1.1751661012957901e-05
HOXC9,-0.0001419086361993624
IKZF1,0.00024501608539328785
IKZF2,-4.502251635031903e-05
IRF1,0.0007301065347554839
IRF3,0.00026908792439722575
IRF5,0.001138521935646664
IRF7,-9.706703528655487e-05
IRF8,-0.0002957411163531932
JUN,0.020581389831861793
JUND,0.013893052553778967
KLF12,-0.0002576591961107983
KLF13,0.0006764749937553472
KLF2,0.015490538513361529
KLF4,-0.0002354831288013572
KLF6,-0.009550319643217484
LEF1,-0.001110901171305331
LHX1,1.9834133388175617e-05
MAFB,0.00045741845012405583
MAFF,0.0002462638351071755
MAFG,-0.0003268313186660334
MAFK,-0.00010925798421217143
MBD2,0.00012488288020583865
MBNL2,0.0004318227725074149
MITF,0.00018288003178472585
MSC,-0.0026698223158604702
MXD4,0.0008630669692138789
MYC,-0.0014064836285430254
NCOA1,1.034946390063175e-05
NFATC2,-0.0003886965180780504
NFE2,-8.209635984387365e-05
NFE2L3,-0.00010922977182088568
NFIA,-4.986868521048701e-05
NFKB1,-0.0021412561563069936
NFKB2,-6.509672103625592e-05
NFYB,0.0007256444670671333
NFYC,0.000297388350953337
NHLH1,-1.002899700685413e-05
NR2C2,-0.00021973138457427314
NR3C1,-0.00023206897862374182
ONECUT2,-1.6036017736006267e-05
OTX2,-0.00012883560044252447
PATZ1,-6.743029596851747e-05
PAX2,0.00014862407370257782
PBX1,-3.007694448181759e-05
POU2F1,0.00018888960917277887
POU2F2,0.0019076456524254784
POU6F1,2.5085068442104375e-05
PPARG,0.00010664407105268281
PURA,-0.0007905832350684782
RARA,-0.0005055181970975563
REL,-0.00012438158540205692
RELB,-0.0008048986720475494
RFX5,2.2379182054376027e-05
RORC,0.0011542301922285486
RXRA,1.3017300460925823e-05
SETDB1,-0.00017644590421202688
SMAD3,-0.00028940777588500386
SOX4,2.213453293893249e-05
SP3,4.1676435591977854e-06
SP4,-0.0005595095037858481
SPI1,0.0009673111715305461
SPIB,3.0258298649867722e-05
SREBF1,-0.00039332850663666196
SREBF2,-0.0004634108096947975
STAT1,0.0006162660536906217
STAT5A,0.0042404333369043
TAL1,0.00015949315535252666
TBX21,-0.00015728922815341228
TCF3,-0.00026696282659527
TCF4,-0.00017871997810394715
TCF7L1,-2.7285289690629538e-05
TCF7L2,-5.9654480581954727e-05
TEAD3,2.3741703613301752e-05
TEAD4,-0.00012228301417393204
TFAP4,0.000927937962102733
TFDP1,-5.519450124712372e-05
THAP11,2.9353898700234394e-05
TLX2,0.0007224222064303304
TP53,7.516416923988327e-05
TP73,3.775862649577623e-05
VEZF1,-0.00011075705608422817
XBP1,-0.0014761059685906935
YBX1,-0.001960097621619715
YY2,6.786458159523452e-05
ZBTB17,-2.3028120472645677e-05
ZBTB20,0.00013292510785313055
ZBTB25,-0.00010415346773507878
ZNF225,0.00012370069329223352
ZNF35,6.663042510038971e-05
ZNF354B,-7.36364013407881e-05
ZNF354C,-8.647676404701849e-05
ZNF367,1.3655796285228255e-06
ZNF407,-0.00043014582946186925
ZNF580,-0.00035765285218455943
