TF,SHAP_diff
ATF1,7.458423096137381e-05
ATF2,-0.00012001384576701089
ATF3,0.00044088318865832647
ATF5,0.0013799061634413314
BACH2,9.93042135975628e-07
BATF,0.0006755721273879721
BCL11A,4.119459559990712e-05
BHLHE41,0.00015809180578417242
CEBPA,0.0002833656801514696
CEBPB,-5.154437529298023e-05
CEBPD,0.0001273739609263137
CEBPG,-3.438837062909646e-05
CREB3,-0.00013548245772777777
CREB3L2,0.000231032480124633
CREB3L3,0.013719433012961498
CREBZF,-0.00023607142216000007
DBP,5.848781323920199e-06
E2F1,0.0003633878148101453
E2F2,-7.152553530271312e-05
E2F4,-0.0002650371643589965
E2F6,6.18048345824324e-05
E2F7,-0.0001003595548753994
E2F8,-0.00023291911525395468
EGR1,-1.761352258911152e-05
ELF1,0.0007757883834303209
ELF3,1.250826964669008e-05
ELF4,0.0001497280345338518
ELK1,0.00013442622175066554
ELK3,-0.00038510320349776137
ELK4,0.0007267526735125904
EOMES,0.0008227444927880623
ESRRA,6.734483199301426e-05
ETS1,-0.0008656895488591075
ETS2,5.5249592680444055e-05
ETV2,-1.1066037108346962e-06
ETV3,-0.00010059325982772195
ETV4,-2.686357977906333e-05
ETV5,-1.1474435046187955e-05
ETV6,-0.00013571829277960666
ETV7,-0.00010510239408373094
FLI1,-6.1033575736521056e-05
FOS,0.009568539286530385
FOSB,0.006409386743735826
FOSL2,-0.000192608918093766
FOXM1,-0.011175047140066287
FOXP3,-0.0008748729804975248
GABPA,-0.00025157581135298927
GATA1,5.573661109365621e-05
GATA2,-0.00038745525122499543
GATA3,0.00016454490628527895
GFI1B,-2.4077377506520534e-05
GMEB1,-0.00025908820376102014
GTF3A,-0.003329109554840527
HES1,-8.064708583284993e-05
HMGA1,0.0119598011007746
HNF1B,0.0013580210061841906
HOXA10,7.206891412718119e-05
HOXA9,-0.00011517890256625147
HOXB2,8.452160576947356e-05
HOXC5,-9.304627780620472e-05
HOXC9,-0.00015023776979051503
IKZF1,-0.0007664403857869524
IKZF2,7.344831376079441e-05
IRF1,-0.00023880096926545013
IRF3,-0.0002730857548537229
IRF5,0.00048308569118517297
IRF7,3.55719916006793e-05
IRF8,0.00013051159856195584
JUN,0.005347917232185332
JUND,0.019581622537126246
KLF12,0.00044446828148473857
KLF13,-0.00046069654699780124
KLF2,-0.010593569063703498
KLF4,-3.9316407524969744e-05
KLF6,0.0028498659668315784
LEF1,0.0018445429041163233
LHX1,-0.00015548594840190667
MAFB,0.0006424068988934318
MAFF,0.00030989550066252156
MAFG,0.00010562933993522953
MAFK,3.269226044258011e-05
MBD2,3.385262948577616e-05
MBNL2,-0.0005515171777545045
MITF,-2.9686795621145443e-05
MSC,0.001295953130352552
MXD4,-0.0013640224125716603
MYC,0.0007397735035808621
NCOA1,2.7303786474195882e-06
NFATC2,0.002201883582316058
NFE2,-0.00011101481168116257
NFE2L3,-0.00030527404060343697
NFIA,7.46309271154142e-05
NFKB1,0.0013678472919643934
NFKB2,2.0472653261456885e-05
NFYB,-0.0008615869366075291
NFYC,-0.00022311490692963985
NHLH1,7.054973349360917e-05
NR2C2,6.637577528912045e-05
NR3C1,0.00038629823817152984
ONECUT2,-2.4406278780121502e-05
OTX2,8.07033712703761e-05
PATZ1,-9.894332772520342e-06
PAX2,0.00014545077089806683
PBX1,-1.0395534025984776e-05
POU2F1,0.00010252125861083867
POU2F2,-0.0004834138300195683
POU6F1,2.4138097372767436e-06
PPARG,0.0004955332717054678
PURA,0.0005308099986519486
RARA,6.4014297507024e-05
REL,-1.4878608626886618e-05
RELB,-0.0002668354969717436
RFX5,1.2494801067150933e-05
RORC,-2.7910473599844148e-05
RXRA,0.00010331934243126671
SETDB1,0.00015333961696464013
SMAD3,0.0002783738535165083
SOX4,1.5404519510267728e-05
SP3,1.6591752611551714e-05
SP4,0.0006013738547027569
SPI1,0.00034396478428388034
SPIB,-0.00015454598921107502
SREBF1,0.00022875498528373325
SREBF2,0.00044001756530855746
STAT1,-0.0005288059658426331
STAT5A,0.0011746798542279166
TAL1,-0.00013541131568846806
TBX21,-0.0015511769883005903
TCF3,4.580498506767672e-06
TCF4,3.783469767410062e-05
TCF7L1,3.441199203121744e-05
TCF7L2,5.437804861806234e-05
TEAD3,2.6216487901812018e-05
TEAD4,-7.801132569113855e-05
TFAP4,-0.00045577371904715453
TFDP1,1.2596827000823989e-05
THAP11,9.230637735709385e-05
TLX2,-0.0009830304742941486
TP53,-0.0001241274501622022
TP73,9.783263973520663e-05
VEZF1,0.00014098806815117035
XBP1,0.0007170181926760868
YBX1,-0.005053757627099902
YY2,-7.789035151582972e-06
ZBTB17,0.00012078588717573572
ZBTB20,-0.0002852741546883359
ZBTB25,0.00011055932707455788
ZNF225,-8.981562911398523e-06
ZNF35,-1.708899770899058e-05
ZNF354B,0.0001400988127153065
ZNF354C,5.914157078993404e-05
ZNF367,-1.4227823196136794e-05
ZNF407,0.00038983822683142917
ZNF580,-0.0001374238270240472
