TF,mean_abs_SHAP
JUND,0.0558164889730221
HMGA1,0.032827128925195834
FOSB,0.0248817000885316
FOXM1,0.021016825764940406
GTF3A,0.02096582693981146
MXD4,0.014200892962388917
CREB3L3,0.012338207691288875
KLF2,0.011864974762202862
JUN,0.011462468190946094
KLF6,0.011327558989056491
YBX1,0.01056723697825154
STAT5A,0.010169960325232236
FOS,0.008470538894238575
TBX21,0.006914453835163825
NFKB1,0.0035657599568125553
BATF,0.0029367455214181306
HNF1B,0.0022288349887965007
NFATC2,0.0022075041982426115
EOMES,0.0017119347439977799
TFAP4,0.0016419947085639615
ATF5,0.0015080716135301118
MSC,0.0014347527711591776
CREBZF,0.0012831083484669394
LEF1,0.0012291008224521308
PPARG,0.0012039586418450602
NFE2L3,0.0011375118274935994
IKZF1,0.0011232585292412036
HOXA10,0.0011108259829019965
NFYB,0.0010471656374645539
E2F2,0.0010345231086831888
ETS1,0.0009664939884803227
XBP1,0.0009534640995373904
TLX2,0.0009203251722551191
RORC,0.0009048890313254806
POU2F2,0.0008905573496465145
GMEB1,0.0008692268871768728
E2F8,0.0008591001161558598
MYC,0.0008461011641665946
SPI1,0.0008260939355481274
PURA,0.000793599401825467
FOXP3,0.0007844638745268951
STAT1,0.0007492829029275794
CEBPG,0.0007188113943810059
OTX2,0.000709899824572615
FLI1,0.000704075715723741
ZBTB20,0.0006982295035995279
TCF3,0.0006881270280962203
CREB3,0.0006853167822765981
PATZ1,0.0006774838813094905
RELB,0.0006705648744692326
TCF4,0.0006529345371521134
POU2F1,0.0006506551176317082
FOSL2,0.0006431357148649911
GABPA,0.0006320795606507623
TP53,0.0006175699021293002
E2F1,0.0006085434997420395
THAP11,0.000600931734941506
RARA,0.0005981461507626696
ETV5,0.0005979423407700718
ONECUT2,0.000597441807029991
ELK4,0.0005861893247213517
IRF1,0.0005823159954814684
KLF4,0.0005769711312388854
ELK1,0.0005734191074766816
ZNF580,0.0005706322176697586
MBNL2,0.0005497780772527514
IRF3,0.0005482283845503555
ZNF407,0.0005421765172782895
HES1,0.0005401977287865117
NR3C1,0.0005386156299932716
SREBF1,0.000535812228027185
ELK3,0.0005255209434171605
GFI1B,0.0005240539376402632
MAFG,0.0005190529203738402
PBX1,0.000519046093043549
NFYC,0.0005169329586616483
GATA3,0.0005154454989326595
TEAD4,0.0005058574243837787
E2F4,0.0005058466317912659
ELF1,0.0005056301400344325
REL,0.0005024959801986224
IRF5,0.000502057072745222
HOXC9,0.0005003923050186406
KLF13,0.0004864862519260853
ESRRA,0.00046922504088040023
ETV7,0.0004580958813524824
SPIB,0.00045473344897175027
HOXC5,0.0004536332198872045
NHLH1,0.0004534227365163443
TFDP1,0.0004518670701774686
ETV4,0.0004472346647886158
ZNF367,0.00044632912653036445
E2F7,0.0004386932236876645
GATA2,0.0004384700807293197
IRF8,0.0004378601432663201
VEZF1,0.0004265946853012132
SREBF2,0.0004258122378355962
SMAD3,0.0004249555977038606
MITF,0.0004224994234889016
IRF7,0.00041851703911448886
ATF1,0.0004119924600719231
LHX1,0.0004118834869177601
SETDB1,0.00041062260959687664
ATF2,0.0004078865945586477
ATF3,0.0004031743729394073
HOXB2,0.000402251906909738
PAX2,0.00040143725514219235
BACH2,0.0003970308782364155
NFE2,0.00039228839140507347
MAFB,0.0003869913437272925
NR2C2,0.0003729337528874703
ZBTB17,0.0003724673526588692
E2F6,0.00036868660956886545
ETV3,0.0003598679734947302
ELF3,0.00035272399252166397
ZNF354B,0.00034478195663952075
EGR1,0.00034079833746638926
RXRA,0.00034011468965109044
ZNF225,0.000338329466487391
SP4,0.0003329948287826285
NFKB2,0.00033175302110878405
ETS2,0.0003245778140457491
IKZF2,0.0003237239862299502
DBP,0.00031545676206468564
NCOA1,0.00030922573797913667
TAL1,0.000303977659093344
MAFF,0.0003001295532314483
MBD2,0.00029851909213149744
HOXA9,0.0002934323186817232
CREB3L2,0.00029231837414496177
ETV6,0.000289987070218318
CEBPB,0.00028429335240218905
KLF12,0.000283851696693413
RFX5,0.0002770984569534873
CEBPD,0.00026442732923531834
BHLHE41,0.0002583404422882667
CEBPA,0.0002536169365522378
GATA1,0.0002520606996719409
BCL11A,0.00024396061720253858
SP3,0.00024155399556471526
ZBTB25,0.00024108181701121945
MAFK,0.00023814640130245332
TEAD3,0.0002373012005410358
ELF4,0.00023242851604057113
NFIA,0.0002209821492108511
ZNF35,0.0002166308199639597
ETV2,0.00020662137779327842
TP73,0.00019635129701226918
TCF7L2,0.00018653022003722246
TCF7L1,0.00016935455853589836
YY2,0.00016586123287980531
ZNF354C,0.00014701535537582034
SOX4,8.029576680729973e-05
POU6F1,3.657596014001906e-05
