TF,SHAP_diff
ATF1,0.00010340320450238006
ATF2,1.650091983198056e-05
ATF3,-8.843637206879833e-05
ATF5,-0.0004934469641757313
BACH2,-7.429544591325158e-06
BATF,-0.0010743508707029502
BCL11A,3.59250551036765e-05
BHLHE41,1.625803094247327e-05
CEBPA,-4.4826485323877244e-05
CEBPB,-9.018628852816116e-06
CEBPD,-0.00017367186801866302
CEBPG,-1.549399189044119e-05
CREB3,-0.00024232472934786892
CREB3L2,8.746932412867861e-05
CREB3L3,-0.000990401138747941
CREBZF,7.565461839658637e-05
DBP,-1.6214961550445773e-05
E2F1,9.176832786926529e-05
E2F2,-0.00037090748752874916
E2F4,-0.00038818701539951843
E2F6,1.6028477645333654e-06
E2F7,-9.428066633260781e-05
E2F8,0.0003534181202526646
EGR1,-2.642223756480455e-05
ELF1,0.0006866628375564903
ELF3,1.5953415440654447e-05
ELF4,-5.467514282971486e-05
ELK1,0.00016179317609270165
ELK3,0.00019491546862996539
ELK4,-0.0003420311704320648
EOMES,0.001392487677482292
ESRRA,-1.0133589873509697e-06
ETS1,0.0006354950393786672
ETS2,-8.34742813238641e-05
ETV2,2.1374636636615135e-05
ETV3,4.75805070706896e-05
ETV4,-4.255328942138353e-06
ETV5,-1.2203275087449863e-06
ETV6,0.00012758947346885727
ETV7,-7.645438245271863e-05
FLI1,-3.579693423970297e-05
FOS,0.0008726070789896248
FOSB,-0.0010553828956438764
FOSL2,-0.0001253945879901523
FOXM1,-0.005111676650456436
FOXP3,-4.530981090183133e-05
GABPA,7.789031751890001e-05
GATA1,5.616833969700534e-05
GATA2,6.418263974425402e-05
GATA3,-8.966373884381485e-05
GFI1B,7.264640013224085e-06
GMEB1,-6.829027079026838e-05
GTF3A,-1.256407312206393e-05
HES1,-4.890044044880028e-05
HMGA1,0.00470687937443065
HNF1B,3.165555371491811e-05
HOXA10,1.1137745868689899e-05
HOXA9,4.855305165480654e-05
HOXB2,0.0003989147019683246
HOXC5,-1.176160945956116e-05
HOXC9,-4.6314602456378605e-05
IKZF1,-1.3085012149307318e-05
IKZF2,1.9700303490067158e-05
IRF1,1.59702202253908e-05
IRF3,-0.00016083677725618853
IRF5,-0.00017136440499840503
IRF7,0.00011834902828305977
IRF8,0.00032753017606920276
JUN,-0.0032571762047851013
JUND,-0.0062965493772738235
KLF12,-2.539026300291314e-05
KLF13,0.00032836982459403174
KLF2,0.004509366612689986
KLF4,2.2347476568374785e-05
KLF6,-0.0014587388434157825
LEF1,9.552419988882744e-05
LHX1,-0.00013736100915150737
MAFB,-5.393606250109568e-05
MAFF,-9.28677900762491e-07
MAFG,-0.00040250914585139585
MAFK,4.372431135864785e-07
MBD2,-0.00020622652040114037
MBNL2,3.177847870714713e-05
MITF,8.91209352554315e-05
MSC,5.7302791766232e-05
MXD4,0.0013399743905210364
MYC,0.00010028754228685353
NCOA1,-2.796266286798854e-05
NFATC2,5.73603272848508e-05
NFE2,0.00012103986881402135
NFE2L3,-6.119016489653259e-05
NFIA,-3.1282976618654724e-05
NFKB1,-0.0015411389228760933
NFKB2,3.199274848616477e-05
NFYB,-0.00028959602159043813
NFYC,2.114726969389959e-05
NHLH1,7.423560687540298e-07
NR2C2,-0.000144331853116877
NR3C1,0.00010373013508848555
ONECUT2,-1.824647438964325e-05
OTX2,2.653445796482526e-05
PATZ1,5.300434710902666e-05
PAX2,4.5971041763523315e-05
PBX1,-2.25590839064478e-05
POU2F1,-5.64582100002075e-05
POU2F2,-0.00023694921000151574
POU6F1,-1.3643606419274586e-06
PPARG,-0.00019865888459635848
PURA,-0.00028053835941985314
RARA,0.0003753080447645323
REL,-9.32429165143716e-06
RELB,-2.7363044533442223e-05
RFX5,-1.1956172178339604e-06
RORC,-0.00016446241862758557
RXRA,5.062625303043695e-05
SETDB1,9.779107109152664e-05
SMAD3,-0.00010711244035631492
SOX4,4.658072865830371e-05
SP3,1.2233922668679308e-05
SP4,-0.00014650508854532229
SPI1,-0.00034389312031571297
SPIB,-8.471401429195312e-05
SREBF1,-0.00011362895433417061
SREBF2,-0.00031687885160378856
STAT1,9.882155467698008e-05
STAT5A,-0.0008801694365263468
TAL1,1.2470423031509424e-05
TBX21,0.004056675275341683
TCF3,7.835736196403541e-05
TCF4,-8.057921995613431e-05
TCF7L1,5.825824907252594e-06
TCF7L2,-5.542411557214438e-05
TEAD3,-1.5131397948963527e-05
TEAD4,2.19403286152113e-05
TFAP4,-9.231708109984552e-06
TFDP1,-2.974364539296772e-05
THAP11,1.8778611931385442e-05
TLX2,0.0001589220693998021
TP53,2.03167800357217e-05
TP73,-3.7498505979361515e-06
VEZF1,-7.198384973062139e-05
XBP1,0.0007560226402268625
YBX1,-0.001057726569069416
YY2,4.5322928201995555e-06
ZBTB17,0.0001443852615981351
ZBTB20,7.775697201645382e-05
ZBTB25,3.756317940323457e-05
ZNF225,3.381228838909301e-05
ZNF35,-1.1390099306022001e-05
ZNF354B,-3.0388724421212132e-05
ZNF354C,-6.2930164911078564e-06
ZNF367,-2.925842493288703e-05
ZNF407,-0.00020389581758110308
ZNF580,0.0005398864403248808
