TF,SHAP_diff
ATF1,-5.760106444746647e-05
ATF2,-0.00012904269696442666
ATF3,8.650647689431363e-05
ATF5,0.0019736604884198275
BACH2,6.882580703178533e-05
BATF,0.0020059960200770046
BCL11A,-3.124423893188609e-05
BHLHE41,3.989267718675667e-06
CEBPA,0.00025036587993857026
CEBPB,6.589884509905685e-05
CEBPD,0.0002112321393525028
CEBPG,-2.3769397341225253e-05
CREB3,-4.007986070906722e-06
CREB3L2,-6.347201915457808e-05
CREB3L3,0.005281400015747481
CREBZF,-0.0001425911025226055
DBP,-3.60890735428916e-05
E2F1,0.0003448765240636621
E2F2,0.0008721563457841585
E2F4,0.00011071318560914232
E2F6,4.588310866875033e-05
E2F7,-7.274885339297883e-05
E2F8,-0.000455285251335791
EGR1,-8.019447338345902e-05
ELF1,-0.00042970780168962813
ELF3,-3.5730100317564956e-05
ELF4,3.708296647964824e-05
ELK1,-3.749198413126686e-05
ELK3,0.00018375524995759538
ELK4,0.00041425457140625344
EOMES,-0.0009854914044254794
ESRRA,6.520593634649234e-05
ETS1,-0.00012418418572453414
ETS2,2.320391266336603e-05
ETV2,-8.796472448003453e-05
ETV3,-6.953841744354136e-05
ETV4,1.0806807018427353e-05
ETV5,6.279586825752658e-05
ETV6,-3.2947084090723854e-05
ETV7,-0.00012520062987717516
FLI1,0.0007336615547716363
FOS,0.0023099008704398068
FOSB,0.01449445854221739
FOSL2,0.00016751255453761727
FOXM1,0.0012883864803456258
FOXP3,0.00013604075006886848
GABPA,0.00020117229232133338
GATA1,-0.00012032625075180823
GATA2,0.00022596964310884134
GATA3,0.00047953828072480994
GFI1B,-6.309271923163303e-05
GMEB1,-6.96412349211377e-05
GTF3A,-0.0038875527890496458
HES1,7.038927482409345e-05
HMGA1,-0.012415357847552877
HNF1B,0.0007135229347958296
HOXA10,1.331509218167876e-05
HOXA9,-0.00011559374356110306
HOXB2,-0.00041664689376765923
HOXC5,6.27600123036131e-05
HOXC9,-0.00024731117175450336
IKZF1,-0.0003585891114546776
IKZF2,-3.8426507000671224e-05
IRF1,0.00029926529268503674
IRF3,0.0002787073814240243
IRF5,0.000680987570166919
IRF7,-1.0302596714420562e-05
IRF8,-0.00019152464581369087
JUN,0.006949725458240624
JUND,0.025872675923799375
KLF12,1.110836162614233e-05
KLF13,1.08028135887321e-05
KLF2,0.009295097445521469
KLF4,-0.00011726016880466927
KLF6,0.003702339755676128
LEF1,-3.0229173459475063e-06
LHX1,2.1721266018497636e-05
MAFB,0.0007469611981958356
MAFF,0.0002500133129861056
MAFG,-0.00018998400441428524
MAFK,-8.548188606107949e-06
MBD2,2.056007760235728e-06
MBNL2,-1.7077175276570953e-05
MITF,7.228548608309949e-05
MSC,0.00037063847418649363
MXD4,0.000472010137270825
MYC,-0.00010745402335826232
NCOA1,5.9405612082214765e-05
NFATC2,4.832980051257539e-06
NFE2,-0.00010423555236330548
NFE2L3,0.0002736660036809455
NFIA,7.743241534971469e-05
NFKB1,-0.00026880249352687893
NFKB2,0.00016722219438639199
NFYB,0.00047011341380965557
NFYC,-0.00019723711460670917
NHLH1,0.00014085180328375854
NR2C2,0.00010480790911365195
NR3C1,-4.2521142018432016e-05
ONECUT2,2.2077062637376726e-05
OTX2,7.818196474450664e-06
PATZ1,-6.894727052290777e-05
PAX2,0.00019026775336199213
PBX1,1.1414488931048036e-05
POU2F1,7.667597026955235e-05
POU2F2,0.0010504578977727553
POU6F1,2.0502640143541316e-05
PPARG,-1.3637401567368452e-05
PURA,-1.0276549205922044e-06
RARA,-0.00040685788837899705
REL,-7.390246635429085e-05
RELB,-0.0006430960544471301
RFX5,2.3029970378702724e-05
RORC,0.0009124799171861635
RXRA,4.4375154381750217e-05
SETDB1,-9.255532998773337e-05
SMAD3,1.053649592444079e-05
SOX4,-4.631009678366926e-05
SP3,-3.059820164316716e-05
SP4,0.0001100917590983696
SPI1,0.0010933076323910882
SPIB,1.9376657800593034e-05
SREBF1,9.892009467885465e-06
SREBF2,0.00015714248392259322
STAT1,-2.0807153380310242e-05
STAT5A,0.004229262503129709
TAL1,2.298124198160332e-05
TBX21,-0.003916187307888843
TCF3,-2.634591121446832e-06
TCF4,-1.1278116470916983e-05
TCF7L1,6.834153825413273e-05
TCF7L2,-9.573439731312484e-05
TEAD3,8.021362136401126e-05
TEAD4,-0.00017778918130020486
TFAP4,0.0002482533484367616
TFDP1,-0.00017296307947704703
THAP11,1.328584427225562e-05
TLX2,0.0005596205702498153
TP53,-9.796965312902769e-05
TP73,4.2078866932734665e-05
VEZF1,5.866369308613944e-05
XBP1,-0.0006596007462872211
YBX1,-0.0030321409495262202
YY2,1.3181630878867378e-05
ZBTB17,-2.8684655450340605e-06
ZBTB20,4.941810764846681e-05
ZBTB25,-4.233684460166904e-05
ZNF225,-5.312995605342596e-05
ZNF35,8.791564994942256e-07
ZNF354B,0.00014585106690798532
ZNF354C,-2.4788260987942474e-05
ZNF367,6.320193765494197e-06
ZNF407,-1.666918822980298e-05
ZNF580,-0.0007461896017324193
