TF,mean_abs_SHAP
JUND,0.9006020089825015
FOSB,0.5730857689359049
JUN,0.5269561538636083
YBX1,0.41984385910894295
HMGA1,0.38131000939672804
GTF3A,0.3786581890816806
TBX21,0.3714477188556121
FOS,0.3685368810478539
CREB3L3,0.36717929262744387
STAT5A,0.29286066289838675
KLF2,0.17502157106226535
MXD4,0.14823786307100573
KLF6,0.11664070544628505
NFATC2,0.10012541960017833
FOXM1,0.09617002444601055
MYC,0.05834745388046437
PPARG,0.054363734488271184
FOXP3,0.05393049913362014
EOMES,0.04949425601406426
BATF,0.04719078777631549
TFAP4,0.04090733135794292
ETS1,0.035073698746986764
FOSL2,0.03464424624150346
ELF1,0.03360383741600527
IRF1,0.032413507963787315
STAT1,0.03073748066981038
MAFG,0.02783743948527649
NFE2L3,0.02619765527530293
IRF3,0.026119297639205556
HNF1B,0.02575192534321424
NFKB1,0.0249141696151844
E2F1,0.02414030231900161
TP53,0.02359802534575052
E2F4,0.023529317779724845
ETV7,0.023442516979130544
KLF13,0.022852539276046534
FLI1,0.020163924186086413
IKZF1,0.02007160188134355
CREB3,0.02003687888566608
NFYB,0.019745034191962916
GATA3,0.019715267123302706
SPI1,0.0193019126120554
TLX2,0.018958041729459404
CREBZF,0.018741603880428847
SREBF1,0.01867756433033651
HOXA10,0.018126382079633453
GFI1B,0.018046011904944228
NCOA1,0.017992608334048463
NFE2,0.017898673218354717
ZNF225,0.01778699894091794
KLF4,0.017603464726392893
SP3,0.016549845464725318
ZBTB17,0.016118363581372516
HOXC5,0.016012643723684952
SREBF2,0.015841804499969955
RXRA,0.015599210033984654
GATA1,0.015564203360275192
TAL1,0.014655132384996676
IRF8,0.01420802417349572
CEBPD,0.014195015285951365
RORC,0.014182106114427608
THAP11,0.014063535638790238
ATF2,0.01382534587350237
ELK3,0.013524446421232168
HOXB2,0.013353039266722974
LEF1,0.012738518988415297
NFYC,0.012394798577463643
ELK1,0.01223158784307228
POU2F2,0.012152675391836938
RELB,0.012112942237213877
ZNF354B,0.012087097491513779
PURA,0.011529031251847606
MSC,0.011510451642910681
ESRRA,0.011458358682906787
MITF,0.011375517620880097
ETV5,0.011223970685447955
HOXA9,0.010831424639453217
SETDB1,0.01074217223035548
ZNF407,0.010722402542753575
XBP1,0.01066036078069243
NR2C2,0.010645948635589432
ATF1,0.010464303450007834
CEBPA,0.01032849270078198
GABPA,0.010256305551574498
TCF3,0.010204382919973963
ATF5,0.010168407278497455
NR3C1,0.010142197850079637
E2F2,0.010139773742416931
BHLHE41,0.010056406053402548
OTX2,0.00993965970022752
PBX1,0.009790246652983642
E2F8,0.009695589315091728
MAFK,0.009584754122741044
NFKB2,0.009444783140763469
E2F7,0.00928904393885975
CEBPG,0.009129366437662436
IRF5,0.008889730222615494
LHX1,0.008847269602696533
PAX2,0.008825256809712193
SP4,0.008764056563962836
GMEB1,0.00860709040353721
MBD2,0.008521095490848849
TCF7L1,0.008490087818016044
ZNF580,0.008341578379744169
ETV3,0.008230715997808901
TFDP1,0.008185261545494763
CREB3L2,0.007929703963276958
RARA,0.00790154841597136
ZNF367,0.0072777613681473405
BACH2,0.00712454157738725
ELF4,0.0071185976149072076
SMAD3,0.007081506815728231
NHLH1,0.006892886329171021
SPIB,0.006785656355107678
ONECUT2,0.0067714631249778815
E2F6,0.006600944007858829
ETV2,0.006428789769824103
MAFB,0.0064241644566162374
HES1,0.006332098395574661
IKZF2,0.006331519376741146
ZNF354C,0.0063141290245335106
ELF3,0.006309329146454588
ETV4,0.00629942568374606
ETV6,0.00625079670079988
MBNL2,0.006226571365420044
KLF12,0.00606171245624136
ZNF35,0.005972138274733557
REL,0.005861483416563573
POU2F1,0.005785666388576903
TP73,0.005623179134663497
ELK4,0.005543551007409715
ZBTB25,0.005539656055594406
NFIA,0.0054589386986675925
TEAD3,0.005391450582642863
BCL11A,0.00520862656096363
SOX4,0.005025096198479949
HOXC9,0.004938733449496778
DBP,0.00471384541749976
ZBTB20,0.004656208136867507
TCF4,0.004648614217693466
ETS2,0.004556558434267025
TCF7L2,0.004429806661823234
EGR1,0.00435831833340243
IRF7,0.004206357973924511
CEBPB,0.0041558049801695965
PATZ1,0.004089782099501083
MAFF,0.004008152174333321
YY2,0.004003430818838208
TEAD4,0.0037142354601942466
VEZF1,0.0036919827411015164
ATF3,0.0034243177491725114
GATA2,0.003074054107661154
RFX5,0.002933898910192628
POU6F1,0.0006836766839845947
