TF,mean_SHAP
JUND,0.5201320726184596
JUN,0.15920941922423076
KLF2,0.11188504884524866
FOSB,0.10255907467476895
ZBTB17,0.017131068975024838
ELF1,0.015386541880741622
ETS1,0.015190003711827868
MSC,0.01104555959729346
E2F1,0.010239020400834083
KLF13,0.010091565474567197
MYC,0.010077384183674841
SP4,0.007296399139201678
TFDP1,0.007259963851090631
LEF1,0.006960643636762822
ELK3,0.0065531049486367765
GFI1B,0.0058850523534366705
POU2F2,0.005714755935928482
RELB,0.0051918540712167635
ETV3,0.005106017963636614
NFE2,0.005067883025516392
CREBZF,0.005067064895984148
RARA,0.004721556196839078
FOSL2,0.004562200830361124
HOXB2,0.00420124635307893
ELF4,0.0038489528969812632
HOXC5,0.003377123802606523
NFKB1,0.0033468227364980064
EGR1,0.0031187724031294765
RORC,0.00299869323923785
IKZF2,0.0028275680269502943
ZNF580,0.002775419914399811
GABPA,0.00260230654421695
TFAP4,0.002590222191812618
NFYC,0.0024737696510450952
SMAD3,0.0023282031484209266
ZNF367,0.0022762280458643023
CEBPA,0.002251956325255573
ZNF225,0.001990152583178706
PPARG,0.0018397521444763092
SREBF1,0.0018061634531494313
BACH2,0.0016607099407268666
CREB3,0.0016119332571498577
IRF8,0.0015943972433701639
STAT1,0.0015519469480996938
ETV6,0.0015283197021457042
IKZF1,0.0015178897661603304
GMEB1,0.0014838665395075282
VEZF1,0.00144562857552158
KLF4,0.0013559779745427848
HES1,0.0012571378665846118
GATA2,0.0011038919657661499
HOXA10,0.0010313332469045154
SOX4,0.0009421088308245198
ETV4,0.0009045461034197279
POU2F1,0.0008838273622634371
ZBTB20,0.0007744400580064755
RFX5,0.000765102729685528
ATF2,0.0007350001925445149
GATA3,0.0006609128374797899
NFIA,0.0006285601368084947
CREB3L2,0.0006129608962634932
KLF12,0.0005985988886507585
SETDB1,0.000581930734152653
ESRRA,0.0004728740611669628
NHLH1,0.00041684088635078603
NR3C1,0.0003371685909276227
CEBPG,0.0002662070210997195
YY2,0.00023292908850322793
TAL1,0.00014410690810519794
E2F6,7.737028927826742e-05
POU6F1,4.638343032662616e-05
ETS2,4.6275262099481055e-05
ATF1,-7.970370045258159e-05
CEBPD,-0.00010075738412031875
PATZ1,-0.00013230392670968686
TCF4,-0.00021351328543095022
TP73,-0.00040511813891476423
CEBPB,-0.0004124343243990683
ZBTB25,-0.0005191118934811158
BCL11A,-0.0005932813254647689
TP53,-0.0007550938585364908
ETV2,-0.0008466653847684699
TEAD3,-0.0009275531104857622
TCF7L1,-0.0009534588038733869
MAFF,-0.0009737738917870771
GATA1,-0.0009855214870640987
TCF3,-0.001077028680646049
ETV5,-0.0010845327049626974
LHX1,-0.0011071007032796977
TEAD4,-0.0011114245461259422
MAFB,-0.0011147119950297595
ZNF35,-0.00123956189826737
RXRA,-0.0013448778728393103
ZNF354C,-0.0013593740849450972
IRF1,-0.0013701993615419245
NFKB2,-0.0014618733774755665
IRF7,-0.001558762358505088
DBP,-0.001719657453859266
MBNL2,-0.0017647215528297459
ELF3,-0.0018109143406975059
PBX1,-0.0018630189792849445
HOXC9,-0.0019166352236660378
NFE2L3,-0.0019316936093232723
ELK1,-0.0019622901810503975
SPIB,-0.0020223032512954675
REL,-0.0020383149465414067
BHLHE41,-0.00228133147363232
XBP1,-0.0023949879169631798
HOXA9,-0.0026445291777195835
ETV7,-0.002678879735381406
ZNF354B,-0.0027074705252363245
IRF5,-0.002730093080464785
NFYB,-0.003035311950304822
ONECUT2,-0.0030631053047190365
ATF3,-0.0030893972329277637
ELK4,-0.0032032222634978402
MAFK,-0.003210173622285195
TCF7L2,-0.0035325027441610703
FOXP3,-0.003567545939211361
NCOA1,-0.0036404945082609843
E2F8,-0.004311523761053238
THAP11,-0.004336504056380267
SPI1,-0.004619958934195404
PAX2,-0.004662619386635893
E2F2,-0.004674998768284272
OTX2,-0.004747917681807329
E2F7,-0.004762120337194053
FLI1,-0.0048160273607151674
FOXM1,-0.005059699968313988
BATF,-0.005560463021698164
NR2C2,-0.005825526055145809
MAFG,-0.0062186629456539464
HNF1B,-0.006252687890795108
E2F4,-0.00630918942468362
ATF5,-0.006577802575686975
ZNF407,-0.006595556836138624
MITF,-0.006796596102045429
PURA,-0.0077421692241210595
SREBF2,-0.009705972745799391
TLX2,-0.011521885650044684
IRF3,-0.014067810396347141
KLF6,-0.01500001997828706
EOMES,-0.015911921728747384
SP3,-0.01666098457215619
MBD2,-0.018587306478973668
YBX1,-0.019958482936207406
STAT5A,-0.027635646337489776
CREB3L3,-0.041459246870766436
NFATC2,-0.04156007859922143
FOS,-0.0647073443003785
TBX21,-0.06973871973820332
MXD4,-0.17475639398715637
HMGA1,-0.2721700004265154
GTF3A,-0.4731717528229676
