TF,mean_SHAP
JUND,1.5239886458160283
FOSB,0.46035276784524654
TBX21,0.2710565136521205
MXD4,0.2689901433287561
EOMES,0.12257799967067891
CREB3L3,0.07068226885100853
ETS1,0.04643802482327816
E2F1,0.04131968114691834
KLF13,0.03472933066911417
ELF1,0.026661824698817626
MYC,0.024567786679606244
NFATC2,0.02402445788869478
STAT1,0.02206862282429595
FOS,0.01989109676018513
THAP11,0.019457191609414816
HOXB2,0.01741581906988112
PPARG,0.015295580346155515
IRF8,0.014533668283263254
GATA3,0.01257342393624392
GATA1,0.010285596797322258
FLI1,0.010023635466220896
ZBTB17,0.009499904269289575
HOXC5,0.008921042851555334
JUN,0.00848116566753285
ESRRA,0.00782895457673217
HNF1B,0.007324914712889435
POU2F2,0.0070881564110912235
ZNF580,0.006736321718811452
ELK3,0.006164264898595526
IRF1,0.006116440190334099
NFYC,0.006060069122764925
TFDP1,0.0060122444444332054
ELK1,0.005904030321675844
CREBZF,0.005798739250514459
RARA,0.0055174748933047345
ZNF225,0.005207668238578354
GMEB1,0.004927457828501822
ATF1,0.0047894783090637345
ETV7,0.004399991688752088
E2F7,0.004282334100427412
EGR1,0.004197775059194078
ETV3,0.00409429530856947
NR3C1,0.003583929380902323
RELB,0.0035026579716140004
GATA2,0.003006044509876414
IRF7,0.0029650848704935564
SMAD3,0.0028793442388166625
HES1,0.002779528454514364
TLX2,0.002507038730075489
POU2F1,0.002463131043175123
SP4,0.0024520060031949517
BHLHE41,0.002348031571529503
TCF3,0.0022386714309233814
CREB3,0.0021310302181761147
MBNL2,0.002119872813171332
YY2,0.0019746419237101805
ZNF367,0.0019157231040596565
ETV6,0.0016961114542997436
TCF4,0.0016479904564567257
ZBTB20,0.0014806464838743795
CREB3L2,0.0014625864732666386
RXRA,0.0010498052819922462
MAFK,0.0008610182836843042
ETV2,0.000788038167715059
NFE2,0.0007097988450901225
NHLH1,0.0006206901745568899
TP73,0.000546742228479974
SOX4,0.00044264846944859395
ZNF35,0.0004273103346920978
TCF7L1,0.0003484940356118361
GABPA,0.00033049942537968904
DBP,0.00026252235407506837
ZBTB25,-3.02182025620599e-05
ETV4,-8.346785198716408e-05
ATF2,-9.325069345208017e-05
KLF4,-0.00011002287026675609
VEZF1,-0.0001658264071166861
PAX2,-0.00019838955091736732
E2F6,-0.0003486566875781383
TCF7L2,-0.0003826841692599203
KLF12,-0.0005975919849205479
TEAD3,-0.0006542957211433956
POU6F1,-0.0008123250403643674
IKZF2,-0.0008190079541551007
FOSL2,-0.0009090244544985434
MAFF,-0.0009176297505748806
MAFB,-0.0011122352619274333
CEBPA,-0.0011166205123677708
TEAD4,-0.0011529769939509422
ETS2,-0.0012328907550196813
CEBPD,-0.001329552171060848
CEBPB,-0.0014259161366912
MITF,-0.0014493950601039262
BCL11A,-0.0014651245090166883
HOXC9,-0.00165661798532272
ZNF354C,-0.0017851337043129408
PATZ1,-0.0019418164528240283
RFX5,-0.00199101796822512
NFIA,-0.0020594344243763992
LHX1,-0.0021715396113482417
E2F2,-0.00217565443841815
HOXA9,-0.002213589816738439
NFYB,-0.0022413597749397357
RORC,-0.002263104611417258
ELF4,-0.002300822486464253
ONECUT2,-0.002606165273998056
CEBPG,-0.002712493334235871
ATF3,-0.002819824219908611
ELF3,-0.003030110661538112
IRF5,-0.003422659179610384
GFI1B,-0.004480438395850195
ETV5,-0.004809566522689369
OTX2,-0.0050330527205718475
NFKB2,-0.0052725756631892065
BACH2,-0.005413509697711229
TAL1,-0.005547972072289149
ZNF354B,-0.005923240054830175
SPIB,-0.005968086587354777
NCOA1,-0.005993414394764786
TFAP4,-0.006229104795161104
REL,-0.006499152658764776
SETDB1,-0.006541092694021294
ATF5,-0.007120273669719303
HOXA10,-0.007680937079295074
ZNF407,-0.007776586645338119
IKZF1,-0.00784110810756965
TP53,-0.008620288971268068
SREBF2,-0.008992950438869121
LEF1,-0.009074134670509455
MSC,-0.011435121457034497
NFKB1,-0.011766756307995459
SP3,-0.012108692211362461
SREBF1,-0.012679211037241084
PBX1,-0.013153650958122902
IRF3,-0.014490702898352614
NFE2L3,-0.015458866148747972
E2F8,-0.015675574307907846
ELK4,-0.017170983825221902
NR2C2,-0.019704780817256084
E2F4,-0.022484435168999076
XBP1,-0.023815093129404268
SPI1,-0.028005853429873794
MBD2,-0.02885642687925406
PURA,-0.029251114012901334
FOXP3,-0.031386506831475695
KLF2,-0.03220647103194821
STAT5A,-0.03624698301000837
KLF6,-0.04008369840261347
MAFG,-0.041620861423461095
BATF,-0.04955986778888114
YBX1,-0.09688914850109909
GTF3A,-0.12048247943635343
FOXM1,-0.16008262896615194
HMGA1,-0.46547085656663667
