TF,mean_SHAP
JUND,1.0998956963368323
FOSB,0.6599706124463293
JUN,0.39509826771543044
FOS,0.26880048245614835
YBX1,0.2538006328051572
KLF2,0.1467956511318117
MXD4,0.10000613758883015
CREB3L3,0.09756549225379281
ETS1,0.05748013533227805
KLF13,0.03808381741754248
STAT1,0.02280249624528885
PPARG,0.021073010763502556
E2F1,0.02016982056071951
TFAP4,0.018920801037594852
GATA3,0.01758584511196588
IRF1,0.016928316897924338
THAP11,0.01578131801087417
ZBTB17,0.014333137327080216
FOXP3,0.012993306744965875
TLX2,0.012498712211896917
NFYC,0.01201402620231234
ELK3,0.01049289574791071
SPI1,0.008830786988306746
NFYB,0.008729812408882513
ESRRA,0.007843594055987302
ETV7,0.007727945623219105
EOMES,0.005545240630853696
SPIB,0.005376747668035571
GABPA,0.005176688935593945
ATF2,0.004977881383239704
TP53,0.004242722409694541
TCF4,0.004150965294697784
ELK1,0.0040846657203010475
HOXB2,0.004030906153993517
ZNF225,0.0038571029585291548
CREB3,0.0035707909338012584
NCOA1,0.0035144688713449734
BCL11A,0.003409530858738982
CEBPA,0.00325592407998712
OTX2,0.0032106214863620065
NR3C1,0.0028652771162950407
IKZF1,0.002671925207107396
HES1,0.0025502424534259915
LHX1,0.002489146614700187
MAFB,0.0018879147816774277
GATA2,0.0018360072694191352
TAL1,0.0016584691835200473
ATF3,0.0016156686256007134
EGR1,0.0015244967839945682
HOXC9,0.0012971926443454238
SMAD3,0.0011366495148113802
RORC,0.0011202207109166755
ATF1,0.001038008944488275
ETV2,0.0010319122413162164
SP4,0.000905362648705479
PBX1,0.0008750407203587185
CREBZF,0.0008312492462686535
E2F6,0.0007995815494016427
IRF3,0.0007364887810749253
POU2F1,0.0005238166129047126
RARA,0.00044441656535857234
TCF7L2,0.00038425488027711487
YY2,0.00036828266867993786
RFX5,0.00031475535223852644
ELF1,8.755699173925958e-05
ZNF367,-7.744515652143144e-05
E2F7,-8.315269854021159e-05
E2F2,-0.00011578047243167598
IRF7,-0.0001748178137588143
POU6F1,-0.0002496755559690556
VEZF1,-0.00030415376137378226
BHLHE41,-0.0003153019958875286
ETV6,-0.00035748800885807957
HOXC5,-0.0004355067047085945
TFDP1,-0.00045583878167319055
DBP,-0.0004967670243355896
SOX4,-0.0005999857072903343
KLF4,-0.0006024876101720809
MBNL2,-0.0006099100725607063
MAFF,-0.0006876309382084782
TP73,-0.0007109323585614717
KLF12,-0.0007638956499243271
ZNF354B,-0.0007898289865834095
IKZF2,-0.0008435122531617922
NFIA,-0.0008578880779156184
TEAD3,-0.0008886786596968663
ZNF35,-0.0009082300860722224
ETV4,-0.0010351673251373318
ZBTB25,-0.001088703401766309
CEBPG,-0.001168449811130696
CREB3L2,-0.0012197791429435167
ETS2,-0.0013274769975290127
POU2F2,-0.00138391547686913
IRF8,-0.0014064061632627237
IRF5,-0.001432321335335097
TCF3,-0.0016265591924822607
ATF5,-0.0016331488205838273
ZBTB20,-0.001841872943688547
CEBPB,-0.0018779830382667335
GMEB1,-0.0019113547501816775
ELF3,-0.0020700984373552365
ETV3,-0.002174547902288887
TCF7L1,-0.002224161254286141
ZNF580,-0.0022562185294545695
PAX2,-0.0022739048685872904
ELF4,-0.0024075251437873026
RXRA,-0.0024093501475101623
ELK4,-0.0025206467812683947
NFKB2,-0.0026187429714247274
LEF1,-0.0027299419350869355
TEAD4,-0.002764402885810878
FOSL2,-0.0028315095609332576
MAFK,-0.0028350110374607217
ONECUT2,-0.002939435190114645
E2F8,-0.003413567500348201
ZNF354C,-0.003643796399528364
NFATC2,-0.0037661553462879373
NFE2,-0.003828879630487814
REL,-0.0038859558100921223
MITF,-0.004094485103286027
ETV5,-0.004310043331755605
SP3,-0.004612803945760676
NHLH1,-0.004703450712407067
HOXA9,-0.005017267443010798
NR2C2,-0.00509522730948888
SETDB1,-0.005205225527455354
GATA1,-0.005522340778845386
CEBPD,-0.006240860798439698
BACH2,-0.006349011902403615
PATZ1,-0.006932125731562892
E2F4,-0.0071647016488216005
RELB,-0.007325314979854268
XBP1,-0.0074770474067629164
GFI1B,-0.007742325631295097
ZNF407,-0.00908172939956562
SREBF2,-0.009315726782897226
HNF1B,-0.009433373146828416
MBD2,-0.009798819105715926
SREBF1,-0.010402465585329125
FLI1,-0.010505737028149428
BATF,-0.011651742718956692
HOXA10,-0.012497850699009072
PURA,-0.013257166465922836
NFE2L3,-0.013883198501590229
MYC,-0.038319576068740535
MAFG,-0.039152684488879694
MSC,-0.04759494610427328
NFKB1,-0.05483203563736695
STAT5A,-0.06188005169231726
KLF6,-0.06338479818168802
TBX21,-0.08335519783664522
FOXM1,-0.1017710314528236
HMGA1,-0.2955736575781049
GTF3A,-0.3667195914282489
