TF,mean_SHAP
JUND,0.37887246515394757
JUN,0.286858100001328
YBX1,0.28435160151344424
KLF2,0.26305744122001434
FOS,0.24661883602081683
FOSB,0.125173143780712
ETS1,0.04213158895058867
KLF6,0.032789982053406476
KLF13,0.029343011500729363
IKZF1,0.019745577079056872
IRF1,0.01772226227296927
NFYC,0.017134860633535767
MXD4,0.015126456499010515
STAT1,0.014574493470324407
ELK1,0.013890579299843234
E2F1,0.013527237285737063
TP53,0.011802262483824613
TFAP4,0.011113310148783242
ELK3,0.010859806352863108
THAP11,0.010731278939907933
GATA3,0.008701584446495247
ZNF580,0.008283998435483927
HOXB2,0.00734279833097472
FOSL2,0.0069776470981569695
GATA1,0.005715926581259367
ATF1,0.005592204618913107
CREBZF,0.005066442586953957
ZBTB17,0.004446111203468795
NFYB,0.004294068802978923
ETV3,0.003931448248430851
ESRRA,0.0035988415425846744
POU2F2,0.0035530271422897102
ELF1,0.0032299942870972387
ETV6,0.0029075830569353167
EGR1,0.0027620448107511654
SMAD3,0.002672011518526297
IRF3,0.002460071515182104
ZNF225,0.0023125294784327715
TAL1,0.0021797327524541747
ZNF35,0.0021449446396291545
GABPA,0.0020512229115875486
SP3,0.001720147953272511
MBNL2,0.0016862361449712412
ATF2,0.0015911728738867443
GATA2,0.0015445236019981112
CEBPA,0.0014668545236909026
ATF3,0.0014280372322017785
IRF7,0.0011739030366847264
SOX4,0.001101471526698287
ETV7,0.0010357829078215261
MAFF,0.0007052524654760628
RFX5,0.0005808006021287117
MITF,0.0005647158245507119
PBX1,0.0004944238507601231
RORC,0.0004942595387181419
OTX2,0.0004762403136448747
ETS2,0.00046213925589020933
HES1,0.0004438471334341191
HOXC9,0.0002094310947435405
MAFB,0.00018532498834232774
ETV2,-1.2307146131703588e-05
TCF3,-5.5894170526125905e-05
NFE2,-0.00010313908281445275
E2F6,-0.00020555171953837403
DBP,-0.00020739205983701486
ZBTB20,-0.0002148788402552911
ETV4,-0.0002798184962916232
NR3C1,-0.00038308888785519433
ELF3,-0.00040496700163733827
POU6F1,-0.0004176288345630206
BACH2,-0.00042009881178968706
NHLH1,-0.0004580238385953159
TCF4,-0.00046089446611373625
VEZF1,-0.0004669751936299907
TFDP1,-0.0004676504518993584
PAX2,-0.000470924936209654
TEAD4,-0.000499397258419166
BHLHE41,-0.0005026719136253555
HNF1B,-0.0005860109217103427
LHX1,-0.0006101489221569336
YY2,-0.0006781246394368448
CREB3,-0.0007207113895524109
LEF1,-0.0007335222343128529
RARA,-0.0007557016281486969
POU2F1,-0.0007591379274590011
TEAD3,-0.0007692640397035609
SP4,-0.0008281681035233717
ZBTB25,-0.0008328095015727772
TP73,-0.0008838841128317515
TCF7L1,-0.0010115171560169359
KLF12,-0.0010388414726478271
MBD2,-0.0010651794522967334
E2F8,-0.0011420753248948408
IKZF2,-0.0011981505121595659
CEBPB,-0.0012042811839538443
PATZ1,-0.001246556259971394
GMEB1,-0.0012883109293164404
ETV5,-0.0013364367387606335
CREB3L2,-0.0013529110571260236
TLX2,-0.0013553725329125518
FLI1,-0.0013925151441555273
ZNF354C,-0.0014172737219747726
CEBPG,-0.0014591552687170692
E2F7,-0.0014841789637052602
BCL11A,-0.0015188137525387045
ZNF367,-0.0017373440427323188
MAFK,-0.0018960735650504776
TCF7L2,-0.0019448408269969778
NFIA,-0.001986324687223441
HOXC5,-0.0020255209660049924
REL,-0.0020459059101915608
SPIB,-0.002135382440810616
PPARG,-0.0021711358129929328
RELB,-0.002256170304814644
XBP1,-0.0023102224202086836
FOXP3,-0.002425775337481676
ONECUT2,-0.0025960784928418857
IRF5,-0.002703964839735385
ELF4,-0.003022278071136143
EOMES,-0.0030429957438171153
E2F2,-0.0031664424451530683
RXRA,-0.0033146254983348004
KLF4,-0.0035079653069628276
NFKB2,-0.003528692134084217
NCOA1,-0.003774948432117681
IRF8,-0.003918247194215953
ZNF354B,-0.004126626558973873
CEBPD,-0.004584919489802179
GFI1B,-0.004739821967357311
HOXA9,-0.004989013902110693
E2F4,-0.0051153696577436215
MSC,-0.005177070347827273
NFE2L3,-0.005857892567762928
SETDB1,-0.006494284073690689
ATF5,-0.006817987883399618
ELK4,-0.008987192158526064
SPI1,-0.009545992078753033
HOXA10,-0.009551864354968237
NR2C2,-0.01003243307135578
SREBF2,-0.011648074990569333
SREBF1,-0.012172098003098885
STAT5A,-0.012805325155201875
MYC,-0.013260308807444065
ZNF407,-0.013846532566863945
PURA,-0.015272659927550405
NFATC2,-0.020700810890355453
MAFG,-0.03078355767716212
FOXM1,-0.0375588484492074
BATF,-0.03802763030605945
TBX21,-0.04132197682723576
NFKB1,-0.052040129123206234
CREB3L3,-0.07917447656363527
HMGA1,-0.14485612168534323
GTF3A,-0.4410100527828127
