TF,mean_SHAP
JUND,0.23085951461708734
KLF2,0.20226682336972007
FOSB,0.17542799283948785
JUN,0.10909898206214194
FOS,0.06154943330622247
HMGA1,0.017073267596963475
ETS1,0.016769193824382536
TBX21,0.016588483489650467
KLF13,0.011725407426154197
ELK3,0.0062519963571318485
ELF1,0.005877918117471753
LEF1,0.004860176236030085
E2F1,0.00476653136352122
ZBTB17,0.004641000070324879
HOXB2,0.0041517385146184575
GATA3,0.0038138360495536365
IRF1,0.003339476517316779
CEBPA,0.0027516027199643877
ATF1,0.002748093196567248
MSC,0.002379757508241218
ZNF580,0.0023509028942406964
STAT1,0.002061801063118509
ETV6,0.0019717602668244297
ELK1,0.0018753602391343935
TFDP1,0.0018451428643892751
GATA1,0.001749224052638648
ETV3,0.001718739040383366
CREBZF,0.0016345775732211443
BACH2,0.0015541256659210728
ESRRA,0.0015457790674591764
GABPA,0.0012989997692386492
IKZF1,0.001225484018875467
FLI1,0.001111042015490381
RARA,0.0011002124828855928
TFAP4,0.001075604459796958
NFE2,0.0010552983259074316
XBP1,0.000986185306575815
THAP11,0.0009774915695107264
GATA2,0.0007935111856661535
IKZF2,0.0007786169292015666
PPARG,0.0007530888276814072
ZNF35,0.0007325600292153253
ZBTB25,0.0006702019439375566
E2F8,0.000636334675454073
TCF3,0.000564039005021821
MITF,0.0004903110917763134
ZNF225,0.0004858230590783596
MYC,0.0004793504484429981
HOXA10,0.0004324587259811791
ZNF367,0.00042039286087160226
MAFF,0.00037927671107673976
SMAD3,0.00036397011388794093
CREB3L2,0.00034785420352985994
RXRA,0.0003435241385224492
TP73,0.0003306850623306201
YY2,0.0003219042086747871
NFYC,0.0002945896303211079
CEBPB,0.0002907880215610906
HES1,0.0002597704328032714
ELF3,0.00023264170948213722
MAFB,0.00018520964691169672
LHX1,0.00017637603603002465
ZNF354C,0.0001708290335284113
MBNL2,0.00016653468544850766
NCOA1,0.00013534373751015558
HNF1B,0.00012886592314231311
POU6F1,0.00011190359688457207
NHLH1,0.00010859132465599723
E2F6,4.603061904268974e-05
SOX4,2.8294399835330335e-05
GMEB1,1.5308202274785957e-05
MAFK,-4.599574095281592e-05
NR3C1,-4.991666599623015e-05
SPIB,-5.971186277499587e-05
NFYB,-6.699971439859508e-05
ETS2,-7.771164687032606e-05
RFX5,-9.161456272505627e-05
KLF12,-0.00013782273338369233
ETV5,-0.00014168500218288268
GFI1B,-0.00016951397219677937
ETV2,-0.00018119534483186653
IRF7,-0.00019577598475731573
SETDB1,-0.0002019019439195788
BHLHE41,-0.0002043337598261162
TEAD3,-0.00021511754954176135
ETV7,-0.0002321137004813931
ETV4,-0.0002487584237114029
TAL1,-0.0002721841430550899
TLX2,-0.0002871539361752279
PAX2,-0.00029637127593137516
TEAD4,-0.0003206936070870457
NFKB2,-0.0003297533377749728
HOXC9,-0.00034719621291843785
PBX1,-0.00035646331491026627
HOXC5,-0.00039041633895536083
ZNF354B,-0.00039857877671844186
TCF7L1,-0.00042837784934759396
ELF4,-0.00044634452045085266
ONECUT2,-0.0004768219369941368
OTX2,-0.00047936220443106663
TCF4,-0.00048643687877218916
DBP,-0.000488506479397503
TP53,-0.0004925088491657391
YBX1,-0.0005201678845996431
BCL11A,-0.0006236917997159039
NFIA,-0.0006439851746172533
HOXA9,-0.0006727217249890403
POU2F2,-0.0006752134651577936
ZBTB20,-0.0006755269646476356
CEBPD,-0.0007852377870914744
IRF8,-0.0007937089791708452
ATF3,-0.0009668565666227167
REL,-0.0009780096121136262
PATZ1,-0.0010200899833316172
EOMES,-0.0010312647190324812
KLF4,-0.00109660067236992
RORC,-0.0011400553185635961
CEBPG,-0.0011791878262403682
VEZF1,-0.0013127887853429396
TCF7L2,-0.001336424935798573
E2F7,-0.0013459633195565162
SREBF1,-0.0015668238428989596
E2F2,-0.0019794944822655713
RELB,-0.002138440548599568
FOSL2,-0.0022304641802980913
POU2F1,-0.0022636349175439246
EGR1,-0.0024657133087829103
ATF5,-0.0026344041641662053
SP4,-0.002730689064964732
ATF2,-0.002900984978506545
NFATC2,-0.002915087960172311
IRF5,-0.002987916394579371
PURA,-0.0031795997689713484
NR2C2,-0.003485119145696481
IRF3,-0.003736971931980508
SPI1,-0.004026471866786792
CREB3,-0.004048473769287423
SP3,-0.004996475466354833
ELK4,-0.005803711460932634
NFE2L3,-0.006257050441287688
SREBF2,-0.006499149119616048
FOXP3,-0.007104316050176169
ZNF407,-0.007334256739419508
E2F4,-0.007642995544246157
GTF3A,-0.010768646483819087
MBD2,-0.01132252393823892
MAFG,-0.011986228627164919
MXD4,-0.01475843265311724
KLF6,-0.01608369146453589
STAT5A,-0.018524483155437716
BATF,-0.019062753800109224
FOXM1,-0.030472378279351536
NFKB1,-0.03711137794767492
CREB3L3,-0.04522219136811935
