TF,mean_SHAP
JUND,0.516328591104789
FOSB,0.35675248661069453
KLF2,0.06224724949944467
STAT5A,0.057031413866409836
MXD4,0.0387423546144543
YBX1,0.03554046904862164
ETS1,0.03268635013109804
TBX21,0.027937048791023142
KLF13,0.027018148915253372
EOMES,0.019055658984311896
E2F1,0.01818473542452858
ELF1,0.016461325397722822
STAT1,0.0154601392723382
THAP11,0.013722186219800519
PPARG,0.013151710641268131
ZBTB17,0.008287294062740334
HOXB2,0.007773967780158466
MITF,0.007708274311374648
ELK3,0.007377508420436176
NFE2,0.006723108748862842
ZNF580,0.0066615869891877
GATA1,0.006237762950185573
RARA,0.005969748868452831
CREB3,0.005647916465809444
GATA3,0.005304269738608256
ZNF225,0.004963227465912818
NFYC,0.00474401080174764
ESRRA,0.004621618927171514
IRF1,0.004574381974993385
EGR1,0.004352641192743413
CREBZF,0.004108212000105992
TFDP1,0.00378974777695332
ELK1,0.0032969347592733842
IRF7,0.0031079757230049175
TCF7L2,0.002940061747059323
FLI1,0.002842903604433285
ZBTB25,0.0027427435001755097
HOXC9,0.002451084366678024
PATZ1,0.0024182259487646844
BCL11A,0.002286261355428313
ETV4,0.002239151491578452
FOXP3,0.0017702986484804872
NHLH1,0.001730673953230465
GABPA,0.0015872948935299741
ETS2,0.001522441336967845
GFI1B,0.0014792986914796856
ETV3,0.0014244785695992851
NFIA,0.0013577870914552722
ATF2,0.0009883575357292342
YY2,0.0007895831523666916
BHLHE41,0.0007482494871762359
GATA2,0.0007149702803538903
ELF3,0.0006767524097454941
KLF4,0.0006553638858104577
RXRA,0.0006075362172374253
HOXA9,0.0006003668775975712
KLF12,0.0004034002409494603
SETDB1,0.0003840846613527335
CREB3L2,0.0002834299918910347
TEAD3,0.000273571467088072
TP73,0.00022151668241975834
CEBPB,0.00013745523740369325
HES1,0.00012644378149780775
IKZF1,0.00012049331756687644
POU6F1,9.060904157250596e-05
E2F6,8.097179321486649e-05
ETV6,4.976952991447786e-05
MAFF,4.4453078849635374e-05
DBP,-1.8307370684868108e-05
MBNL2,-8.102513729162149e-05
SOX4,-9.86090352987025e-05
VEZF1,-0.000133381633468316
POU2F1,-0.00014232643938539514
TAL1,-0.00018051165548708711
ZNF367,-0.0002247772110101872
ATF3,-0.0002661809047602824
TEAD4,-0.000323705484316006
NR3C1,-0.0003262375507113861
SPIB,-0.0003402764978476631
ETV2,-0.00034325250880308967
CEBPD,-0.0003472550364154757
CEBPG,-0.0003489007327492025
TCF4,-0.00046955670993324705
RFX5,-0.00048028753043076954
ZNF354C,-0.0005820764678887703
ETV5,-0.0005986503029195897
PBX1,-0.0006110388518637471
TCF7L1,-0.0006951655070391876
IRF8,-0.0009560085323945568
ZNF35,-0.0010126443375960699
SMAD3,-0.001035237797612155
REL,-0.0010598911504246023
SP4,-0.0010710725243543201
TCF3,-0.0010861896229378055
IKZF2,-0.001128938944721933
BACH2,-0.0011903436877200022
HOXA10,-0.001320703339896606
ONECUT2,-0.0013356127948790852
ELF4,-0.0013471155910695217
NFKB2,-0.00142157204483742
MAFK,-0.0014802928102413942
OTX2,-0.0015226440650073939
MAFB,-0.0015277889814243092
GMEB1,-0.0016141989214615157
MYC,-0.0017327641514646999
TP53,-0.0017530084691291625
PAX2,-0.0018603320962360748
HOXC5,-0.0018653327400469583
ETV7,-0.0019322249821304247
POU2F2,-0.0020238762574831303
E2F2,-0.002137371338012539
CEBPA,-0.0021765983273103607
TFAP4,-0.0024360508722409795
TLX2,-0.0026636073418379014
E2F7,-0.0027388371917322248
E2F8,-0.002769784463829969
LHX1,-0.002830337983725582
RORC,-0.002854883116339114
ATF1,-0.0032859477331740506
CREB3L3,-0.003341196471915915
IRF3,-0.0035139136500706596
RELB,-0.0039494166535052515
NFYB,-0.004183963879317183
SREBF1,-0.004260018419624367
XBP1,-0.004292832471018901
NCOA1,-0.0045720015123378276
FOSL2,-0.004783572334550815
ZBTB20,-0.005045644795385665
ZNF354B,-0.005102220646829833
HNF1B,-0.0052622268858930465
IRF5,-0.005525532069545957
NFE2L3,-0.005711556165286081
NR2C2,-0.005910096056795769
ATF5,-0.006647679738141545
NFATC2,-0.0066844167944024365
SP3,-0.007623327380596784
ZNF407,-0.009282247848215845
ELK4,-0.010192682114960805
LEF1,-0.010315479063456801
SREBF2,-0.010707526987833206
SPI1,-0.010883276324332232
E2F4,-0.01181287425334947
BATF,-0.012053227466604826
PURA,-0.012183272123510535
MBD2,-0.013497859300244903
MAFG,-0.025070349297304596
MSC,-0.031002758055124407
KLF6,-0.05265993511401641
NFKB1,-0.05664725627174064
JUN,-0.06538993798174844
FOS,-0.077105277219636
GTF3A,-0.08278035280209421
HMGA1,-0.09070296966446068
FOXM1,-0.130813736634922
