TF,mean_SHAP
JUND,0.6913159174466368
CREB3L3,0.22785774727727784
KLF6,0.1426763881514856
TBX21,0.10552236451776471
GTF3A,0.07352326033145012
FOXM1,0.06236753656485943
EOMES,0.06218023443296767
FOXP3,0.04747014499621552
ETS1,0.033346789326763125
KLF13,0.027631383987969965
YBX1,0.022497118353343913
PATZ1,0.0209891518220945
TLX2,0.01969227847969107
PPARG,0.018457054381352804
FOSL2,0.017243927161279284
STAT1,0.016765844387583
ZBTB17,0.01640821873001469
NCOA1,0.013969282781059529
BATF,0.013702304168625954
TFDP1,0.013523435393319643
IRF5,0.013505946633338935
FOS,0.012962933946543399
NFYB,0.012315817844788732
GFI1B,0.012049272113040313
ELK3,0.010725513568768092
RORC,0.01062321538487127
IRF1,0.008734098502833795
E2F1,0.008348037199155738
SPI1,0.008023221115092365
ONECUT2,0.007953179825151903
CREB3,0.0075860506783450654
ZNF367,0.007121075497837208
NFYC,0.007090322774112878
E2F4,0.0064324066938446665
MITF,0.006358295891666992
ATF3,0.0061925354314905645
ETV7,0.006147108799703652
ATF5,0.00607265452003982
E2F2,0.0058134454414624755
EGR1,0.00532494940470975
LHX1,0.005167853861762424
THAP11,0.005010000863847111
ETV3,0.0048061783359313725
TEAD4,0.0042246817260661795
TCF7L1,0.0039474465869677984
E2F6,0.003943733464629931
HES1,0.00387975015292841
NFIA,0.0036385896094814226
TCF7L2,0.003594019687148219
GABPA,0.003577780567298714
TFAP4,0.0035554082717919955
NR3C1,0.0033508770989261693
CREBZF,0.003340643065266257
KLF4,0.003195279499607989
NFKB2,0.003150481253153919
SOX4,0.003012434183306832
BHLHE41,0.0027813517617905413
ATF2,0.0025882385220904326
VEZF1,0.0022658879431387583
HOXB2,0.002179528802316125
POU2F1,0.0021743291088790412
BACH2,0.0020362808194177152
GMEB1,0.001725054779746157
SP4,0.0015558817711863447
TAL1,0.00142926655186317
ETS2,0.0012634871783330829
E2F7,0.0010230859384194966
IRF8,0.0010183458924005206
MAFB,0.0009048798956477793
NFATC2,0.0008299003051314978
RFX5,0.0005490831133841247
SPIB,0.0005171242044524429
ELF4,0.00046641111377573695
HOXA9,0.0004366847229687899
TP73,0.0004107320348501177
TEAD3,0.00031598478000846754
IRF7,0.00012093724631389399
ETV6,8.648976823346696e-05
ZBTB20,4.403355960989338e-05
CEBPG,-2.2830398534280094e-05
MAFK,-4.161233014823783e-05
HNF1B,-8.606090893032589e-05
SMAD3,-0.00010140962684757538
BCL11A,-0.00041304233389778656
SETDB1,-0.0004246905769337014
GATA2,-0.0006156318140244277
ZNF580,-0.0006427696255019161
ZNF354B,-0.0006483393268007594
CEBPB,-0.0007001278111147643
HOXC9,-0.0008033510500693308
NHLH1,-0.000903703321793388
MAFF,-0.0009155156774648774
KLF12,-0.0009481716013877314
ZBTB25,-0.0009680961631402971
DBP,-0.0009750547237496694
NFE2,-0.0010244242497529392
MBNL2,-0.0011823313815549122
TP53,-0.0013161421504426173
PBX1,-0.0013447268736495523
IKZF1,-0.0014501437822412497
GATA3,-0.001542505977277933
CREB3L2,-0.0016082147783329209
ELK1,-0.0016731483805051503
YY2,-0.001674156185563786
REL,-0.0016962678058408335
ZNF225,-0.0017524982596899275
MYC,-0.001817916022970074
ESRRA,-0.00184548176464361
CEBPD,-0.0018878546215104733
IKZF2,-0.0019954138308022487
ATF1,-0.002000555568433433
ZNF354C,-0.002020521935605323
ELF3,-0.0020620368877595726
ETV4,-0.0020897025285008526
TCF4,-0.0023589317545571614
ETV2,-0.002389370307481928
IRF3,-0.00255592715168115
ELF1,-0.0026208637317126516
RARA,-0.0027276554016395444
POU2F2,-0.0027279947026966835
ELK4,-0.003090204708558098
GATA1,-0.0034985946849627474
POU6F1,-0.0037232928774458764
ETV5,-0.00388187974740277
HOXA10,-0.0040544794696634
HOXC5,-0.004133893581218092
E2F8,-0.00414460871453452
FLI1,-0.00476593353235595
PAX2,-0.004938731334780605
XBP1,-0.0049510797831739395
OTX2,-0.005496754391565416
TCF3,-0.005539633367355427
SREBF2,-0.005737963306052348
ZNF35,-0.006008240825338772
NFE2L3,-0.006674541731259986
SREBF1,-0.006997794525755092
RELB,-0.007129942461466874
SP3,-0.00723848615258456
RXRA,-0.00757260506299818
PURA,-0.007585012546604235
NR2C2,-0.007643996865667239
CEBPA,-0.008032366266068233
ZNF407,-0.009020296803721515
LEF1,-0.019337328053671214
MBD2,-0.027317894261623153
MAFG,-0.028677359602062448
JUN,-0.029431694808866527
KLF2,-0.03278986670738142
MXD4,-0.033203325291342345
NFKB1,-0.041265102434100205
MSC,-0.04416187895343434
STAT5A,-0.0820046672618338
HMGA1,-0.14095541243016194
FOSB,-0.6017054299669935
