TF,mean_abs_SHAP
FOSB,0.6365945479991408
GTF3A,0.514070152542682
JUND,0.4559053339870776
JUN,0.4336820964973813
FOS,0.3792529339470746
CREB3L3,0.29823973950383686
TBX21,0.27217132323240917
MXD4,0.25713962970856324
STAT5A,0.22259652038524247
HMGA1,0.1607621777071113
KLF2,0.1396408743971561
YBX1,0.13219773329027318
FOXM1,0.1085923916493695
KLF6,0.08577608521659091
NFATC2,0.07828623587623981
BATF,0.0772178175396166
EOMES,0.04611855944353109
NFKB1,0.04304629888498593
PPARG,0.041973002429287795
MSC,0.041174690054425415
ETS1,0.03601360207329567
TFAP4,0.03315065779401265
NFE2L3,0.02899477024351252
FOSL2,0.027420504245480128
HOXA9,0.02509702898599193
MYC,0.024305904208152568
SPI1,0.02377094494564171
LEF1,0.02348209793708575
PAX2,0.022663597717209983
CREB3,0.021836083375692962
MAFG,0.02155035232905149
TP53,0.021474954097410806
ELF1,0.02141180248565749
FOXP3,0.020750535018780394
HNF1B,0.02011627451151686
ATF5,0.01975712770237593
SREBF1,0.01881988800340493
KLF13,0.01838048821764621
ATF2,0.017752293664577822
TLX2,0.01773655553158513
GABPA,0.01765224059135051
KLF4,0.01679351445166412
GATA1,0.016433876735213584
E2F1,0.016413704233546864
RORC,0.01603457671207702
ZBTB17,0.015953259177888188
IRF5,0.01593122993110457
NFE2,0.01562973897763567
STAT1,0.015071079885437735
SETDB1,0.014964319999092566
PURA,0.014308537248627367
RXRA,0.013965659752869748
SREBF2,0.01387018920474855
ZNF225,0.013430198113592064
IRF3,0.012856123940159258
ZNF354B,0.012769156332295745
ETV7,0.012487263622709332
OTX2,0.012363689234796133
NR2C2,0.012231547675358619
NFYB,0.01203091606565405
GFI1B,0.012020161870650945
MITF,0.011923634660078649
RARA,0.011907487226884617
NFYC,0.011855263834320966
FLI1,0.011341784952702742
ZNF407,0.011228046638982794
ESRRA,0.01121448658087945
ELK1,0.011037684841093085
HOXA10,0.01098872155700809
IRF8,0.010867393992652576
ETV6,0.01081943535912332
HOXB2,0.010406087720575139
CREBZF,0.010228195790395592
NCOA1,0.010164677381628056
ATF3,0.010162595316996837
THAP11,0.00995671195618552
LHX1,0.009700867861154152
MBD2,0.009520815237397054
IRF1,0.009455873535043915
ETV5,0.009375801570174714
ETV3,0.009324324539148445
BACH2,0.009070612334530244
GMEB1,0.009013809553920596
IKZF1,0.008984129102954076
TCF7L2,0.008741889248782098
HOXC5,0.00849390781219893
NFIA,0.00846310111090744
XBP1,0.008328086247675713
GATA3,0.0081866664242512
ELK4,0.007828477384426897
E2F4,0.007631514211283291
CEBPG,0.007590404926470726
E2F7,0.007526667285546942
ELK3,0.007459928098695359
POU2F2,0.007240391427864466
VEZF1,0.007240165738236017
GATA2,0.007205873771539088
SP3,0.007193180597518039
RELB,0.007175677537995034
ATF1,0.007154211191728174
ETV4,0.0070676868593843025
PATZ1,0.0070465623514000065
ZNF580,0.007041090632495461
NR3C1,0.007036939829355462
E2F8,0.006932448255945477
CEBPD,0.006721554201902414
MAFK,0.006452666151691882
IRF7,0.006410797935919841
ZNF35,0.006390298491508686
REL,0.006368329555746185
E2F2,0.00620200455438112
TCF7L1,0.006164372431729482
SP4,0.0059047098771915375
EGR1,0.005889758220822951
TFDP1,0.00576240948439399
ONECUT2,0.005706643321065952
SPIB,0.005689213774638787
NHLH1,0.005629305155053338
CEBPA,0.005511819615106099
NFKB2,0.005389088247001006
TCF3,0.005257194578175186
BCL11A,0.005233034347812855
ELF4,0.005110080421262445
PBX1,0.005073103187347249
HES1,0.00495860747503524
CREB3L2,0.004888060208598996
TAL1,0.00482045956608017
IKZF2,0.00476866735273295
ETS2,0.004704524330077866
TEAD4,0.004497314019050191
ZNF367,0.004368927352108707
TCF4,0.00424255778823677
ZBTB20,0.004229764311148996
SMAD3,0.004207924160537546
E2F6,0.004054319590736946
DBP,0.004038554422339956
RFX5,0.0040161000563460605
KLF12,0.0038824712715873093
MBNL2,0.003751560699731522
HOXC9,0.0037059699441323864
MAFB,0.003663918026423356
TP73,0.0035607628671053453
POU2F1,0.0034888575316002006
BHLHE41,0.0032752036986704847
ZNF354C,0.0030032023989147332
MAFF,0.002908792701775303
ZBTB25,0.002861740587968913
ETV2,0.002604802580607873
CEBPB,0.0023391324473905017
SOX4,0.002310382775654846
ELF3,0.0018513716574947612
YY2,0.0017354620755652844
TEAD3,0.0012324160058948936
POU6F1,0.0006794116887778631
