TF,mean_SHAP
JUND,0.2581694133836041
GTF3A,0.08760439766012168
KLF2,0.0761783498721377
YBX1,0.06468099072065318
TBX21,0.04947119411394472
CREB3L3,0.038198045930089713
ETS1,0.032634018096810505
KLF13,0.02376510997885148
EOMES,0.018427134436032295
STAT1,0.014249854331201541
THAP11,0.012529079514220123
FOXP3,0.011762353363273716
E2F1,0.011515459914659664
STAT5A,0.009802620008800443
ELK3,0.009621442453640088
IRF1,0.007483888178953036
IKZF1,0.006201625295264107
NFYC,0.005097590066081748
ZBTB17,0.004993772363390711
KLF4,0.004391636097332151
TLX2,0.0042902622989945734
GATA3,0.003941947869701418
PPARG,0.0037900106210827637
KLF6,0.003623128686073848
ETV7,0.0035520789162814
ELF1,0.0032963069152352146
ESRRA,0.0032898088498749616
CREB3,0.003210711405729318
TCF7L2,0.0031718781987442306
RARA,0.002967662463630694
SPIB,0.0029341335923542583
CREBZF,0.002807607056161242
GATA1,0.002668136499999848
TEAD4,0.0026406575089579862
IRF8,0.002584676713386657
MYC,0.0022938958288705354
POU2F2,0.0020069065509007436
HOXB2,0.0018561460896466008
MBNL2,0.0017219988374823439
BCL11A,0.0015430589190825622
SMAD3,0.0015400263011367283
TCF3,0.0014594399478089562
TAL1,0.0013399024254267336
NFIA,0.0012780239680399907
NFYB,0.0011326811935529419
MITF,0.0011180114646298469
TCF4,0.00103286221135478
NR3C1,0.000986062289402956
SOX4,0.0009515528653685564
XBP1,0.0009157670030089192
ONECUT2,0.0009098295629180093
ATF2,0.0008202271464333799
ZNF225,0.0007823221608012995
IRF3,0.0007566221248441722
FOSL2,0.0006736380600730518
EGR1,0.0006508387642842027
ZBTB20,0.0006343973931861634
ATF3,0.0005746309320331263
NCOA1,0.0005173791167267173
FLI1,0.00045212672507037664
POU6F1,0.0004506392826071963
E2F6,0.0004312139035426341
ETV2,0.00042707124052242777
BHLHE41,0.00042419589076382174
YY2,0.00041515396754275737
TP73,0.0003808650723069147
IRF5,0.00034071002370299116
RFX5,0.0003399060005104846
ATF5,0.00015806081475065837
ETV3,0.00014434069332719136
NFKB2,0.00011318096023625677
CEBPB,0.00010092513862750062
HOXC9,9.464407526175215e-05
DBP,8.333119316140174e-05
ZNF580,8.319095348214775e-05
TCF7L1,2.199927203322215e-06
TEAD3,1.9759185839134697e-06
ETS2,-2.5283910632146537e-05
ELF4,-4.567750845529722e-05
HES1,-8.562060202263725e-05
NFE2,-0.00011909035768892684
GATA2,-0.0001410438444927822
ZNF367,-0.0001956625504110191
ETV5,-0.0002947110318462128
RELB,-0.0003635672223919397
ZBTB25,-0.00039346780238771437
PATZ1,-0.00043429315344612813
ZNF354C,-0.0005725455233047852
POU2F1,-0.0006063578209774055
ETV6,-0.0006584971674977744
KLF12,-0.0007146050469481371
SP4,-0.000735711335001577
TP53,-0.0007569933393413145
IRF7,-0.000761670732623237
CEBPD,-0.0007696819244606616
REL,-0.000786951024749754
ELF3,-0.0007925163939332586
VEZF1,-0.0008082876039270842
MAFF,-0.0008595051620876097
CEBPG,-0.0009348140946126943
RORC,-0.0009646835647399034
CREB3L2,-0.0010413095728907668
ETV4,-0.0010700091011996273
MAFK,-0.001202452490836866
ZNF35,-0.0012230898946700415
E2F7,-0.0012480344938813964
PBX1,-0.0012513859984320944
GABPA,-0.0012781411337208423
HNF1B,-0.0013212936055136569
SETDB1,-0.0014061129318045861
GMEB1,-0.0014556164868740175
OTX2,-0.0015548110515019038
ZNF354B,-0.001726568096063971
TFDP1,-0.0018058215619191997
IKZF2,-0.001980862126900783
LHX1,-0.002011903907742125
BACH2,-0.002032256586207747
NHLH1,-0.0021518910910236135
MAFB,-0.0021987145839995515
HOXC5,-0.002253046004888211
HOXA10,-0.0023227732601588053
GFI1B,-0.0024224160527336618
PAX2,-0.002813584752995874
E2F8,-0.002877031020045741
RXRA,-0.003157260950082886
TFAP4,-0.0036367528070946936
NFE2L3,-0.003675096297907122
CEBPA,-0.0036823405111375894
ATF1,-0.003795954621831919
SREBF2,-0.004252504433483478
SP3,-0.004564206983466921
SREBF1,-0.0048940265150908
ELK1,-0.005016589239364857
E2F2,-0.005075664953469596
HOXA9,-0.005453205225304565
MSC,-0.0069804940894559065
NR2C2,-0.007002142368345975
MBD2,-0.007730258255660604
E2F4,-0.008278345081650701
LEF1,-0.00962385638686522
SPI1,-0.010681467271320138
BATF,-0.010998764650733009
MXD4,-0.011285749315748321
PURA,-0.011401027163365836
ZNF407,-0.014357767359418112
ELK4,-0.014391860805268226
JUN,-0.020716260769025944
MAFG,-0.02238590064744763
NFATC2,-0.024060753794260294
FOXM1,-0.03158343235416016
NFKB1,-0.04702976912132946
FOS,-0.05972583830743533
FOSB,-0.06373624036988247
HMGA1,-0.10929357506234476
