TF,mean_SHAP
JUND,1.0216125253207524
FOSB,0.544287094160141
FOS,0.3083927427234585
JUN,0.27496112736709327
TBX21,0.08066751799361423
CREB3L3,0.05920383126608176
EOMES,0.04147713798878778
ELF1,0.02966682607973368
E2F1,0.028834176443733924
ETS1,0.02629135560356561
KLF13,0.021649421461823012
THAP11,0.020464225779131727
MXD4,0.017437550003221194
MYC,0.016275869333347653
HOXB2,0.013597161916812943
NFATC2,0.013109206382261714
FLI1,0.012876878099802369
GATA3,0.012763164391496834
TFDP1,0.011497543159339436
ZBTB17,0.010577391062040064
ELK1,0.009646714499430883
NFYC,0.008831673607706866
STAT1,0.008755950290889655
ESRRA,0.007573876889641979
GATA1,0.0074560983377568975
HOXC5,0.0062638293187349744
POU2F2,0.005512376737731995
ELK3,0.005073215813448903
NCOA1,0.004608237480860791
CEBPA,0.004549265381867009
ATF1,0.004523420326748241
PPARG,0.004437360119614489
ZNF580,0.004011035979645096
RXRA,0.003442676549404541
ATF3,0.0032293329444542025
EGR1,0.0030315432806592634
KLF2,0.002936654163683399
CREB3L2,0.0028970005447329023
SMAD3,0.002720390699488802
MSC,0.0025937392981370795
TCF4,0.0025720659417578545
IRF1,0.0024556863589515563
GABPA,0.0022501215804646094
TP53,0.0022103588983961604
SP4,0.0016999375921102713
ZNF225,0.0015494104083549935
FOSL2,0.0013422687480493863
TP73,0.001322687417235701
CEBPD,0.0012491193876253256
IRF8,0.0011706974400229437
ETV6,0.0010358395893951217
ZBTB25,0.0009051612306372461
RELB,0.0008864343094908852
PAX2,0.0008853737120526379
ETV5,0.0008719410090961353
VEZF1,0.0008207816391488647
KLF12,0.0007778337613303181
E2F7,0.000737060711953518
TEAD4,0.0007022310671912894
LEF1,0.0006905346871542025
BACH2,0.0006591599025629096
ZBTB20,0.00039758162800972906
DBP,0.0003396821776475836
TCF3,0.00033790877063546586
ELF4,0.00026094683777433576
E2F2,0.00019151729363330706
E2F6,0.0001537132040784264
NHLH1,3.4203206094971626e-05
NFKB2,-0.00016243732081658627
CEBPG,-0.00018267283361219394
RFX5,-0.0001945781442870333
MAFB,-0.0002660873900855462
ETV2,-0.0002923557027714557
HOXC9,-0.00030778205501922956
SPIB,-0.00037788286093710336
GATA2,-0.0004097025867958437
CEBPB,-0.0004125925442193713
NFIA,-0.0004340079906854617
YY2,-0.0004407277852880128
SOX4,-0.0005269951257683821
SETDB1,-0.0005589950913877247
MBNL2,-0.0006430331377799446
TCF7L1,-0.0006661632121720733
REL,-0.0006906505125497312
POU6F1,-0.0007201465099377575
TEAD3,-0.0007769474542094122
TCF7L2,-0.0008156892233088436
RARA,-0.0008376568407646767
BCL11A,-0.0008714795895806686
IRF7,-0.0008977995155585084
MITF,-0.000973187689911459
KLF4,-0.0009953107402538102
ZNF354B,-0.0010364637533246284
ZNF367,-0.0010590070448505727
MAFF,-0.0010632082233039402
PATZ1,-0.0011776543377656516
MAFK,-0.0012011142094353762
HES1,-0.0012068541975568552
BHLHE41,-0.0012328648026568732
ONECUT2,-0.0013539561630202157
ETV3,-0.0015256762565772212
TAL1,-0.0016302409818337194
SREBF1,-0.0016980000420158852
PBX1,-0.0017330208393162886
CREBZF,-0.0018392993938382328
ELF3,-0.0018640412977582775
POU2F1,-0.0019021551005534156
ATF2,-0.0019116456111030716
OTX2,-0.0021552590061618034
GFI1B,-0.00221237273767993
ETS2,-0.0022262850608242455
IKZF2,-0.0022479950990204316
ZNF35,-0.0025345562745102113
ZNF354C,-0.00266728133438039
ATF5,-0.002878896650478206
ZNF407,-0.003312138558262226
ETV7,-0.003550692226007405
NR3C1,-0.003781706778220176
HOXA10,-0.003809940609779135
GMEB1,-0.0038604331749767036
ETV4,-0.0038668744335696777
IRF5,-0.003892341354812162
NFE2,-0.004246957007576739
XBP1,-0.004578045276091592
HNF1B,-0.004737701041936694
SP3,-0.005026243674152111
RORC,-0.005196279796701481
SREBF2,-0.00536387809869614
ELK4,-0.005694321677941673
TFAP4,-0.006161567758335846
LHX1,-0.006326062091219056
NFYB,-0.006363434249390774
HOXA9,-0.0075986197181176105
IRF3,-0.008425779824322095
NR2C2,-0.009043551938206178
NFE2L3,-0.009841029174455635
E2F8,-0.012239007047396822
MBD2,-0.012314555178006625
PURA,-0.012391238897840167
CREB3,-0.013544699833529177
TLX2,-0.015558728418542637
SPI1,-0.01575142763221078
IKZF1,-0.016260671542320845
MAFG,-0.02050393142239229
E2F4,-0.023032152380812486
NFKB1,-0.024635427457130613
BATF,-0.03158574527157665
FOXP3,-0.03619692253743004
KLF6,-0.0672719188939943
YBX1,-0.07911270187401395
STAT5A,-0.09780875875856734
FOXM1,-0.10672576815759108
HMGA1,-0.15658686539263975
GTF3A,-0.2615515302095997
