TF,mean_abs_SHAP
FOSB,0.8170184331781456
JUND,0.49248624793651957
GTF3A,0.414286093119146
JUN,0.32719499020734844
TBX21,0.28253017532462465
FOS,0.22656142929218334
FOXM1,0.17233301853491514
HMGA1,0.14329778721606204
MXD4,0.1405245041338463
CREB3L3,0.14002805191186465
STAT5A,0.1266737323580501
YBX1,0.11359565830901883
KLF2,0.10483273926683528
NFATC2,0.0778825958676221
KLF6,0.07095830304949244
BATF,0.034311681289533415
ETS1,0.03070893282472791
PPARG,0.029862950207308572
EOMES,0.02856233010025997
MYC,0.02710548925574626
NCOA1,0.027063268380623656
FOXP3,0.026996224639728082
NFKB1,0.024900829808561342
FOSL2,0.023304365870866102
TFAP4,0.02256016265948748
HNF1B,0.02032995652294283
SPI1,0.019825495885294663
KLF13,0.018843222399116143
MSC,0.018808276090286027
ATF2,0.018283191366626105
MAFG,0.01760204315651446
CREB3,0.017381307321047253
SREBF1,0.017318181694511613
ZNF407,0.01729327176170667
NFYB,0.01592658783539072
NFE2L3,0.015776376202093427
NR2C2,0.014820061481802682
ELK4,0.01477613585250897
ELF1,0.01404375624054332
SREBF2,0.013890375468815754
ETV7,0.013877699670298425
NR3C1,0.013852152134041484
ESRRA,0.013841916492228545
SP3,0.013676390284437233
PURA,0.013496237819940447
E2F4,0.013363968992336182
CREBZF,0.012930096042135146
TCF3,0.012514498316221978
IRF3,0.01224206949085015
GATA1,0.012159079408302133
PAX2,0.012004091217178497
LEF1,0.011799701562119793
HOXA9,0.011792744632618663
GABPA,0.011466041039664903
RXRA,0.01145575900073838
E2F1,0.011385495651796447
MBD2,0.011337646773187198
TLX2,0.011197407687660706
TP53,0.011133571067524828
ZNF225,0.010383202223776686
ZBTB17,0.01036492110176993
POU2F2,0.010027928860289628
RORC,0.009629772670927935
NFE2,0.009556403819777484
ZNF367,0.008890801926484955
ELK3,0.008889364700584497
THAP11,0.008879718717126606
IRF5,0.008864963466832859
ETV3,0.008816496438612707
MAFK,0.008809974853567612
FLI1,0.008800333400857358
IRF1,0.008749857172360476
STAT1,0.008529968904562675
XBP1,0.008388587903424739
TCF7L2,0.00829298149680953
ETV4,0.008278830661031902
SPIB,0.008241443775385692
ELK1,0.008205829803980531
IRF8,0.008200709889912693
IKZF1,0.00811367598344986
RARA,0.007995672117035862
ETV5,0.007853634401636287
GMEB1,0.007563676080418603
HOXB2,0.0074877718864933
ZNF35,0.007428353681529368
TFDP1,0.0073964345889539216
SETDB1,0.007368440301041655
PATZ1,0.007319928459942299
HOXC5,0.007318131808564888
GFI1B,0.007279004989857573
E2F8,0.007190267312942078
ETV6,0.007100016745812903
ZNF354B,0.007090889961754609
KLF4,0.007044388027363996
MITF,0.0067141472807028335
EGR1,0.0065596194708760144
ATF1,0.006535918698014042
NFIA,0.0064292176278592525
REL,0.00637959123392395
NHLH1,0.00634377676788906
ELF4,0.006323624208128994
HES1,0.006299597725977593
IKZF2,0.0062516845263338415
ATF3,0.006222306679051468
BACH2,0.006164562323019152
E2F2,0.006148002022253106
OTX2,0.006117308941134181
E2F7,0.006110265503336337
TEAD4,0.005959105280761432
PBX1,0.005870333811795546
SMAD3,0.005807157925935833
HOXA10,0.005717662074624943
CEBPG,0.005678274179507256
ATF5,0.00557710765744642
ZBTB20,0.005409069040041761
MAFF,0.0053981206681651085
NFKB2,0.005220065205012887
GATA3,0.005205486450079306
HOXC9,0.005175897834320476
YY2,0.00512081817873513
TAL1,0.005118631221092987
VEZF1,0.004934354371312257
DBP,0.004870900514365927
IRF7,0.004855558828425441
CEBPD,0.004842442895808946
CREB3L2,0.004580721561600238
TP73,0.004548607041370859
CEBPA,0.004546446093712737
ELF3,0.004536908992671607
E2F6,0.004531589304669136
ONECUT2,0.004497508297221361
MAFB,0.00445339600355057
GATA2,0.004234847022424504
MBNL2,0.004150754246212707
KLF12,0.004066097012275165
ETS2,0.003963467378172143
RELB,0.003889355571438
NFYC,0.003782899386203219
LHX1,0.00375472230067517
ZNF580,0.0037142770459090858
POU2F1,0.0036398450672668094
TCF7L1,0.003608896832050707
BHLHE41,0.0032999240841915843
SP4,0.003054500171920743
BCL11A,0.0030165222084254178
RFX5,0.0028312103832342055
ZNF354C,0.002755617872596214
CEBPB,0.002327791715085589
ETV2,0.002325432153313548
SOX4,0.0017877164598508444
TCF4,0.001727752796482637
TEAD3,0.0010091594393150669
ZBTB25,0.0008806791060453487
POU6F1,0.00035314476964336765
