TF,mean_abs_SHAP
FOSB,0.6341502105119861
JUND,0.6031573792165497
JUN,0.4512965863056563
FOS,0.31969698141022834
MXD4,0.2612579100756137
CREB3L3,0.25433514977867716
YBX1,0.2243472064671597
STAT5A,0.18994603203839383
GTF3A,0.18821405031205032
HMGA1,0.17927777440402562
TBX21,0.1573582586888205
KLF6,0.13731954172825533
FOXM1,0.1169926760389099
KLF2,0.10967087853357774
NFATC2,0.07480210139801283
EOMES,0.04828163673454453
PPARG,0.04208710358276143
MYC,0.03713628298981831
BATF,0.03696116246134383
TFAP4,0.03654228688153062
MSC,0.03390777348865623
FOXP3,0.031723405618338266
ELF1,0.028364870635937976
FOSL2,0.024390524746163166
CREB3,0.023066777962439784
NFE2L3,0.022567319672080637
MAFG,0.022533363120423703
ETS1,0.020315393634907766
E2F4,0.019015084005265394
STAT1,0.018798875944278808
ATF2,0.018416381760300995
NFKB1,0.016125654115492084
SPI1,0.016088957921020216
FLI1,0.01562816966838459
HOXC5,0.015449029131201298
SREBF1,0.01541014033019621
KLF4,0.014433001893707463
ZNF354B,0.014336159886820708
IRF3,0.013804253967924476
GATA1,0.013776559173660448
HOXB2,0.013739976497051904
E2F1,0.01362850800896784
CEBPD,0.013195433852264784
ETV7,0.01316773100528067
LEF1,0.012795149916096529
TP53,0.012646056848055191
ZNF225,0.012317454220182102
KLF13,0.012101078224406085
RXRA,0.01184629041201219
TLX2,0.011816317806132825
ONECUT2,0.011768168168483212
ZBTB17,0.011764025467334314
SETDB1,0.011693381425844578
RELB,0.011565841918859844
MITF,0.011525526548861537
PATZ1,0.011465583012334453
GATA3,0.01137486057185172
NR3C1,0.01113098444377326
ZNF367,0.01105674393772622
THAP11,0.010888524205298131
CREBZF,0.010885817583309471
IRF1,0.01086300184437627
NFE2,0.010453276417336163
TFDP1,0.010362883543052169
GFI1B,0.010122652805482295
ETV5,0.010081477390943288
HOXA10,0.010001158210216353
ATF1,0.009981298521877333
HNF1B,0.009964788177878525
NFYB,0.009684721534001213
GABPA,0.00934171287133201
XBP1,0.009276787813869156
ETV3,0.00908264261357592
SREBF2,0.009043135573256075
MBD2,0.009008535415520099
ZNF407,0.008949484600950637
ZNF35,0.008789268939434863
ETV6,0.008746203569340236
ATF5,0.008613808481578824
OTX2,0.008610246506489248
HOXA9,0.008507279417968616
ESRRA,0.00837459461417099
NCOA1,0.008346710551252723
LHX1,0.008124750438924478
NFYC,0.008064983872479203
POU2F2,0.00804996067328378
BACH2,0.007822191374655245
TCF7L2,0.0077170722309137865
GMEB1,0.007568167262835898
PAX2,0.007556335815069759
SP3,0.007534747073288904
IKZF1,0.007332846761429831
NR2C2,0.007231455596766514
SPIB,0.006963662379366373
ATF3,0.006753248110628384
ELF4,0.0065266385071138825
E2F8,0.006257830112358665
IRF8,0.006199861573436043
PBX1,0.0060329383239517784
MAFK,0.005919949953736295
RORC,0.0058419698765033445
ELK1,0.005767893795620387
E2F6,0.005677702250558676
NFIA,0.0056735839047741534
PURA,0.005651216622029909
CEBPG,0.005588400936275977
BHLHE41,0.005578734632285674
BCL11A,0.005502819186615476
E2F2,0.005480566950693184
ELK4,0.00537848225520828
TCF7L1,0.005013291263904936
IRF5,0.0050001295609515516
E2F7,0.0048803043947295175
CREB3L2,0.004875981730704146
ZNF580,0.004704867032384469
HOXC9,0.004696175103400573
CEBPA,0.004657055595292758
ZNF354C,0.004613267768283115
ETV2,0.004593071754843623
SP4,0.004530506314912237
ELK3,0.004522770456824243
IKZF2,0.004408208351493399
REL,0.004384225454779563
ETV4,0.004360161605493173
TCF3,0.004185703846837129
ETS2,0.004133556703429429
NFKB2,0.004116537799141409
TP73,0.003990536757763453
RARA,0.003924208615724294
HES1,0.003645927796447696
EGR1,0.003529069152206434
ZBTB20,0.003414220888666872
POU2F1,0.0033957380870482646
NHLH1,0.003343152202671324
KLF12,0.003288345818033449
ZBTB25,0.0032569814080773683
VEZF1,0.0032173809304185974
IRF7,0.0030883254806272865
TAL1,0.0030712449339232763
SMAD3,0.002979900018118407
TEAD4,0.0027404914907453483
MBNL2,0.0027346313364213387
DBP,0.0027188431449094576
TCF4,0.002634427764884967
SOX4,0.00252759770609967
MAFF,0.0024986792860650303
GATA2,0.002464211104028906
YY2,0.0022245352795040364
RFX5,0.0020983591077257634
MAFB,0.001984811035772048
CEBPB,0.0018390475067825893
ELF3,0.0017277266180252735
TEAD3,0.001648472859689883
POU6F1,0.0008876354915214814
