TF,mean_SHAP
JUND,0.5199251301428405
FOSB,0.45968484194223713
JUN,0.30823844206377365
FOS,0.15562954952358454
STAT5A,0.08183431715361772
CREB3L3,0.059675898829792906
YBX1,0.05447285945607334
EOMES,0.02857543221206822
ETS1,0.023644164592369666
KLF2,0.02048876442779556
KLF13,0.01977295450191673
TBX21,0.019663843721087627
FOXP3,0.015625801766976772
TFAP4,0.012323217018804176
ZBTB17,0.0122437337764792
NFKB1,0.012196040367702035
TLX2,0.011504538904078038
HOXB2,0.01043783473545028
IRF8,0.010346666890329847
IRF1,0.010188105186291662
GATA1,0.009004520712163617
ELK3,0.008369597699992883
NFYC,0.007750016806013346
ZBTB20,0.0077264937164202695
BCL11A,0.0072821742773368624
NFE2L3,0.0067170585493116705
NCOA1,0.006704550715058609
STAT1,0.0065190864594154374
CREBZF,0.006349009860493517
ATF2,0.0059296182760891925
LHX1,0.005218528425414982
IRF3,0.005016563226267329
RORC,0.004633674805592974
KLF4,0.004233419906980275
ETV7,0.004206883450713039
TCF7L2,0.0041472510504234434
GABPA,0.004020627448072959
SP4,0.0037135336245257555
NR3C1,0.0036385786171052215
SMAD3,0.003325175022885967
RARA,0.0029051686443971212
ELF4,0.002537944536120677
TFDP1,0.002242627123109193
TP53,0.0022393623510904904
FOSL2,0.002199739418993369
E2F4,0.0021939172718859067
MAFK,0.00212986864504799
RXRA,0.0019244356308792477
ELK4,0.0019221627031048452
GATA3,0.0018182996046843462
E2F7,0.0017707353935433729
ETV3,0.0015210934614449387
TEAD3,0.0014647405525452326
EGR1,0.0014009618725562343
ETV2,0.0013733658036592076
NFYB,0.001180382823636318
RFX5,0.0011400295885158312
ZNF367,0.0011293552714032999
GFI1B,0.001116742677450252
CREB3L2,0.0009954872379787957
HES1,0.0009185094201246286
CREB3,0.0008363825554617168
YY2,0.00048418457328036217
MITF,0.0004831980184601073
NHLH1,0.00041556345205821094
IRF7,0.00036636147490202775
ZNF580,0.00020103208576101385
KLF12,0.00015361593314232061
HOXA9,4.5320229298741215e-05
LEF1,-8.882018795437287e-06
PPARG,-5.521037668742035e-05
SOX4,-0.0001273986103676855
E2F1,-0.00020879120810772802
POU6F1,-0.00023045610342011013
TEAD4,-0.0003167475232230894
SETDB1,-0.0003757720781089585
HOXC9,-0.0004387278146282975
XBP1,-0.0004416160210308656
ETV5,-0.00045929632638975793
SPIB,-0.0005624657259570058
ZNF35,-0.0006097062072575641
HOXA10,-0.000819800362293483
TP73,-0.0008760562047397753
NFE2,-0.0009113012930098255
ESRRA,-0.0009671298479456099
TCF4,-0.0009805197422251928
E2F6,-0.0010302779727025487
CEBPA,-0.0011709641739064767
ONECUT2,-0.0012397257614908928
RELB,-0.0012713218583128955
DBP,-0.0013463052680623257
HNF1B,-0.001358074388616903
BHLHE41,-0.001470898497730678
CEBPB,-0.0016046041352576648
E2F2,-0.0016060546441551994
TCF3,-0.0016423986928733065
GATA2,-0.0016481941608594182
SREBF1,-0.0016644430033196551
ATF3,-0.0018249121234800048
ETV6,-0.0018403202567963315
OTX2,-0.0018632978708486468
HOXC5,-0.0019018583469750776
ZNF225,-0.0020905927355212143
TAL1,-0.0021168198849328915
IKZF2,-0.002150526475649526
PATZ1,-0.0021685444719435924
ETS2,-0.002309938678095129
ZBTB25,-0.002356198275124739
POU2F1,-0.0023594010936115067
NFKB2,-0.002434545489077696
ZNF354B,-0.002520141586946091
NFIA,-0.0025545220140593045
BACH2,-0.002561978347088365
GMEB1,-0.0025774862350869607
BATF,-0.0026802783998491177
ATF1,-0.0027051095243350366
E2F8,-0.0027195913757615156
PURA,-0.0028048394312339847
ETV4,-0.0028346561359530215
MBNL2,-0.003058187449089269
CEBPG,-0.0030922649351223224
VEZF1,-0.003212740875805973
PBX1,-0.003268164748888777
CEBPD,-0.0036946311432688875
TCF7L1,-0.00408225522256636
ELK1,-0.004550235194406279
NR2C2,-0.004680548652634462
PAX2,-0.004785212649413705
ZNF354C,-0.004939659057896414
MAFG,-0.005037838203613593
POU2F2,-0.0051668648292727765
ATF5,-0.005183339769008537
MBD2,-0.005980184861854387
THAP11,-0.006314353733918605
IRF5,-0.006377997911639885
IKZF1,-0.006537723657580866
ELF3,-0.006607292855331468
REL,-0.007074389900575755
ZNF407,-0.007150367871240849
MYC,-0.008100564437904058
SPI1,-0.008440108106112126
SREBF2,-0.00873435215528116
SP3,-0.0087448641235475
MAFB,-0.008821946832427574
MAFF,-0.01058410934633237
MSC,-0.010670482372001302
ELF1,-0.012003590419687148
FLI1,-0.023029116637768375
NFATC2,-0.026231613458278537
KLF6,-0.03440954755964501
FOXM1,-0.062438973047258955
MXD4,-0.08324738804271109
HMGA1,-0.12157946274629473
GTF3A,-0.6951981333378364
