TF,mean_SHAP
JUND,0.8696119152899999
KLF2,0.17936227377819608
FOS,0.15011425118394184
JUN,0.10604520679751049
FOSB,0.0858485419500302
FOXM1,0.03871166121205658
YBX1,0.02606983002490347
ETS1,0.025973853544990745
E2F1,0.023971040513857095
KLF13,0.017456332169210952
THAP11,0.01414158668529597
GATA3,0.01350597185663645
ELF1,0.013298543754957521
STAT1,0.01148469830748796
ZBTB17,0.010003088676292958
ELK1,0.009933887209736878
TFDP1,0.009664379740257979
TP53,0.00781444890119176
IRF1,0.007557746499623357
NFYC,0.0074052000422460415
HOXB2,0.007294796770272926
EOMES,0.007159984737355138
ESRRA,0.006215647379153034
ELK3,0.005926363231944373
IKZF1,0.005425578282403436
TFAP4,0.004566413444816019
CREBZF,0.004554595592605429
CREB3,0.004488484907101286
SMAD3,0.004400366873461438
ZNF580,0.003427534464805533
FLI1,0.0033334255399644895
RARA,0.0030804825589899475
CEBPA,0.0024680449847432557
BHLHE41,0.002450788696247923
STAT5A,0.002409780226736676
FOXP3,0.0023668693398894536
PATZ1,0.0022702241944128686
ATF1,0.002255568026614536
ETV6,0.002206061519735498
GABPA,0.0018025353831324534
EGR1,0.0016380662411358598
TAL1,0.0013339104916396981
SETDB1,0.0012446186125835952
ZNF35,0.001074642726547742
CREB3L2,0.001031058579289523
KLF12,0.0009566068153965973
MAFF,0.0009492680177219677
ZBTB20,0.0009351001500562064
E2F2,0.0009063932431825574
POU2F2,0.0008879865291989379
GATA1,0.0008633694382570267
FOSL2,0.0007944866673127615
DBP,0.0007635191192934981
TCF4,0.0007219589217178744
SOX4,0.0006895211234875903
GATA2,0.0006845277822009129
HOXC9,0.0006009805538693434
RFX5,0.00043248478294502214
LHX1,0.00043049503463034474
TEAD4,0.0004276099314654344
ZNF367,0.00030811551075777036
MBNL2,0.00028661365544773
TCF3,0.00023460337609779665
MAFK,0.0001930701859987004
ZBTB25,0.00018380230197263348
NFE2,0.0001713366572286839
YY2,0.00013225432824374956
IRF8,9.400874775511027e-05
BCL11A,6.057185422254942e-05
ETS2,5.284849464236055e-05
CEBPB,2.2088604015358298e-05
PAX2,-5.769877322038338e-05
NR3C1,-0.000104205732237452
ETV4,-0.00010968304414000701
POU2F1,-0.00011406457965582751
ELF3,-0.0001152796532154648
HES1,-0.00020076312301064907
E2F6,-0.0003190356671356058
OTX2,-0.00037593628934968435
NFIA,-0.0004003040967793624
PBX1,-0.0004026985154182827
ELF4,-0.0004134775628624351
TEAD3,-0.000442956333634393
ETV7,-0.0004455933688414317
SP4,-0.0004588472560396009
POU6F1,-0.0004783020639414893
TCF7L1,-0.0005043799362625334
E2F7,-0.0005067459765682663
ZNF225,-0.0005453251100874209
HOXA9,-0.000586695522243553
VEZF1,-0.0005963673189532743
TP73,-0.000651464741997307
ATF3,-0.0006565027080881103
NFYB,-0.0006758390312071689
ETV3,-0.0007497048759630086
NCOA1,-0.0007547531394794025
RELB,-0.0007664326119819968
NFKB2,-0.0008447226396625641
MAFB,-0.0009467883181005151
ZNF354B,-0.0009557052407462064
REL,-0.0011379450339285115
RXRA,-0.0011583328969005892
SPIB,-0.0011919478913318083
ETV2,-0.0012642241973222018
CEBPG,-0.0013537886801153296
BACH2,-0.0013884660693351217
LEF1,-0.001459711368689544
ZNF354C,-0.0015794700102780685
MITF,-0.001584650373189343
XBP1,-0.0016468824113962987
TLX2,-0.0016955956324382032
IKZF2,-0.0017814073877810658
ATF2,-0.0018086561020892403
ONECUT2,-0.001819360324197506
CEBPD,-0.0019007710314322994
RORC,-0.0019043851477479642
ATF5,-0.0020823521489473206
IRF7,-0.0020996576326178977
TCF7L2,-0.0021623759454748753
HOXC5,-0.002303483860425619
KLF4,-0.002375407840138051
GMEB1,-0.0027613386976449578
NHLH1,-0.0030265378161303154
ETV5,-0.0036118047712412026
IRF3,-0.00378752539525533
HOXA10,-0.003896680667804989
IRF5,-0.0039951477828328585
E2F8,-0.003996024776314634
MYC,-0.004485950943530458
SP3,-0.004530573914107918
SPI1,-0.004739997526495133
NR2C2,-0.0055985050120717465
CREB3L3,-0.005642385506063412
PPARG,-0.005651851872035876
GFI1B,-0.005740736513888607
PURA,-0.006244855016959074
SREBF2,-0.006487955619801212
NFE2L3,-0.0072414196894076185
ZNF407,-0.007264860236398789
HNF1B,-0.007654205785843674
ELK4,-0.008698335472217354
SREBF1,-0.010443480255701975
E2F4,-0.012281857231023142
MSC,-0.012937512179421191
MXD4,-0.013094021922837797
NFATC2,-0.015674424060249072
MBD2,-0.01702851457815012
MAFG,-0.017681680487021064
BATF,-0.022235413500521165
NFKB1,-0.0229057770239827
TBX21,-0.028664396764462682
KLF6,-0.05061833992296063
GTF3A,-0.198758695074083
HMGA1,-0.27289490172013564
