TF,mean_SHAP
JUND,0.765156344271664
TBX21,0.15692340485416514
MXD4,0.10817097945235118
KLF6,0.095139561171744
EOMES,0.08313886876204886
STAT5A,0.07168265190755434
ELF1,0.043265486858183565
MYC,0.03108649872607268
ETS1,0.030252315237620828
KLF13,0.0232517853388639
THAP11,0.019752100902682385
E2F1,0.017549808311437196
GTF3A,0.013482408712420537
HOXB2,0.013473984229484273
FLI1,0.013279645282119194
ZBTB17,0.012648268787996181
STAT1,0.01193433621008817
TFDP1,0.011790470882186776
PPARG,0.011691402831584416
CREB3L3,0.010083383376580329
GATA3,0.009050170638786176
CREB3,0.007881029326741056
ZNF580,0.007676837373532419
GATA1,0.006997128442263565
ELK3,0.006788193989948243
ESRRA,0.005934030165819435
CREBZF,0.005237280742776793
EGR1,0.0051627208792338845
NFYC,0.004739544758606225
SPIB,0.0044800068261913305
BHLHE41,0.004404042728874093
KLF4,0.004389085177183114
IRF7,0.004317884625229477
ZBTB25,0.0036049557638419437
ATF1,0.003273618700625395
PATZ1,0.0032060566133707002
LEF1,0.003154860186514393
SETDB1,0.003001224496979964
LHX1,0.0027530757467711404
NFE2,0.0026858780177545115
ETV3,0.0026485499541175276
ELF4,0.002379709755364711
TAL1,0.002253943184796674
IRF5,0.002019914372688752
IKZF2,0.0018904089751815192
CREB3L2,0.001886732155679604
TEAD4,0.0018791927463041483
REL,0.0017842106810670086
POU2F2,0.0017527699901521837
POU2F1,0.001448811786255333
SMAD3,0.001408018318855913
TCF7L2,0.0014057988647005026
GABPA,0.0012132052977807135
ZNF225,0.0011806184418807493
KLF12,0.001129675526407639
TCF7L1,0.001117998956310421
IKZF1,0.001086046417389354
TEAD3,0.0010355597454505536
MITF,0.001025570761280844
E2F6,0.0010177445045538836
ONECUT2,0.0010138170882470876
TCF4,0.0009814622159179552
BACH2,0.0009706925818389452
IRF8,0.0009146748847748281
PBX1,0.0009064655317339674
RARA,0.0008036248128262519
RFX5,0.0007550927422547371
ETV5,0.0007390654144201289
MAFK,0.0007269323120868776
ETV6,0.000717564552561594
DBP,0.0006647296892618598
GATA2,0.0006613279367302014
SOX4,0.0005661259521408619
ETV7,0.00042009465853423564
POU6F1,0.000389558097737828
ELF3,0.0003019901427841582
ZBTB20,0.00020355850214252077
HES1,9.762966459636219e-05
RELB,-1.8921452711192824e-05
BCL11A,-6.585138860759527e-05
CEBPB,-0.0001689472612486358
RXRA,-0.00020096802449958136
HOXC9,-0.00023308476579062643
GMEB1,-0.00027110194177490225
CEBPD,-0.00045412448410993343
OTX2,-0.000545819348161777
ATF2,-0.0005905463890210444
ZNF35,-0.0006306395729678363
FOXP3,-0.0006813288866840668
NFIA,-0.0007058751146229591
MAFF,-0.0007319286843842962
NFKB2,-0.0007552426371418107
ZNF354C,-0.0007674300516627483
IRF1,-0.0008336476120326688
HOXC5,-0.0008673849959110473
SP4,-0.0008953676761521742
ETV2,-0.0009682311193342854
TCF3,-0.001076570914778916
VEZF1,-0.0011765547831958441
ETV4,-0.0012669772266858234
ELK1,-0.0014485185059782476
YY2,-0.0014497432643489053
ZNF367,-0.001455552362253945
ETS2,-0.0017471543568793576
MBNL2,-0.0017508621277455914
TP73,-0.0017578401574655574
CEBPA,-0.0018800375146586267
NHLH1,-0.0021875038199355907
MAFB,-0.002556475219155167
PAX2,-0.003067712850602215
HNF1B,-0.003139394120739085
CEBPG,-0.0032191677511973237
ATF3,-0.0034730727514731803
XBP1,-0.003533476677834324
SREBF1,-0.004055052488267352
ZNF354B,-0.004181588124983007
BATF,-0.004290874758944022
E2F8,-0.004552246202869291
GFI1B,-0.00483409188789175
SP3,-0.004996155958650694
HOXA10,-0.005081041423661213
NCOA1,-0.005332833166345019
SPI1,-0.005546059503787637
ZNF407,-0.005753855134936508
SREBF2,-0.006208651288140028
HOXA9,-0.006282585139037396
NR2C2,-0.006456110626038144
E2F7,-0.0065714065572504265
NFATC2,-0.007116334985458654
NR3C1,-0.007656113365337109
TP53,-0.008402679337331376
ATF5,-0.009621701890550774
E2F2,-0.009654374445064538
TFAP4,-0.009825716519353538
KLF2,-0.010457808058633477
TLX2,-0.010925834633816633
ELK4,-0.011116930715997462
NFYB,-0.011187003087054701
IRF3,-0.015207162460743367
MSC,-0.016470254934145914
PURA,-0.01655083650193041
FOSL2,-0.017523742945074992
RORC,-0.01771164939707859
NFE2L3,-0.01806675049952993
MAFG,-0.028703157778938556
E2F4,-0.031097675771193628
MBD2,-0.031571840248238496
NFKB1,-0.04984906163186427
FOSB,-0.050606555678831565
FOXM1,-0.08053072415009155
YBX1,-0.1337293172111923
HMGA1,-0.14789207585103592
FOS,-0.2407522112752292
JUN,-0.2869912470490375
