TF,mean_SHAP
KLF2,0.5218640723078507
JUN,0.511217895927171
FOSB,0.506317605986531
YBX1,0.3999838412422239
JUND,0.37534480039280926
FOS,0.317486915149887
MXD4,0.13198998949963753
ETS1,0.0680748680187256
KLF13,0.039969555127465334
STAT5A,0.025825117443492907
TFAP4,0.023047231487392406
ELK3,0.01853749423797838
STAT1,0.0176615652955045
IKZF1,0.01718731903002579
E2F1,0.016818646232162917
IRF1,0.014260639093652812
FOSL2,0.013736685763861384
ELK1,0.012415732927604319
NFYC,0.0122688685755205
THAP11,0.011285886021236726
MITF,0.009740873670688651
CREBZF,0.009465092434936663
BCL11A,0.008602895901086496
POU2F2,0.008558048642487642
TP53,0.007958045137980192
GATA3,0.007728275587298478
ESRRA,0.007498588664339119
ETV3,0.00729707060724874
ZBTB17,0.006655150503602202
NFYB,0.006312705278247553
ETV6,0.006261665997386236
IRF3,0.006012939309764153
TLX2,0.0057962154526724
ZNF225,0.0054353261824766595
FOXP3,0.00533460503052351
EGR1,0.005128848494593024
ZNF580,0.00499412154026914
GABPA,0.004414972483691827
ATF2,0.003965709945194043
ATF1,0.0029943131792824606
TFDP1,0.002897619923025293
HES1,0.002625137021643413
HOXC9,0.002618172102026593
BHLHE41,0.0025239908956025785
ETV7,0.0025137415290815996
ETV4,0.0022885222524361413
OTX2,0.0021644111682861044
SPIB,0.0020008211304457816
ZBTB20,0.001815450445652303
GATA2,0.001439100890253232
ATF3,0.001359864355963988
GATA1,0.0012175277900378068
HOXB2,0.001025058414382602
YY2,0.0010047582666432354
NR3C1,0.0009464530397466259
POU2F1,0.0009118064582312027
ETV2,0.0008775561787549756
ZNF367,0.000697447618992705
ELF3,0.0005289297240437199
HOXC5,0.0003339981679827224
E2F6,0.0003271957377750171
E2F7,0.0001591347223872914
LHX1,0.00012183206333058455
POU6F1,-4.49026964731263e-06
DBP,-5.558960278621859e-06
CREB3,-6.430123132754324e-05
TCF3,-9.008632266489585e-05
TP73,-0.00011654763688072986
CEBPG,-0.00013535538524564643
E2F4,-0.0003030859450428813
TAL1,-0.0003326932274997683
TCF4,-0.000365585083868328
IRF7,-0.00038036934804283823
RFX5,-0.0004164282987645717
ONECUT2,-0.0004527301472027596
MAFF,-0.0006157942399736332
ELF4,-0.0006896374260396049
RXRA,-0.0007571832241120976
CEBPB,-0.0008918602605622168
GMEB1,-0.0011689264122614366
ETS2,-0.0012974853571380723
KLF12,-0.001407837961988721
IRF8,-0.0014855066168558404
SOX4,-0.0014977868541699618
BACH2,-0.0015096767232937313
MAFK,-0.001570421580064989
MBNL2,-0.0016342549585124596
TCF7L1,-0.0016555738650417472
HNF1B,-0.0016577927034822628
SMAD3,-0.0016625542370734706
RARA,-0.001762355851908449
TEAD3,-0.001786904967349716
PATZ1,-0.001805636202836824
E2F8,-0.0019319566536711175
NHLH1,-0.0019720833719068694
NFIA,-0.0019826315118978205
E2F2,-0.001986296564739266
ZBTB25,-0.0020862072684951017
ZNF35,-0.002255756629544229
TCF7L2,-0.0022583037104614736
PBX1,-0.002336137292262553
TEAD4,-0.0024555637159622383
NFKB2,-0.0026404122900154743
ETV5,-0.0026426730388114518
CEBPA,-0.0027701032109396896
ZNF354C,-0.002812855030621633
IKZF2,-0.0030012136303823973
MAFB,-0.003030469834481768
KLF4,-0.003863513600515617
ZNF354B,-0.0039492834559994435
GFI1B,-0.004064607499313763
VEZF1,-0.0041405195792603875
NFE2,-0.0043680092443307275
PAX2,-0.004471268152412499
CREB3L2,-0.005044306908303264
CEBPD,-0.005637071114597912
NCOA1,-0.005822280143249521
ELF1,-0.005906368816572847
RELB,-0.005957558753318591
SETDB1,-0.006888579765477684
SP3,-0.007590297818662547
PURA,-0.008323659244933286
HOXA9,-0.008703620102444388
IRF5,-0.009045367739174142
SP4,-0.009694893224328151
ELK4,-0.009700516295996614
NR2C2,-0.010277177130339932
HOXA10,-0.010483146706194385
FLI1,-0.010864937483738348
FOXM1,-0.011795339752557405
REL,-0.012205381570481672
NFE2L3,-0.012383100831422047
RORC,-0.012392326833696758
MBD2,-0.014453174744947521
SREBF1,-0.015299335091993896
XBP1,-0.01610126911234798
LEF1,-0.020156048465379904
SPI1,-0.022464042455409547
SREBF2,-0.02288614728669717
ATF5,-0.02555088320702568
ZNF407,-0.026003491782265135
EOMES,-0.031410410159785705
PPARG,-0.03311186992787706
MAFG,-0.04340578746645032
MYC,-0.04960610124099604
MSC,-0.054252644367207156
NFATC2,-0.08400514663924298
TBX21,-0.0908103817964486
BATF,-0.09219071423009804
NFKB1,-0.09224623520294811
KLF6,-0.15850522213603166
CREB3L3,-0.2922689437254791
HMGA1,-0.379342354729621
GTF3A,-0.6064789994162301
