TF,mean_SHAP
JUND,1.535061172881004
FOS,0.18550713259329515
JUN,0.1726298252251147
FOSB,0.08143770065482092
TBX21,0.05973788908938201
ETS1,0.04208516794434131
STAT1,0.035728656762060315
MXD4,0.03417146071771684
E2F1,0.029163301570981216
YBX1,0.027783001097707528
EOMES,0.024160635128057682
KLF13,0.021037403182719416
IRF1,0.01360368371883841
TFDP1,0.009794788114099985
THAP11,0.007927378630401674
ELK3,0.007777987177087179
ELK1,0.007706107000516082
GABPA,0.0076866865340203105
EGR1,0.0068643235963855055
GATA3,0.006287021485746513
ZBTB17,0.006211953167094474
ELF1,0.005076161491224676
FLI1,0.004945929888994749
ZNF35,0.004806074618525441
SMAD3,0.004584169790923757
HOXB2,0.0042494484420575315
MITF,0.004074220488870974
RARA,0.004051220981090698
GATA1,0.004008065512842308
POU2F2,0.0039792971955855475
ETV7,0.0037610131548958957
CREBZF,0.003725828592236689
ETV3,0.003467670006742351
ATF2,0.0029670497010471242
PPARG,0.002940276903271598
TCF3,0.0028670342918140986
ZNF367,0.002808896786202745
ATF3,0.0027292906645474107
ESRRA,0.002534387461201697
TP53,0.00224776289880097
ETV6,0.002186889310245749
CEBPG,0.0020730086274004674
PBX1,0.0019239921246466925
NCOA1,0.0018885403468925045
KLF12,0.0016906329964520204
RXRA,0.0015521088937123261
MBNL2,0.0015112666975106936
ATF1,0.0013540606856406725
RORC,0.0012918461157184037
E2F6,0.001270396851739892
NR3C1,0.0010131160969348177
HOXC5,0.000976876995265399
ETV4,0.000872626451932101
ZBTB20,0.0008600539229386273
ETV2,0.0008077640642359871
TCF4,0.0007586321095674698
ELF3,0.0007372292036807444
MAFB,0.0007060782045432329
ETS2,0.0006998657744595971
CEBPA,0.0005611013269862008
REL,0.0005564989554946817
TAL1,0.0005042138706164753
POU2F1,0.0004904402048546672
SOX4,0.00048107101648150644
TEAD3,0.0004733082187872573
IRF8,0.0004605743053451823
HES1,0.00044400344361914803
PATZ1,0.00033238832373080993
TEAD4,0.0002972710021082129
KLF4,0.0002795903878927327
MAFF,0.00019348684979078636
ZNF225,9.550483473537865e-05
NFKB2,-7.686610725020065e-06
KLF2,-2.0280194806232278e-05
CREB3L2,-5.3795374112201886e-05
ZBTB25,-7.569665790006952e-05
RFX5,-8.129885690721147e-05
GATA2,-0.0001477187593402409
YY2,-0.0002750256873787095
NFYC,-0.00035530677562584844
SP4,-0.0003758791274098415
NHLH1,-0.00043426605075068246
ZNF580,-0.0004523803972299022
ETV5,-0.0004930576265851404
IRF7,-0.0004958170533872775
BCL11A,-0.0006996797664608013
VEZF1,-0.0007357907108982555
RELB,-0.0007471992642566824
ONECUT2,-0.0007669789319061813
DBP,-0.000883817025619924
OTX2,-0.0009512213447855455
ELF4,-0.000996359747922535
TP73,-0.001098345830076949
MAFK,-0.0011242373765450626
XBP1,-0.0012121587855098148
TCF7L2,-0.0013071007105879676
NFYB,-0.0013999229918208805
SPIB,-0.001481869307651207
CEBPB,-0.0015149659423845396
IKZF1,-0.0015302861577649954
BHLHE41,-0.0015715638473225288
NFE2,-0.0015909138890644956
GMEB1,-0.0015928711788678984
ZNF354C,-0.0016822174251001206
IRF5,-0.0017190039157051532
ATF5,-0.0017786824509367094
E2F2,-0.0018962654286004597
HOXC9,-0.0019975094090517727
NFIA,-0.002223355128148991
BACH2,-0.0024236628472886733
CREB3,-0.00248770827280432
E2F7,-0.0025053814334143926
LHX1,-0.002548183233174814
IKZF2,-0.0025857264825826826
IRF3,-0.002652698371053751
CEBPD,-0.0026918908304829404
PAX2,-0.0026991739317949502
TCF7L1,-0.0027747442993012773
POU6F1,-0.00291138683570038
MSC,-0.003672227789260635
HOXA9,-0.0037083262585749137
SETDB1,-0.0038304585468008964
ZNF354B,-0.003842749253822888
HOXA10,-0.00437117102979157
E2F8,-0.004592040345533304
GFI1B,-0.006498660246274316
SPI1,-0.006556193857067822
CREB3L3,-0.006598372426398076
MYC,-0.00786679864800139
TLX2,-0.007911810147597158
E2F4,-0.008230882498488044
SREBF1,-0.008276480837162257
FOXP3,-0.009252457493658297
TFAP4,-0.01020075914827641
PURA,-0.010355137246071861
ZNF407,-0.011237942381114278
HNF1B,-0.01137315943558878
SREBF2,-0.011658581196669808
NFE2L3,-0.013063323415717492
NR2C2,-0.013378797266572443
LEF1,-0.013604042414611349
SP3,-0.013888635504170556
FOSL2,-0.013890326198495798
FOXM1,-0.01920576789597546
ELK4,-0.019521023555129458
MAFG,-0.026893019913181312
MBD2,-0.03659816763465853
BATF,-0.0395447675738595
NFATC2,-0.04007732151419319
NFKB1,-0.05157417549177007
STAT5A,-0.05759152076553687
GTF3A,-0.07464252322467141
KLF6,-0.09477749736875644
HMGA1,-0.14506645251664088
