TF,mean_SHAP
KLF2,0.07118253983451651
FOXM1,0.06171558862582205
HMGA1,0.06163219192637187
KLF6,0.03561047755732772
STAT5A,0.03286099167814021
TBX21,0.023808716638254995
RXRA,0.011288926575290497
MITF,0.009505480846801981
MAFG,0.008318777974859432
MYC,0.007443599348184309
STAT1,0.007143657581158059
TFDP1,0.006584443152198881
NFKB1,0.00638440871660428
ZBTB17,0.005786749973582545
HOXB2,0.004814190667084744
KLF4,0.0045568809645635065
ELF1,0.004321804678271041
ETV3,0.004063013549843792
ATF2,0.003931970110515515
NFE2L3,0.003663557220312094
TFAP4,0.0033187774007485604
ETV5,0.003214622156584365
TCF7L2,0.003170773261362437
RELB,0.002719863223605331
ZNF367,0.0025351017678895728
NFE2,0.002408340455152054
ETS1,0.0022534960874853573
HOXC5,0.0020888227779875504
TEAD4,0.001635113563937907
ZNF354C,0.0016286279796853347
MSC,0.0015728277905315688
ZNF580,0.0014609911877684074
GMEB1,0.0014150617136538177
FOSL2,0.0012770448055464236
GATA3,0.0012718485746891265
GATA1,0.0012497962004730362
ELK4,0.0012262032418867248
E2F1,0.0011248940225042146
ETV7,0.0010827994296270904
CREBZF,0.001031530856170113
NFYC,0.0010278574158737082
KLF13,0.0009425147671845837
ESRRA,0.0008770957749740484
CREB3,0.0008768997067818122
TCF3,0.0008696661911978745
SMAD3,0.0008155085130097402
XBP1,0.0007840211217823563
CREB3L2,0.000761014250248927
DBP,0.0007274696862591711
POU2F2,0.0007061664449054706
BHLHE41,0.0006508625463610032
SP4,0.0006430390596607725
LHX1,0.0005744736771404226
ETV4,0.000567502431445892
EOMES,0.0004981045211852756
E2F8,0.00048187967234238126
NR3C1,0.00048066466036970315
FLI1,0.00046262633138922823
KLF12,0.0002960702833736498
TAL1,0.0002464197635813408
YY2,0.00022117687614012886
SPIB,0.0001795773390573403
TEAD3,0.00013153729461334353
ETV2,0.00012871222262009075
RFX5,0.00011382106311772915
MAFB,0.00011004089657674476
PURA,9.817313875300137e-05
VEZF1,8.827948963658487e-05
SREBF1,8.267066522037219e-05
MAFF,2.9929317379088052e-05
HES1,-1.021074980782358e-06
TP53,-1.4068729087636233e-05
E2F2,-4.559429662770481e-05
RARA,-0.0001390627623852603
IRF7,-0.00014245008551684794
ZBTB20,-0.00016106596398735807
ETS2,-0.0002283431203017724
ELF4,-0.0002632198629713479
IRF8,-0.0003163348536534869
SETDB1,-0.00034132483764519187
ATF1,-0.0003434944144490007
TCF7L1,-0.00036124095279572207
NHLH1,-0.0003743151447575477
POU6F1,-0.0003844582130581462
TCF4,-0.000394368852593681
ZNF35,-0.00041767745787165187
CEBPD,-0.0004265645528849194
POU2F1,-0.0004307833465937835
EGR1,-0.00044527491295853343
GATA2,-0.0004720313968818582
ZBTB25,-0.0005212367769475166
REL,-0.0005239794144368453
IRF3,-0.0005345201284352503
BCL11A,-0.0005640631173199473
MBNL2,-0.0005682377366072192
BACH2,-0.0005689357861880303
HOXC9,-0.0005838115736036977
NFIA,-0.0006239730441250364
NFKB2,-0.0006559791863531842
CEBPG,-0.000664304479935267
MAFK,-0.0006644138975023388
E2F6,-0.0006656989020517406
PBX1,-0.0007043310640347388
SOX4,-0.0007323553766319705
ELF3,-0.0007496857976762597
ATF3,-0.0007657370767527662
IRF1,-0.0008952440672005503
PAX2,-0.0009188765372931439
CEBPB,-0.0009502152653851521
ONECUT2,-0.0010553354893277239
IRF5,-0.0010974483851827238
NR2C2,-0.0011198868066557518
GFI1B,-0.0011250719753780115
TP73,-0.0011301016752782726
PATZ1,-0.0012688070046301281
ZNF354B,-0.0012747606360823127
ELK1,-0.001303811331639918
ELK3,-0.0013732675984439592
YBX1,-0.001382244691688502
NFYB,-0.0016297997633758
LEF1,-0.0016758441250235624
THAP11,-0.0017645960552535222
HOXA9,-0.0018543756520318854
ZNF225,-0.0018710749811872718
GABPA,-0.00195417045721767
NCOA1,-0.0019916426263495704
IKZF2,-0.0020381574859200243
OTX2,-0.002082567167323853
E2F7,-0.0020843281995283924
HNF1B,-0.002322997867525294
E2F4,-0.0025177286795833253
IKZF1,-0.003390727769157505
ATF5,-0.003600351041895722
HOXA10,-0.003930806575748259
MBD2,-0.00400589879389876
SREBF2,-0.004568834047280073
SP3,-0.004835938974512402
ZNF407,-0.004909688017588132
RORC,-0.005000767161785819
ETV6,-0.005299848802201504
CEBPA,-0.005359600184430513
TLX2,-0.006001093528372922
SPI1,-0.00813831974846551
FOXP3,-0.010517563040328979
PPARG,-0.015853383414691155
BATF,-0.017976991523601354
NFATC2,-0.01799003089499293
JUN,-0.10039221617684337
FOS,-0.11175596844876702
JUND,-0.11192890088394229
CREB3L3,-0.11629314779374367
GTF3A,-0.11869064061060491
MXD4,-0.12607115754513865
FOSB,-0.13471341106124254
