TF,mean_SHAP
JUND,1.0077367460750244
FOSB,0.5541268515939424
JUN,0.30934093967606985
FOS,0.2365537710278981
KLF2,0.1461227953985729
YBX1,0.11681914811091622
ETS1,0.045466726334055824
KLF13,0.031359844000276714
CREB3L3,0.026222797228080102
NFYC,0.022890837655935373
E2F1,0.01984796451138732
STAT1,0.01855156590179627
ELF1,0.01264372391110916
ZBTB17,0.010581123278232844
GATA3,0.009700619759735733
FLI1,0.009065326604935794
FOXP3,0.008945049883819058
MITF,0.00791173220278705
ELK1,0.007874141199395189
IRF1,0.007443368299646146
ELK3,0.00726279300137445
GFI1B,0.007221864528819539
GATA1,0.007074230224889784
TFAP4,0.0067568574149779025
SMAD3,0.006431601156207501
THAP11,0.006077941453634234
MXD4,0.005662726477556378
NFYB,0.005161920840273679
ZNF580,0.005114378353792268
LHX1,0.005080643964045567
ATF1,0.004940269447175054
TCF7L2,0.0045428543225086914
GABPA,0.00450351672874304
ETV6,0.004273480719958388
HOXA9,0.0037196490045021163
NR3C1,0.0036470881116709747
ATF3,0.003605172898180617
TFDP1,0.0035110200588577473
CREB3L2,0.0027911159989664697
ETV7,0.0026991020363807618
FOSL2,0.00232516492814004
ATF2,0.001865856457642441
TAL1,0.0018622819750002844
SP4,0.0018389588573391401
EGR1,0.0018307762978069264
CREBZF,0.001770397278138042
PATZ1,0.0016313206672188985
ETV2,0.0013493406492284601
NHLH1,0.0013157331701590365
E2F4,0.001250242230453492
POU2F2,0.0012371483306438348
BCL11A,0.0011047401896327378
TLX2,0.0010994657960221174
PPARG,0.0010974190957025473
RARA,0.001054053543776241
HES1,0.001010061629025399
IKZF1,0.0008812390850508038
ZBTB20,0.0007656644444703377
IRF7,0.0007158276262267018
CREB3,0.0006826173187994666
DBP,0.0006400262409799115
HOXC9,0.00042906822266795255
IRF3,0.0003396724167449679
NFE2,0.00033930334863935767
MAFB,0.0003242747183978318
MAFF,0.00025850717623477357
CEBPG,0.00021356147424185577
SETDB1,0.00018196095291498932
HOXB2,0.0001371239340601584
SOX4,9.453200388476619e-05
PBX1,-6.529022925809532e-05
YY2,-6.911234326199498e-05
TCF4,-0.00015039161483106637
OTX2,-0.00019479282147614977
E2F6,-0.00021756639809644482
GATA2,-0.00024951030151829936
TP73,-0.000269322497622369
TEAD3,-0.00028863493367875
RFX5,-0.00033451304650360786
TCF7L1,-0.00035134914650950205
RELB,-0.0003588971447934905
TEAD4,-0.0004924173042713561
ETV4,-0.0005586071592916372
NCOA1,-0.0006386741485981599
IRF5,-0.0006748375888522553
KLF12,-0.0007417023773469926
ESRRA,-0.0007515469485715276
CEBPA,-0.0008307245425783602
ELF4,-0.0008682098262790755
NFKB2,-0.0008754249300938142
TCF3,-0.0009280251435848145
POU6F1,-0.0009280516513330084
CEBPB,-0.0011282596245089649
SPIB,-0.0012708954680542865
ELF3,-0.001294657888287031
ZBTB25,-0.0014337620219259163
ZNF225,-0.0014579517620295548
MSC,-0.001534124109054407
REL,-0.0015369059308610127
IKZF2,-0.0017055797263832984
XBP1,-0.0017444685674857143
E2F2,-0.001804772652241603
RORC,-0.0018540984529546406
E2F7,-0.0019171738578812282
ONECUT2,-0.0019702947778103145
HOXA10,-0.001992816979531183
BACH2,-0.002005524115808077
POU2F1,-0.002049029296720348
BHLHE41,-0.0020987902570084004
ATF5,-0.0021518318960369277
ETV3,-0.002220633605387647
MAFK,-0.0023238925585348726
MBNL2,-0.0023989765513017327
VEZF1,-0.0024363352706374473
ZNF354C,-0.0025286596728104666
HOXC5,-0.002572005398453685
NFIA,-0.0026102231451719145
ETS2,-0.002617288984316775
GMEB1,-0.002714554422461477
TP53,-0.002963307708790222
PAX2,-0.0033235084013390178
ZNF354B,-0.0038341913627515977
SREBF1,-0.003988152545017207
IRF8,-0.004000324700559789
CEBPD,-0.004074430438702492
E2F8,-0.004377505952357952
ZNF367,-0.00455746486526082
ZNF35,-0.005413330456532277
ETV5,-0.005629193385095008
RXRA,-0.006009254828472963
KLF4,-0.006417215132562053
ELK4,-0.0065995525300302895
HNF1B,-0.007685704814389341
MYC,-0.007909689753634737
EOMES,-0.008545859302463477
ZNF407,-0.009174417651627742
LEF1,-0.009197802940939697
SP3,-0.009506133135680675
SPI1,-0.009656825143762832
NFE2L3,-0.010290173765891919
NR2C2,-0.01231290038930967
PURA,-0.012435088013670754
MBD2,-0.012610765843732665
SREBF2,-0.01303134992692488
BATF,-0.014207105873106928
MAFG,-0.022890305006642162
NFATC2,-0.02525452996084156
KLF6,-0.027114545924867152
NFKB1,-0.030874405830573454
FOXM1,-0.04830511457711664
STAT5A,-0.05481446525052835
HMGA1,-0.05941617615526961
TBX21,-0.12567494281223543
GTF3A,-0.3552521524114858
