TF,mean_SHAP
JUND,0.5874888849439346
YBX1,0.20731240747848104
MXD4,0.13185351640871082
JUN,0.08553513771939776
FOSB,0.07579656978053745
FOS,0.0652974180660669
KLF6,0.044705255120113134
KLF2,0.041880199298237386
ETS1,0.035837849625386914
FOXM1,0.03338916115740803
KLF13,0.020824824901586346
STAT1,0.014692450888156057
ELK1,0.012161491451120386
E2F1,0.010514229667556331
TFAP4,0.010199807019239447
IRF1,0.009417048348001217
NFYB,0.008273998541909465
ELK3,0.007436382624936562
THAP11,0.006771497256834652
CREBZF,0.006762238735101284
ETV3,0.0066106018063167085
SMAD3,0.006532051079975862
ESRRA,0.005842214954318503
ZBTB17,0.005645833124744144
ETV7,0.00534857226296374
TP53,0.005246784509293268
IKZF1,0.004879367894128266
POU2F2,0.004844708706594564
POU2F1,0.004381352500373025
FOXP3,0.00348046446165822
GABPA,0.003138764902592545
ETV6,0.0029634049204961483
ATF1,0.0026738772013681637
PATZ1,0.00264634322101603
ETV5,0.0026286650890240066
GMEB1,0.002536213289852372
TAL1,0.002534042824124685
GATA3,0.0025046741294713804
ZNF225,0.0024579989609959073
DBP,0.002433616115007334
BCL11A,0.0024304421824961507
MBNL2,0.0023510967236393203
ZNF580,0.002208215802352459
TLX2,0.00220328639135695
IRF3,0.002120485756755833
E2F7,0.0021059703707289766
FOSL2,0.002048486094517324
SPI1,0.0017132411381581467
HOXB2,0.0016832402051923656
EOMES,0.0015998870062280035
LHX1,0.001580944051243106
RELB,0.0015262931892572702
TCF3,0.0014474539991903808
CREB3,0.00141761936606046
HES1,0.0013239077647295406
TCF4,0.001151473519676555
HOXC5,0.0009994645134909833
ATF2,0.0009963196242143816
NR3C1,0.0009427329162007678
SOX4,0.0008947632303975203
GATA2,0.0008546436238169451
BHLHE41,0.0007676871226206779
ETV4,0.0006590319310793123
TP73,0.00037550437529612244
OTX2,0.00037115545914668
YY2,0.00035782409815250513
NHLH1,0.0002734068871551604
IRF7,0.0002669071353590243
NFYC,0.00015122382636697916
KLF12,0.00013459236347690184
ETS2,0.0001274233413814733
POU6F1,3.9934189549429464e-05
CEBPB,9.876849858188862e-06
ZBTB20,-1.784838992511114e-05
E2F6,-2.8744316545629716e-05
MAFF,-3.67972109160462e-05
ETV2,-5.857865879707498e-05
ELF3,-8.719948622234234e-05
PBX1,-0.0001064530572839378
MITF,-0.0001649960775262442
HNF1B,-0.00033215268004688507
CEBPG,-0.00033608437858914924
TEAD3,-0.00038368951685395427
TEAD4,-0.0004153635356900366
ZNF35,-0.00043443477893978066
EGR1,-0.00045008965141902666
SPIB,-0.0006336163478735166
ZBTB25,-0.0006478222460527786
MAFB,-0.0006560027693866108
TCF7L2,-0.0007355416008987565
SP3,-0.0008410502287277323
IRF8,-0.0008990245929678161
RARA,-0.0009204208770028642
NFIA,-0.0009326608977987165
CEBPA,-0.0009383302086220123
ZNF367,-0.000952758936700307
TFDP1,-0.000978010480044423
ATF5,-0.0010314789712057078
ONECUT2,-0.001190054050206933
PAX2,-0.0012181484198184325
E2F8,-0.0012300402032102884
E2F2,-0.001256851458488692
BACH2,-0.0014022289778832797
ZNF354C,-0.0014253252869785875
ELF1,-0.0014994627275303175
RFX5,-0.0015034737474234421
MAFK,-0.0016444853108543813
ATF3,-0.001720194609766185
NFE2,-0.0018699562706524723
TCF7L1,-0.0019332462258071354
VEZF1,-0.0020930581229069625
RXRA,-0.002209044012696202
ZNF354B,-0.0024295698984088472
REL,-0.0027019315963679098
ELF4,-0.0027144384733636057
IRF5,-0.0028288642945413587
RORC,-0.0028372763104384884
HOXC9,-0.002871397183807159
NFKB2,-0.003092252033131144
SP4,-0.0031398418091128466
E2F4,-0.0031889185890041235
SETDB1,-0.0033075028346533377
CREB3L2,-0.003362163885453646
HOXA9,-0.003429399018065812
CEBPD,-0.0034619081434937708
KLF4,-0.0035295091817547264
NCOA1,-0.003776185381781643
FLI1,-0.003958845257911378
IKZF2,-0.004071749682954352
GFI1B,-0.004192345050296099
PPARG,-0.004466941924469928
GATA1,-0.005239085141720855
NFE2L3,-0.006641906663566074
HOXA10,-0.0073070081357463745
MSC,-0.007361708433683528
SREBF1,-0.00820492465176823
NR2C2,-0.008409246811022383
LEF1,-0.008795309253589349
SREBF2,-0.00888113148602407
XBP1,-0.009678072765443045
MBD2,-0.011915216472085275
ZNF407,-0.012329717263703745
PURA,-0.014961140155757433
ELK4,-0.016640111104024226
MAFG,-0.020601754177903265
BATF,-0.023427803293622512
NFATC2,-0.027796898067337424
MYC,-0.033303941473274284
STAT5A,-0.05360453584381287
NFKB1,-0.05381941723361483
TBX21,-0.05552139529235218
CREB3L3,-0.09761211866179764
HMGA1,-0.2106779314077891
GTF3A,-0.5103308911655308
