TF,mean_abs_SHAP
GTF3A,0.4862774813457079
FOSB,0.4860986576516692
TBX21,0.4173491703144566
JUND,0.36524877347376344
CREB3L3,0.24047507066798723
MXD4,0.22512077352412063
JUN,0.22020888403508607
FOS,0.2056311637669758
FOXM1,0.1820608485790393
STAT5A,0.17484603460128373
KLF2,0.12243112497945237
HMGA1,0.12210082126457637
NFATC2,0.095000687192556
YBX1,0.08742775815279497
KLF6,0.08121796474657504
EOMES,0.060266546385394415
PPARG,0.04088349616442653
BATF,0.03198407717834445
FOXP3,0.029580584103245218
TLX2,0.029117909444997033
TFAP4,0.024625359021015137
HNF1B,0.024387821165531735
NFE2L3,0.023713477702239173
STAT1,0.02252589833175164
MAFG,0.02212309600742579
ELF1,0.021787342387870154
CREB3,0.021136441459063734
ETS1,0.020384958276972377
TP53,0.019942490019977433
SREBF1,0.01895794759245938
FOSL2,0.018287872478626847
IRF3,0.017622258712912002
ETV7,0.017226982437954865
ATF2,0.016834020537872727
NFKB1,0.016532310726812497
GATA1,0.016508825469450632
ETV5,0.015944673079445918
MBD2,0.015152606223210203
RXRA,0.015075078781053188
ZNF225,0.014914171900780043
KLF13,0.013858761488674883
IKZF1,0.013498331877588435
PURA,0.013366907299507545
MYC,0.013242504689029353
OTX2,0.011862132557962137
NFE2,0.011843733756629306
HOXC5,0.011771553477155607
ZNF35,0.011542004690349782
PATZ1,0.01153571440183139
THAP11,0.011407614119572555
TCF3,0.01137887993561192
ZNF407,0.011370121603956786
RORC,0.011212317982212124
E2F1,0.010534765051247818
GFI1B,0.010468129900330343
KLF4,0.010408395686753396
ZBTB17,0.010374468865982107
SETDB1,0.010267091815373752
ONECUT2,0.010202387838985598
SP3,0.010199373599053345
HOXB2,0.010169992470672129
HOXA9,0.01003390867960678
SPI1,0.010022147553262879
MSC,0.00998818643819599
CREBZF,0.009857376319588988
SREBF2,0.00981228297964967
NCOA1,0.009801710864009761
GABPA,0.009715104951444327
ESRRA,0.009568255962076033
MITF,0.009444257769507894
ELK4,0.009220061722793707
IRF1,0.009019809616151555
CEBPD,0.009016879909413694
HES1,0.00890959054109666
TEAD4,0.008497335455739864
E2F7,0.008465554808891473
NR2C2,0.008447558912532164
E2F4,0.008376495485476296
POU2F1,0.008339770834934866
ETV3,0.008314734050264179
E2F8,0.008285828304433219
NR3C1,0.007811981527210423
FLI1,0.007586328578779621
HOXA10,0.007438912273073349
ELK3,0.007370668707288165
TCF7L2,0.007192496231983787
TFDP1,0.007035440954724209
TAL1,0.006889530652770009
XBP1,0.006868644535096606
IKZF2,0.006830958632476645
REL,0.006569741607367357
ELK1,0.0065270821502712495
GATA3,0.006408967270781005
NHLH1,0.006079889558352707
BACH2,0.005888994986168843
NFIA,0.005846433078174665
LEF1,0.005786082173647614
IRF7,0.005758519429851879
LHX1,0.0056036746538757586
ZBTB20,0.005501098921188292
ATF1,0.005344109445583373
GMEB1,0.005241122653948491
ATF5,0.005154898023299535
CEBPG,0.005139552603933481
E2F2,0.00497328245146082
EGR1,0.004850600621582237
ZNF354B,0.0046938812185243406
ETV4,0.004558377615093825
PAX2,0.004522012613868623
ATF3,0.004393136291217104
NFYB,0.004382088747276447
RARA,0.004324791295084701
POU2F2,0.004186919298573787
MAFK,0.0041340553984881
SP4,0.004128468105503597
NFYC,0.004024012607031004
E2F6,0.003919709393009263
SMAD3,0.0038980978343815488
ZNF367,0.0038383758345267626
PBX1,0.0038279503063186615
NFKB2,0.003822794968330841
TCF4,0.003819152721613271
CEBPA,0.0037752423259031415
MBNL2,0.003651339315697055
IRF8,0.003634930385953777
BHLHE41,0.0035908800674665127
HOXC9,0.003553263244321283
CEBPB,0.003393005767429107
ELF4,0.0033122746275978826
ETV2,0.003243094381450913
ETS2,0.003239077219057979
RELB,0.0032327721374523616
ETV6,0.0031677304132637046
TCF7L1,0.003155922114589559
ZNF580,0.0031128172494683053
CREB3L2,0.00305837490573288
GATA2,0.00297324806727323
IRF5,0.002955278237416751
SPIB,0.0029450765725081945
VEZF1,0.0028878160143249536
MAFF,0.0026540548246820187
DBP,0.0025882493531800906
ZNF354C,0.0024599972434658245
TP73,0.00228367925739978
KLF12,0.002278285172765496
MAFB,0.0021559881011075643
RFX5,0.002088818244453569
BCL11A,0.001857074320866857
SOX4,0.0018524158722478148
ELF3,0.0018403061041906326
ZBTB25,0.00145331544271434
YY2,0.0013578311983627777
TEAD3,0.0008538401470270531
POU6F1,0.00045251511881044815
