TF,mean_abs_SHAP
FOSB,0.7243998781933471
JUND,0.4459753820626552
JUN,0.3986219902449079
KLF2,0.32751532340267986
FOS,0.3109840507469767
HMGA1,0.2912844091332614
TBX21,0.28446213794815967
STAT5A,0.23974334298668715
FOXM1,0.22396677159690054
CREB3L3,0.22091220899986555
KLF6,0.11485900789139189
MXD4,0.09517469496104193
NFKB1,0.08706384193266649
NFATC2,0.07695238138506548
EOMES,0.07382208091280398
YBX1,0.06750484197949168
BATF,0.06602747061373866
GTF3A,0.05622466527865072
ETS1,0.04970955955988728
MAFG,0.03781361170551244
ELF1,0.03639871238819102
PPARG,0.034213646826625886
KLF13,0.03277983060925935
NFE2L3,0.03085768040000669
FOSL2,0.028070029658290377
ATF5,0.024944851995705772
MBD2,0.02312187464236209
HOXB2,0.022985451779350064
MSC,0.022269691161758202
E2F4,0.02223325855229313
SPI1,0.02217759798144842
RORC,0.022091156448938377
CREB3,0.020572569702269384
MITF,0.02055337699033195
SREBF2,0.02043743138359924
LEF1,0.020039617877649477
RARA,0.019967656909672518
MYC,0.019202504272931215
RXRA,0.01902149687602569
TLX2,0.01834593956009468
TFAP4,0.01802524702889264
GABPA,0.017991710354291784
SREBF1,0.017950568347227656
ZBTB17,0.017504884858110036
FOXP3,0.017340517577501734
TP53,0.01686001493304518
KLF4,0.016709446922628848
E2F1,0.01637097926899997
ELK3,0.01589464712694149
HOXA9,0.01554388219879763
SETDB1,0.015325750019455108
ZNF580,0.014388938918091634
ELK4,0.013635103675449877
ATF2,0.013578807272319719
IRF8,0.013315658294443856
NCOA1,0.013208546896096731
PURA,0.01291193902036647
ETV7,0.01234130834755941
CREBZF,0.01225260825043164
ZNF407,0.012023682069057634
FLI1,0.011974542465375547
STAT1,0.011917495083402594
NFE2,0.011807242251434877
OTX2,0.011771670471556776
HNF1B,0.011765379266508853
ZNF225,0.01160480438467083
SP3,0.011505018369848652
NFYB,0.011313350782615465
NR2C2,0.011169632008074888
GATA3,0.010911642863893041
IRF5,0.010824467441710915
NFIA,0.01026356418978721
XBP1,0.01005321093723483
ZNF354B,0.009917400995388322
IRF3,0.009909911136608914
SPIB,0.009884711019037465
E2F2,0.009708865416406866
GATA1,0.009453942189888383
PAX2,0.009181669720416192
HOXC5,0.008921149069895233
CEBPA,0.00882647119416748
LHX1,0.008824656360317788
ETV3,0.00843014380259998
ZNF35,0.008168956710921061
IKZF2,0.00813993485800256
ATF1,0.00802572847276049
PATZ1,0.007830653365256922
ELK1,0.007738737828717186
ZNF367,0.00773619533297666
ETV6,0.007679783378860501
POU2F2,0.007461572894411234
ATF3,0.007184593425154488
VEZF1,0.007153687966030402
ETS2,0.007088397079517388
ETV5,0.006978116219918073
IKZF1,0.006894775750931766
TEAD4,0.006680226551567322
E2F7,0.006528636197364622
ZBTB20,0.006353228666486713
CREB3L2,0.00611337089436636
GMEB1,0.006092387219064367
NHLH1,0.006044551297649258
PBX1,0.005754529980319742
IRF1,0.005680693093447435
MAFK,0.005602121332524417
E2F8,0.005582175964824922
TCF7L2,0.0054119375602059904
TCF4,0.005352902941907583
ONECUT2,0.005287862175539365
RELB,0.005237892752480352
CEBPG,0.005060145823347647
REL,0.005027621969003529
TFDP1,0.004961593210706199
TAL1,0.00492914891585636
BACH2,0.004818319290938899
MAFB,0.004783103668879539
IRF7,0.004759853962284902
DBP,0.004758442078403314
EGR1,0.00470562017020615
CEBPD,0.0047025515229524575
ELF4,0.004662588936365984
SMAD3,0.0045083903226423175
POU2F1,0.004243046070621155
HES1,0.004132951861013142
NR3C1,0.0041298336816918526
SP4,0.004080160072785567
KLF12,0.003949014118529835
ESRRA,0.0037889314595672026
ETV4,0.0036086902025538937
THAP11,0.0035670919086393275
GFI1B,0.0035294686650502415
TCF3,0.0034597629190590024
BCL11A,0.0033838568512402395
TCF7L1,0.003300657179328687
MAFF,0.003293988543854273
MBNL2,0.003173508003657451
NFYC,0.0031055240629314597
BHLHE41,0.002807372179384521
HOXC9,0.0027884449618796477
CEBPB,0.002763785562494361
ZBTB25,0.0026943235416573446
E2F6,0.002658366732534882
NFKB2,0.002647877248703446
YY2,0.0025597847056585687
ELF3,0.0025287331413996516
ZNF354C,0.0024419147945306573
GATA2,0.002418461145207225
RFX5,0.0023120705728217903
HOXA10,0.0020081641987543643
TP73,0.0019226751650007342
POU6F1,0.0018496896896013745
TEAD3,0.0014604912954231178
ETV2,0.0014377234700195397
SOX4,0.0007109188833680316
