TF,mean_abs_SHAP
FOSB,0.8048696695975086
GTF3A,0.6441091035011798
JUN,0.5855757124636947
JUND,0.5776816838317367
KLF2,0.561725383460187
HMGA1,0.4678006526672665
YBX1,0.45639966688048417
FOS,0.41898887846200245
CREB3L3,0.4119401624056592
STAT5A,0.2690497030685868
TBX21,0.2178909476359668
KLF6,0.18339436684180818
FOXM1,0.16359296506047685
MXD4,0.160212581285032
NFATC2,0.10994070123327923
BATF,0.10535846863093568
NFKB1,0.10256478197573102
ETS1,0.06854581919891169
MSC,0.06757980281268142
MYC,0.06021983867945968
EOMES,0.05841396879940322
PPARG,0.052650825722220976
MAFG,0.044756599445171553
FOXP3,0.04307536191816468
KLF13,0.04010041530750528
TFAP4,0.039466025602391236
NFE2L3,0.038806342269699305
SPI1,0.03592174586867433
ATF5,0.035020308783637516
LEF1,0.028408545466010588
ZNF407,0.027269469629070973
TP53,0.02712624625094571
FOSL2,0.026453628996035972
CREB3,0.02624408208526468
ELF1,0.025520820586139616
HNF1B,0.025215360030344615
SREBF2,0.024454603145983272
RORC,0.022728957115930804
IKZF1,0.0225797561143689
CREBZF,0.02185630673885526
KLF4,0.02156855680023187
SREBF1,0.02152797269159354
RXRA,0.02106615564307885
STAT1,0.020058271323130542
ELK3,0.019162383270360364
FLI1,0.01869559334243518
ATF2,0.01817497749306544
XBP1,0.017676567176799458
E2F1,0.016965091585985203
SETDB1,0.01693564774715133
IRF1,0.015974341154757068
MITF,0.01582268051248754
NFYB,0.01568858554154747
ELK1,0.015016099913304716
IRF8,0.014857326646213798
GATA1,0.01464931797753389
MBD2,0.014634159292272263
HOXB2,0.014586312124002602
IRF5,0.01447736191513422
ZBTB17,0.014393098889984746
IRF3,0.014216464475964025
OTX2,0.014114078466910698
POU2F2,0.01384552792716364
REL,0.013817841203019439
ZNF225,0.013751989164154172
ATF1,0.01364143445650131
BCL11A,0.013578536077374314
GABPA,0.013508612783058151
RELB,0.013416421840031296
NFYC,0.0133964497068043
HOXA10,0.013274652050645345
E2F4,0.013266112154597881
SPIB,0.01279793644642095
TLX2,0.01265015320771305
THAP11,0.012219596081529737
PURA,0.012112077306065316
ATF3,0.011905640964128933
NFE2,0.011897167262564285
ELK4,0.0118467530981472
SP4,0.011411196192974744
CEBPD,0.011398836586465297
NR2C2,0.010965882062444652
ETV7,0.010857183257724745
ZNF367,0.010753348920502554
ETV3,0.01039351399114963
VEZF1,0.01028215446394247
GFI1B,0.009953470166308272
NCOA1,0.00985645416241775
SMAD3,0.009851371011269473
GATA3,0.009530388014087348
ZNF580,0.009243600652613586
EGR1,0.009199563796445057
BACH2,0.009072142498145759
HOXA9,0.008710864917267141
CREB3L2,0.008518845900795468
ETV5,0.008293343554114718
TCF7L2,0.008163940974445697
SP3,0.008147274921969172
E2F8,0.007928769554215134
ESRRA,0.00792786345764713
PBX1,0.007855254410253322
NFKB2,0.007802647063926066
CEBPG,0.007792371300773523
NFIA,0.007705953439170292
MAFB,0.007632587359182685
GMEB1,0.0074958824063044984
LHX1,0.007350912197448818
PAX2,0.006956318296542824
ZNF354B,0.006858194983782991
ETV6,0.006527899686389882
TFDP1,0.006456142893486355
ONECUT2,0.006440478416103719
RARA,0.006401982920942453
ZNF35,0.00639809762010726
HOXC5,0.006304756707259881
PATZ1,0.006263618296581927
NR3C1,0.006256368441159013
MAFK,0.005936335340909546
TCF7L1,0.00591719619935994
TEAD4,0.005705200284767294
HOXC9,0.005270017908699043
E2F2,0.005257960439522329
NHLH1,0.00515910433577153
E2F7,0.005147267577990352
HES1,0.005004078217329658
CEBPA,0.004950724042025387
BHLHE41,0.004932772594919829
E2F6,0.004589258280028618
MBNL2,0.00449405006189059
KLF12,0.004417260067534201
TCF3,0.004409899698098545
ETS2,0.004247099128334131
IKZF2,0.00416846453080318
GATA2,0.00411093984518047
ETV4,0.004060109287372025
ELF4,0.004027008310235208
DBP,0.003994979608713334
TP73,0.0036695967063475068
CEBPB,0.0035272397801967242
TEAD3,0.0034378442257756133
TCF4,0.0033979119477340397
POU2F1,0.0033962734116106323
ZNF354C,0.003390402927982931
ZBTB25,0.0033827946468715357
ZBTB20,0.003280075866860367
TAL1,0.003218753084947322
MAFF,0.0030995800315030226
SOX4,0.00253660722056847
IRF7,0.002530191144571906
ETV2,0.0018493232023588774
YY2,0.0016688829631590874
RFX5,0.001617998881539036
ELF3,0.0013803120043528695
POU6F1,0.0004768224557797805
