TF,mean_SHAP
JUND,0.37212849296951384
STAT5A,0.15203781504950373
CREB3L3,0.15067868750920727
GTF3A,0.11123316035646198
YBX1,0.04778264111086718
KLF2,0.046305411839131914
ETS1,0.030429331426710435
EOMES,0.024874655773673468
KLF13,0.02364302392592749
PPARG,0.019617861098549277
THAP11,0.018898035061030986
KLF6,0.017754111415008697
STAT1,0.013874242442932047
ZBTB17,0.013082435253055056
FOXP3,0.012934864643020872
TLX2,0.011658009684915711
ELK3,0.011208419540101398
CREB3,0.009982319545804834
E2F1,0.00919710881967767
FOSL2,0.00887650202775366
TP53,0.007914543921232036
TCF7L2,0.006375574467195889
SPIB,0.005919478839567735
NFYC,0.005613228176068575
IKZF1,0.00512584933716945
GATA3,0.004406410257734019
ESRRA,0.004270596830774264
E2F6,0.004221960527297313
HOXB2,0.00422072724960367
PATZ1,0.004069026636705734
POU2F1,0.00403965635574206
IRF1,0.00392211143007745
SETDB1,0.003767381041562477
OTX2,0.0037623750815034464
EGR1,0.0035246077011751513
NCOA1,0.003217379506003865
SMAD3,0.0031277230164392955
TCF3,0.0031142303967456693
ELF3,0.0028029840404367908
ATF5,0.0027832351919895425
LHX1,0.0026566633808886974
ONECUT2,0.0024544840539762478
CREBZF,0.002347195345621215
GMEB1,0.002304304855323873
HOXA9,0.0022225982861213004
HOXC9,0.0021706958458411144
IRF3,0.0021165783678983915
RARA,0.0020170226515783102
TEAD4,0.001953729554047734
ETV7,0.001946840905088178
RORC,0.0018570992001375375
IRF5,0.0018391852540786593
MITF,0.0018151703712305034
TAL1,0.0018019264716234828
ETS2,0.0017965492901528754
ZNF367,0.0015565158025217852
NFIA,0.0011849689232058638
KLF12,0.0011787477302214436
ETV6,0.001078264731415524
NR3C1,0.0010035231799337173
ZNF354B,0.0008199249620146805
ZNF354C,0.0007891070956988533
DBP,0.0007574534039592186
TCF7L1,0.0007508039063369519
BCL11A,0.000729480612487376
BHLHE41,0.0006598608292990642
POU2F2,0.0006508276892112835
IRF7,0.0005465045673322616
MAFK,0.00040254963652458715
ZBTB20,0.00018764799121780918
RXRA,0.00012875028597306095
POU6F1,5.405629881441067e-05
ZNF35,1.841077482078089e-05
NFYB,-5.8675772888254675e-05
YY2,-0.00013956069121231067
TFAP4,-0.00022636653326123325
ELF1,-0.00027927296213610636
TEAD3,-0.00037710822933421706
REL,-0.00037897035327351495
RFX5,-0.00047165842066410497
MBNL2,-0.0005497994958600294
SP4,-0.0005530720736433973
E2F8,-0.0005987504241273712
HOXC5,-0.0006861796502001784
NFKB2,-0.000696418611337578
TP73,-0.0006972314231259051
CREB3L2,-0.000719636032900869
MAFF,-0.0007700314546143703
ZNF580,-0.0008494537978244509
BACH2,-0.0008495659177851103
VEZF1,-0.0008876299352184071
CEBPD,-0.0009760398266189446
ETV2,-0.0011053015912956773
GATA2,-0.0011334514656816434
TCF4,-0.0012504354120481966
HES1,-0.0013453008641291714
ZBTB25,-0.0014024373442592078
CEBPB,-0.0014809734176283978
NR2C2,-0.0015591194844382652
E2F7,-0.0016464510468190536
ELF4,-0.001696384391686855
ATF1,-0.0016974060559995765
NFE2,-0.0017051840242684865
ATF3,-0.0019373408440172602
RELB,-0.002002977879177658
GATA1,-0.002018282686677537
KLF4,-0.002123458095938992
MAFB,-0.0021971973861393008
ZNF407,-0.0022078118895178024
HOXA10,-0.002217025989997336
TFDP1,-0.0023136274923542363
IKZF2,-0.002396096989414195
NHLH1,-0.002507502067963469
ATF2,-0.0026676506223735352
SOX4,-0.0027144975977641344
CEBPA,-0.0027855035404826473
NFE2L3,-0.0028121806293771702
ETV4,-0.002845072994599409
IRF8,-0.0029959333767456547
PBX1,-0.0031508183822227765
MYC,-0.003450233373916001
GFI1B,-0.0035301481641883616
E2F2,-0.003571583060296496
CEBPG,-0.0036261108518115138
TBX21,-0.0036909339453142136
SP3,-0.003721675551205737
ELK4,-0.004274746965753706
SPI1,-0.004647681721771163
ETV3,-0.004699297389555226
ETV5,-0.004959636499600153
PAX2,-0.005044106212411712
GABPA,-0.005511514459763877
PURA,-0.00611517302509528
SREBF2,-0.00714057181806409
XBP1,-0.00729427945795971
SREBF1,-0.007825101653727025
ELK1,-0.009565722343470152
HNF1B,-0.009740770955426905
BATF,-0.00995567727881055
ZNF225,-0.010365164389979396
MBD2,-0.011779554680882336
FLI1,-0.012632685592174318
LEF1,-0.015549845612717512
E2F4,-0.017395005459614407
MSC,-0.020091394695815112
MAFG,-0.030634429500734632
FOXM1,-0.03674719119284656
NFATC2,-0.042264823330363716
HMGA1,-0.04358197052776029
NFKB1,-0.05985773000539554
MXD4,-0.1005357992036319
FOS,-0.16613091738262897
JUN,-0.32912988095099754
FOSB,-0.70735142384705
