TF,mean_SHAP
JUND,0.49974624120335576
FOSB,0.12797011725844812
FOS,0.0781128815304919
JUN,0.07046482113988456
TBX21,0.04680119076451301
NFATC2,0.018290189868441265
EOMES,0.018058675340618537
ETS1,0.011299985136900623
MXD4,0.010669560688101789
E2F1,0.00976804092908663
THAP11,0.009184166715686294
KLF13,0.00876392860754222
ELF1,0.008251393203544743
PPARG,0.008124546284433362
FLI1,0.006871514381726718
GATA3,0.006695423045901571
STAT1,0.004773207379521463
IRF1,0.0046412129692847935
MYC,0.004549821192047646
POU2F2,0.00413794894198688
ZBTB17,0.003973799464228302
ESRRA,0.0039042599329196037
HOXB2,0.003646359128682241
HOXC5,0.003383266083771488
TCF4,0.003091661634585636
ZNF367,0.003026285157804596
STAT5A,0.0025747092729585296
NCOA1,0.0023486883424572317
TP53,0.0021053783797740375
ATF5,0.002052975974626475
ELK3,0.002024076286043324
ELK1,0.0018412625147878536
CREB3L2,0.0017656484132757037
RORC,0.0016840906891317908
SPI1,0.0016476706219294985
NFYC,0.0016349317325073652
TP73,0.0015956066665936222
GATA1,0.00152184065591876
ETV7,0.0014744469193274598
ZBTB20,0.0014247164092644911
ETV5,0.001314943556154887
ATF1,0.0012986869665001512
TCF7L2,0.001278387569395131
IRF5,0.0011604115914182088
VEZF1,0.0010984526682361563
ZNF580,0.0010832246594675594
CEBPA,0.001074414172071311
ZNF225,0.0010646345838633703
SPIB,0.0009496255737645048
SETDB1,0.0009153888330676505
ZNF354C,0.0008441235521549729
ZBTB25,0.0008296278005339492
YY2,0.0008103410881260841
IRF8,0.0007755628781684686
TLX2,0.0007272563075394192
PBX1,0.0006538676170787478
E2F2,0.0006373046787107241
MAFK,0.000624660095550177
RELB,0.000616023574750445
KLF12,0.0006099894851332229
ONECUT2,0.0005568356385261095
ETV4,0.0005126834619338188
IKZF2,0.0005055047905066977
BCL11A,0.00045046812656293514
MAFB,0.00040918604432142416
ELF4,0.00037545887686051807
BACH2,0.0003714494169192094
GABPA,0.0003684264821373514
SMAD3,0.0003561472479492619
ZNF35,0.000261578317481772
BHLHE41,0.00022669956424930775
HES1,0.00019319056383570597
PATZ1,0.00017809765509618522
TCF3,0.00016352649484237502
ETV6,0.0001385898906605274
ATF3,0.00011554511026436562
E2F7,0.00010163745366498912
RFX5,5.7459891343665164e-05
POU6F1,1.8661707464405302e-05
CEBPG,-3.915149246509703e-05
NFYB,-5.0579069234607235e-05
IRF7,-8.395386176719813e-05
GATA2,-8.906606896433423e-05
ETV2,-0.00011136347391013733
MBNL2,-0.000130511717048228
ZNF354B,-0.00016561446389941532
FOXP3,-0.0001739751161271923
ETS2,-0.0002551694045307193
CEBPD,-0.00028315834197321867
GMEB1,-0.00029770003214143884
EGR1,-0.0003043469807795805
SP4,-0.00031461699138445
NFIA,-0.0003555606244016255
MAFF,-0.0003679567414049212
REL,-0.0003709909366719966
XBP1,-0.0003721174083443404
SOX4,-0.0004055869074782343
TEAD4,-0.00046856382597954384
RARA,-0.0004820658748719261
SREBF2,-0.000549189635365325
CEBPB,-0.0005606315990058508
E2F6,-0.0005695595791733974
TEAD3,-0.0006074275683201633
OTX2,-0.0006399206751162148
IKZF1,-0.0006703236320069017
TFDP1,-0.000699395072645205
TAL1,-0.0007052360956202305
PAX2,-0.0007357447088546059
LEF1,-0.0007393512269751988
TCF7L1,-0.0009465107253208881
RXRA,-0.0010648946507464834
TFAP4,-0.0010786318068436768
ELK4,-0.0010797037827888515
NR2C2,-0.0011164340059992223
MITF,-0.0011638330723709608
LHX1,-0.001166097933034272
POU2F1,-0.0011939525795830823
NFKB2,-0.0012103747634238213
ELF3,-0.0012243895306495876
SREBF1,-0.0012391467685599936
SP3,-0.0012627937027370614
GFI1B,-0.0012994715702917654
ZNF407,-0.001307673514529155
DBP,-0.0013242145590340903
ETV3,-0.001438737820700063
NHLH1,-0.0016408166796863593
KLF4,-0.0016569922087574607
CREBZF,-0.0017207320162836435
HOXA10,-0.0017382821967926174
HOXC9,-0.0017700064717767344
E2F8,-0.0022392455629492215
NFE2,-0.002341036969061578
PURA,-0.002902678528756709
HOXA9,-0.0031198849563817462
IRF3,-0.003375093728447026
ATF2,-0.0036746301987809833
HNF1B,-0.004391779502915375
NR3C1,-0.004449766264021364
KLF2,-0.005150306004616929
MBD2,-0.005393282248943583
CREB3,-0.005534100046607638
NFE2L3,-0.006288088410665738
MSC,-0.008098057834122202
BATF,-0.008443072017935075
FOSL2,-0.009823735365809294
E2F4,-0.010894661598375502
MAFG,-0.011040171847254693
GTF3A,-0.013077854580210964
KLF6,-0.018248142347918234
NFKB1,-0.020608561640787157
YBX1,-0.021560831945074896
CREB3L3,-0.024137418574226518
FOXM1,-0.05585154893868105
HMGA1,-0.09191691522011046
