TF,mean_SHAP
JUND,0.6842812178519679
FOSB,0.40438754546491323
JUN,0.3632870662319349
FOS,0.32203006204248796
YBX1,0.20381761998112405
TBX21,0.10313103780408105
MXD4,0.09314456500769802
KLF2,0.06678246532461761
EOMES,0.04485888729311008
ETS1,0.03960040065721075
STAT1,0.024045084224090112
KLF6,0.02352556793347717
KLF13,0.022377131788997858
IRF1,0.01675051663053952
THAP11,0.015124095011500591
E2F1,0.014645188034967876
NFYC,0.012541077430217509
FOXP3,0.011420610741547692
TCF4,0.008572147781854878
IKZF1,0.00833953860004768
ELK3,0.008178298811272116
MITF,0.007882978036726187
ETV3,0.007317130454741978
TLX2,0.006696669614333164
NFYB,0.006557929061064135
SMAD3,0.0059543055315466956
IRF3,0.005659308569989635
ZBTB17,0.005310463251001663
ESRRA,0.005066368439027073
GATA3,0.0047863892174389525
EGR1,0.004271407793946876
ETV7,0.003847636187808917
TP53,0.0036989614732124126
ETV5,0.003433867335127001
ZNF225,0.0032248232772715147
NR3C1,0.003070574169698067
LHX1,0.0028465843173724357
ETV6,0.0027798819708459207
CREBZF,0.002770151959050274
CREB3,0.0027621065968225977
HOXB2,0.0025879179025329866
GMEB1,0.002570383980942434
TFAP4,0.0024717491736889886
SP4,0.002309010539180936
ATF1,0.0022844571788603715
BHLHE41,0.002276198355489311
HOXC5,0.0021087375223446635
ATF2,0.002020948666212307
GABPA,0.0019762045769678585
TFDP1,0.0017770411719455702
E2F7,0.001734623478327665
GATA2,0.0015458993824735837
ETV4,0.0014544859687815601
ZNF35,0.0014098845339819326
PAX2,0.0013148885498660528
KLF12,0.0013031793408869205
HOXC9,0.0011752499302414502
FOSL2,0.0011656275782752493
OTX2,0.0010083135338609117
TCF3,0.0009139613624001636
ATF3,0.000911602881513228
DBP,0.0008851155448564816
YY2,0.0007760707616771328
TAL1,0.0007328124995248995
ETV2,0.0007245181349569444
IRF5,0.000674245426580367
ZBTB20,0.0006674043862391724
MBNL2,0.0004495411082702057
MAFF,0.0002183416747203323
NFE2,0.00014679460314905555
ELK1,0.00013987517778229398
RARA,9.580267881852174e-05
REL,-5.006574787744753e-05
VEZF1,-5.7598053340544316e-05
PATZ1,-0.0001673631657731707
ELF3,-0.00017590810471886843
MAFB,-0.00019094834255254517
NHLH1,-0.0002013254682652745
SOX4,-0.0002413691677243857
HES1,-0.0002884874153869784
RFX5,-0.00035076138235094897
TEAD4,-0.0003641499613434794
E2F6,-0.00040655816401878754
IRF7,-0.0004932539709605357
ZBTB25,-0.0005387052343350273
POU6F1,-0.0006194615747282612
POU2F1,-0.0006339621912990192
ATF5,-0.0006902249523221499
TEAD3,-0.0007426718608246529
ETS2,-0.0007648247521068924
BCL11A,-0.000773292103758619
ZNF580,-0.0008499263408425671
ELF4,-0.0009166623752254323
TP73,-0.0009510585392811229
NCOA1,-0.0010698164603916128
E2F2,-0.001115057006662882
SPIB,-0.0011223942037147053
IRF8,-0.0012244609296921275
CEBPG,-0.0012251133235876884
ZNF354B,-0.0014209642571727478
RORC,-0.0014332996835928896
NFIA,-0.001452450935787761
ZNF367,-0.0015064724129842141
TCF7L1,-0.0015252422429593944
HOXA10,-0.001573236955762655
RELB,-0.0016293191124286317
MBD2,-0.0016858153155465045
CREB3L2,-0.0017608194286713738
CEBPB,-0.0017975543379736873
GFI1B,-0.0019115485101591425
ONECUT2,-0.0019827103118132934
IKZF2,-0.002264356581031392
TCF7L2,-0.002277972796995067
SP3,-0.002288514548393878
RXRA,-0.00231364483114548
ZNF354C,-0.002395672545496195
BACH2,-0.0025680405381769415
KLF4,-0.002953824518415847
LEF1,-0.003028888511660701
E2F8,-0.0031908334527477656
ELK4,-0.0032890178401046096
HOXA9,-0.00339258995747388
MAFK,-0.003445921642862428
NFKB2,-0.003509204026146173
CEBPD,-0.0035317383726725347
PBX1,-0.003739037975342486
POU2F2,-0.004160635595015603
CEBPA,-0.0042548772301078345
XBP1,-0.004517808908116319
GATA1,-0.004533625331532328
BATF,-0.004634292405643538
SPI1,-0.005211281261146369
HNF1B,-0.005427166889501829
SREBF1,-0.0057936871817865325
SETDB1,-0.005944351301855618
ELF1,-0.006368667398314179
NFE2L3,-0.006966802079717922
STAT5A,-0.0074018302890106235
FLI1,-0.0074587333290078
MYC,-0.00850283773413889
E2F4,-0.009367057232530002
NR2C2,-0.009509078269799208
PPARG,-0.010138674648602804
SREBF2,-0.010251918577969994
PURA,-0.01146022716491407
ZNF407,-0.011741065911162609
NFATC2,-0.015408690398579814
NFKB1,-0.017041258011981263
MSC,-0.021477933756499073
MAFG,-0.025867648387993998
FOXM1,-0.03135800797732618
CREB3L3,-0.07225554243535232
HMGA1,-0.10666367793416259
GTF3A,-0.47620596594938064
