TF,mean_abs_SHAP
FOSB,0.665653258864163
JUN,0.3375919634654575
JUND,0.28972390799751463
CREB3L3,0.2645362991814649
MXD4,0.24601405077210647
GTF3A,0.22317046334254112
STAT5A,0.2217026165666409
FOS,0.21657990122660242
HMGA1,0.18254536524128792
KLF2,0.1529272896160723
TBX21,0.12990070870229334
KLF6,0.12366957424129253
YBX1,0.11081783858290059
FOXM1,0.10602611103522488
NFATC2,0.0631924227948895
EOMES,0.043418938545858744
BATF,0.03810887381241637
PPARG,0.03705038100483162
NFE2L3,0.023102341575976636
FOXP3,0.023097560188941265
CREB3,0.022089751598075896
ELF1,0.021516571102009364
RXRA,0.02129760580326844
FOSL2,0.019719277642030436
NFKB1,0.018590718755621117
TLX2,0.01807976205784575
MAFG,0.01807579484829397
MSC,0.01803002867277456
TFAP4,0.017686309358443876
ETS1,0.016606807185603083
SREBF1,0.01602097256641701
SPI1,0.015979382532236516
KLF4,0.014597580268742536
ETV5,0.014231448932255045
MYC,0.01399993068683164
STAT1,0.013904532984902346
ATF2,0.013854587597186052
MITF,0.013799155320699742
LEF1,0.013756250472077514
ZNF225,0.013584895966069533
ATF5,0.013550948544187156
TP53,0.013508640502279205
ZBTB17,0.012782386158502183
HOXB2,0.012198879036770189
PATZ1,0.01197205108620604
NFE2,0.011929877452047113
OTX2,0.011668212814295788
ETV6,0.011432073626743493
TCF7L2,0.011336750635638692
SETDB1,0.010939432082801742
E2F4,0.010813786906378573
HOXC5,0.010761399884822848
TFDP1,0.010656253191881633
GATA1,0.010538663502640995
KLF13,0.010417394555445299
RORC,0.010239598300946957
IKZF1,0.009737927780986632
IRF3,0.009685321947379333
ETV7,0.009442581677064526
FLI1,0.009298522842534844
NCOA1,0.009012717956604271
GABPA,0.008960332753063998
LHX1,0.008920092565566983
ZNF367,0.00865082357285551
HNF1B,0.008551549385373246
HOXA9,0.008371081925051597
NR3C1,0.008236515585299307
ZNF354B,0.008196418754929302
ATF1,0.008179299823054704
ZNF35,0.008070248171575213
ETV3,0.008018289470315791
CEBPD,0.007995806985822926
CEBPA,0.007969782736717317
SPIB,0.007968868044573375
ZNF580,0.007848426720240442
THAP11,0.0077220095017019675
GMEB1,0.007615258843762692
ZNF407,0.007572819291025475
SREBF2,0.007508724857336546
BACH2,0.007500667566557396
ELK1,0.0069573469141986435
CREBZF,0.006920756900521262
NFYB,0.0068986892860845375
CEBPG,0.006762305706546635
GFI1B,0.006730363351015075
GATA3,0.0066878268954215815
MBD2,0.006519775247845954
ESRRA,0.006346284253814706
ONECUT2,0.006298627353926733
HOXA10,0.006262201086092154
ZNF354C,0.006229904002116145
ELK3,0.00605523725226192
REL,0.005961563460085797
E2F7,0.005844037937022353
NFYC,0.005788097401805568
SP3,0.005589870441384858
NFIA,0.0054972003718175046
IRF8,0.005309830541481955
RELB,0.005112626100451378
ATF3,0.005035489265050907
E2F1,0.004886288115100054
ELK4,0.004883845318139617
TEAD4,0.004871882970980711
PURA,0.004821247418640246
POU2F2,0.004816111442138759
E2F8,0.004780203276711969
IRF1,0.004771452420841446
BHLHE41,0.0047211646765876695
XBP1,0.004681639763602001
ETV4,0.004530496732753145
PAX2,0.004307039320220364
NR2C2,0.004280927746260482
NHLH1,0.004180459132376138
CREB3L2,0.004119041158904129
RARA,0.004041373759781914
ETS2,0.0039618103207907625
POU2F1,0.003931107549039572
EGR1,0.0039160943738356085
IRF5,0.003898787070248732
MAFK,0.0037612497620620757
BCL11A,0.0035763513987288457
TCF7L1,0.0035742702396478593
PBX1,0.003536990202776123
TAL1,0.0034244809680608317
E2F2,0.003403695487308051
TCF3,0.003338089816845879
IKZF2,0.003140843415884152
NFKB2,0.003132200586269396
IRF7,0.0030680295472359015
HES1,0.003033339615863035
ELF4,0.0029071359101130218
DBP,0.0028794663511951596
MBNL2,0.0028637022451370986
ZBTB25,0.0028494686384318863
SMAD3,0.0027715220045026506
ZBTB20,0.002674399433813987
E2F6,0.00267157129349615
TEAD3,0.0026479350687311563
GATA2,0.0025386520314715465
TCF4,0.00253837638229743
TP73,0.0025326139388661393
HOXC9,0.0025274362069546007
KLF12,0.00240334429572302
ELF3,0.002363450179347172
YY2,0.0023612844522925515
SP4,0.0023600317729632193
MAFF,0.0019418570846341623
ETV2,0.0017875168132246147
VEZF1,0.001666974589374522
CEBPB,0.0015636568705117042
SOX4,0.001542839509864969
MAFB,0.0015366857895907032
RFX5,0.0012596713889727064
POU6F1,0.00044510197448204475
