TF,mean_SHAP
YBX1,0.16150407865580793
JUN,0.12339717431631117
FOS,0.10778156589471298
FOSB,0.06558804965829404
KLF2,0.0553343636623479
STAT5A,0.020179977277311946
TFAP4,0.018379516273621485
FOXP3,0.012496166048994275
E2F4,0.012442992677073845
IRF3,0.008670408564072639
BATF,0.008307059278187109
ETS1,0.007697433887125072
NR3C1,0.00748390968840064
IRF1,0.0070917544860187075
NFKB1,0.005888931065499381
ETV7,0.005468808744979186
TP53,0.005265870976060569
NFYC,0.004804567140055591
GABPA,0.00471453920470116
MAFG,0.0046835694179615615
ELK4,0.00458389357717364
ZNF354B,0.00436092375479346
ZBTB17,0.004314423535973881
CREBZF,0.00423388167831698
KLF13,0.004100296888388643
ETV3,0.004095096055175469
MBD2,0.003976838406627852
SPI1,0.003798530237356665
NFYB,0.0037380256134229113
STAT1,0.003589955422669175
SP4,0.003568127143562049
ATF2,0.0034965641795451276
ZNF367,0.003413634141175176
ZNF225,0.0029072228098059073
NFE2L3,0.0026290385105820534
ETV6,0.002468812633216115
LHX1,0.0023822152926698007
ELK3,0.002266019625774176
BCL11A,0.0019356344305899908
ATF1,0.0019095919498497162
GFI1B,0.0018851445950135602
FOSL2,0.0018571354234780588
ETS2,0.001728128521459967
E2F7,0.0012244551991437292
GATA2,0.001169511093604675
BACH2,0.0011574644922858887
POU2F1,0.001085700551808931
HES1,0.0010482423242176078
PBX1,0.0010122038915094337
XBP1,0.0010050214967031181
TLX2,0.0009239464488931716
ZBTB20,0.0008336879438013984
SOX4,0.0008306714623587005
TCF3,0.0008222644913371957
GMEB1,0.000787307058047581
ATF3,0.0006967265697578779
TEAD4,0.0006853751026554108
RARA,0.0006434483213034763
GATA1,0.0006002819695912859
MAFB,0.0005826396386998589
SMAD3,0.0005085885543943525
ETV4,0.0004228195889843628
TAL1,0.0003544879310868605
ONECUT2,0.00034269521185573826
EGR1,0.0002278875915824137
HOXC9,0.00021557337076274355
HOXC5,0.00019379062504393114
E2F2,0.00016411887009596892
POU6F1,9.643283972364469e-05
RFX5,6.0207575472867785e-05
YY2,6.324128652974168e-07
TP73,-3.978344825454053e-05
HOXA9,-4.9718506676686766e-05
OTX2,-9.062597517707015e-05
PURA,-0.00013715113899665857
CREB3,-0.00020566963670860962
TEAD3,-0.00027537958589883766
IRF5,-0.0002812550154251743
NHLH1,-0.00030398655262423957
MAFF,-0.0004049567900926711
LEF1,-0.0004107386653750939
ETV5,-0.0004616814974866562
ETV2,-0.0004831606693711488
ELF3,-0.0005457984259161677
CEBPB,-0.0005732343484093094
PATZ1,-0.0005899396243129184
ELK1,-0.0006534786127318474
RORC,-0.0006924316473420408
VEZF1,-0.0007913673700992419
ZBTB25,-0.0007959813698548524
TCF4,-0.0008253747594553699
MBNL2,-0.0008773198002303463
ZNF35,-0.000904124155069332
KLF12,-0.0009202806360737537
DBP,-0.0010372417789989421
IKZF2,-0.0010514068874159328
CEBPG,-0.001075429506999539
IRF7,-0.0010824982211882013
NFIA,-0.0010986017488775644
MAFK,-0.001135284837817461
IKZF1,-0.0012322971719026328
SREBF1,-0.0013687685791886675
MSC,-0.0014116090117198062
TFDP1,-0.0014275211150172724
ATF5,-0.001428042509559204
ELF4,-0.0015524955186377398
NFKB2,-0.001596135902069193
IRF8,-0.0018209023081476874
RELB,-0.001947999094027159
ZNF580,-0.0019932779117279443
NR2C2,-0.002077417266422815
SPIB,-0.0020933835824296057
ESRRA,-0.002094823985950391
REL,-0.002208884778825256
CEBPA,-0.002216041988391394
ZNF354C,-0.002418705140978078
NFE2,-0.0026013936480392295
POU2F2,-0.0026142041194608502
PAX2,-0.0026357985003303314
SREBF2,-0.0028565064382228304
CREB3L2,-0.002866081323317481
GATA3,-0.0029682542171864125
TCF7L1,-0.0029822918284535048
E2F6,-0.003323308675389618
E2F8,-0.003503509293636211
RXRA,-0.0035776662855237884
BHLHE41,-0.004054923802639989
HNF1B,-0.004126786183807348
SETDB1,-0.004205796177475075
TCF7L2,-0.004492757103866488
MITF,-0.004619395117314495
ZNF407,-0.004651989466928275
NCOA1,-0.004749975789623559
FOXM1,-0.004908771238672177
THAP11,-0.004958798552116545
KLF4,-0.005226212277477085
SP3,-0.005873495785388472
HOXA10,-0.006100273904048581
HOXB2,-0.006269373394067703
CEBPD,-0.0064774315661244
E2F1,-0.009608068467379794
FLI1,-0.010419335667676877
ELF1,-0.013561949618601642
PPARG,-0.018044093671790776
EOMES,-0.022125574545321904
MYC,-0.025886770987282995
CREB3L3,-0.03520122037906519
NFATC2,-0.0410759667074665
HMGA1,-0.05189119259647826
KLF6,-0.05454253264235591
TBX21,-0.06416536833332509
MXD4,-0.08958721820958308
GTF3A,-0.12364096334702124
JUND,-0.469000171438582
